Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
14:14.1,0.7069702,0.1977151,1.7722154,1.8281727,0.28924486,-0.051695827,0.3733773,0.60891056,1.254524,0.26853836,0.5700552,0.8001324,0.9682121,0.6450834,1.1920317,0.76088077,1.1226975,0.55705744,0.87398857,0.5688277,803.44324,838.9011,831.2454,535.4945,738.5714,0,72.00003,0.106750488,0.205932617,0.968139648,2.302856445,2.041168213,-3.409423828,1,1,1,1,1,59.91
14:14.6,0.62042373,-0.0906358,1.7722154,1.8281727,0.20412979,-0.090042554,0.3733773,0.60891056,1.2609222,0.19090584,0.5700552,0.8001324,0.9545959,0.5387893,1.1920317,0.76088077,1.0486355,0.5703284,0.87398857,0.5688277,833.2601,839.707,897.326,762.74725,873.5531,0,72.00003,0.104614258,0.218994141,0.963989258,1.719665527,2.512207031,1.420593262,1,1,1,1,1,59.91
14:15.2,0.34356833,-0.11954091,1.7722154,1.8281727,0.4043234,-0.122317456,0.3733773,0.60891056,1.2593821,0.09186124,0.5700552,0.8001324,0.9327861,0.5813508,1.1920317,0.76088077,0.94440323,0.59442955,0.87398857,0.5688277,851.79486,838.49817,711.5751,1017.8022,966.63007,0,62.00004,0.106323242,0.22064209,0.968200684,0.986938477,2.317810059,2.033691406,1,1,1,1,1,59.91
14:15.7,0.5640988,0.114989035,1.7722154,1.8281727,0.4075108,-0.100205645,0.3733773,0.60891056,1.1488813,-0.064425915,0.5700552,0.8001324,0.96927136,0.6664322,1.1920317,0.76088077,0.93714476,0.61647177,0.87398857,0.5688277,842.9304,859.45056,716.8132,665.64105,723.663,0,54.000046,0.095825195,0.219299316,0.967529297,1.562652588,4.844970703,3.521575928,1,1,1,1,1,59.91
14:16.2,0.6971313,0.11643354,1.7722154,1.8281727,0.41287282,-0.124352634,0.3733773,0.60891056,1.1810511,0.13616054,0.5700552,0.8001324,0.95865077,0.7661672,1.1920317,0.76088077,0.9667965,0.5980949,0.87398857,0.5688277,833.2601,863.0769,792.5641,649.12085,801.02563,0,44.000046,0.10925293,0.213562012,0.966003418,-0.358886719,2.205657959,3.013153076,1,1,1,1,1,59.91
14:16.7,0.7865221,0.108512856,1.7722154,1.8281727,0.3560013,-0.13934179,0.3733773,0.60891056,1.1514885,0.2529141,0.5700552,0.8001324,0.86158663,0.7296837,1.1920317,0.76088077,0.9416164,0.5261646,0.87398857,0.5688277,875.56775,857.8388,869.5238,888.46155,900.54944,0,32.00004,0.108093262,0.201782227,0.969177246,0.500946045,3.558959961,2.250518799,1,1,1,1,1,59.91
14:17.2,0.669801,0.08214714,1.7722154,1.8281727,0.44076335,-0.20462205,0.3733773,0.60891056,1.1431779,0.27495748,0.5700552,0.8001324,0.9308985,0.616369,1.1920317,0.76088077,0.8611608,0.41310653,0.87398857,0.5688277,863.0769,833.2601,877.1795,1091.9414,975.4945,0,22.000036,0.096130371,0.203063965,0.967651367,1.547698975,2.041168213,2.175750732,1,1,1,1,1,59.91
14:17.7,0.4397247,0.18250783,0.54069984,1.8281727,0.3881999,-0.21028076,0.30481634,0.60891056,1.1206541,0.28325662,0.5884482,0.8001324,1.0172321,0.5929924,1.2287556,0.76088077,0.88043386,0.5071771,0.9111413,0.5688277,866.30035,851.39197,860.65936,1010.14655,881.6117,0,12.000038,0.09753418,0.204162598,0.970031738,1.256103516,2.459869385,3.110351563,1,1,1,1,1,59.91
14:18.2,0.1492171,0.09854419,0.462593,1.8281727,0.21966667,-0.41329595,0.101640485,0.60891056,0.9659223,0.17069376,0.5884482,0.8001324,1.1141044,0.7415585,1.3028154,0.76088077,0.921924,0.6607032,0.87852556,0.5688277,867.9121,833.2601,872.74725,1115.3114,977.1062,0,4.0000386,0.101196289,0.204956055,0.968444824,0.971984863,2.773895264,2.243041992,1,1,1,1,1,59.91
14:18.7,0.11008333,-0.07928915,0.49277937,1.8281727,0.20285882,-0.43432707,0.079091646,0.60891056,0.58294713,-0.003380864,0.5884482,0.8001324,1.07114,0.7903652,1.2704731,0.76088077,0.89082956,0.697768,0.90283,0.5688277,820.7692,850.18317,865.4945,581.8315,743.00366,0,4.0000386,0.096313477,0.206481934,0.96295166,0.837402344,2.945861816,2.011260986,1,1,1,1,1,59.91
