Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
19:09.4,0.51598805,0.048187893,0.007685499,0.5218785,0.61423033,-0.16562892,-0.3112303,0.34205624,1.0341401,0.10291043,-0.067656845,1.0552671,0.1315447,-0.3152054,-0.23785578,0.19330026,-0.41913003,-0.48674357,-0.69873995,-0.18525134,887.6557,848.1685,844.5421,846.55676,859.85345,0.162963867,-0.127441406,0.969360352,1.517791748,2.452392578,2.564544678,1,1,1,1,1,78.28
19:09.9,0.5439847,0.036587365,-0.28093794,0.5843297,0.45706293,-0.17820583,-0.386411,0.46005213,1.0339525,0.1794072,-0.16062893,1.0489217,0.08923681,-0.29155934,-0.32244846,0.07921042,-0.41023564,-0.56484616,-0.8496959,-0.24659918,861.8681,842.9304,846.55676,840.5128,849.7802,0.168457031,-0.126464844,0.969055176,1.293487549,2.302856445,2.766418457,1,1,1,1,1,78.28
19:10.4,0.57517946,0.029689053,-0.42074358,0.5858302,0.2650643,-0.15937702,-0.46513653,0.41682896,1.0595464,0.17155474,-0.20014627,1.0323957,0.04596007,-0.3202412,-0.35923085,0.06910735,-0.49359125,-0.5885439,-0.86349845,-0.35735556,869.92676,847.3626,842.9304,836.08057,861.4652,0.164978027,-0.122009277,0.969177246,1.345825195,3.117828369,3.424377441,1,1,1,1,1,78.28
19:10.9,0.54630893,0.029165406,-0.5503672,0.5474339,0.27136597,-0.14008583,-0.55811614,0.32209226,0.78870934,0.13793276,-0.13496023,0.9433338,0.10232676,-0.27707136,-0.40115577,0.12849508,-0.52550596,-0.70954764,-0.8137776,-0.32587743,858.6447,850.989,850.18317,836.4835,846.9597,0.152954102,-0.127929688,0.966796875,2.347717285,2.811279297,1.076660156,1,1,1,1,1,78.28
19:11.4,0.32870054,-0.08041697,-0.4144038,0.2477795,0.2897573,-0.22644258,-0.5710004,0.18203422,0.91809964,0.14348364,-0.10220494,1.0537517,0.18174219,-0.31515318,-0.40797895,0.3921567,-0.41968787,-0.5936306,-0.6942469,-0.07082425,864.2857,851.39197,848.97437,842.9304,868.315,0.158447266,-0.111450195,0.970703125,1.420593262,2.265472412,0.732727051,1,1,1,1,1,78.25
19:11.9,0.16804534,-0.1291042,-0.03792564,0.11747229,0.42563295,-0.35934156,-0.60058147,0.30773562,1.0100899,-0.002647242,-0.21905965,1.1364181,0.15950735,-0.29708624,-0.3265082,0.48789603,-0.29731548,-0.49266055,-0.5998865,0.07721452,873.1502,853.8095,848.1685,839.707,865.89746,0.163269043,-0.110778809,0.970703125,1.009368896,1.86920166,1.988830566,1,1,1,1,1,78.25
19:12.4,0.102721125,-0.045991596,0.044742815,0.11521946,0.4227494,-0.30883953,-0.6170684,0.34906018,1.0087773,-0.17824595,-0.20724092,1.1733948,0.12702683,-0.38763568,-0.3032655,0.49456173,-0.30035758,-0.38268587,-0.59490377,0.100136206,876.77655,853.00366,844.94507,839.707,854.21246,0.167663574,-0.11138916,0.969299316,0.485992432,2.325286865,2.063598633,1,1,1,1,1,78.25
19:12.9,0.18609092,0.030557303,0.12667628,0.3855373,0.4829326,-0.1292194,-0.38566002,0.29668573,1.0143299,-0.109174274,-0.29339483,1.1733948,0.07590116,-0.3492778,-0.185749,0.36750114,-0.42650533,-0.40367433,-0.590574,-0.032159366,873.95605,841.31866,843.73627,837.6923,861.8681,0.172119141,-0.115478516,0.967651367,1.009368896,1.861724854,2.362670898,1,1,1,1,1,78.25
19:13.4,0.22364692,0.009499044,0.03867005,0.44662282,0.44915533,-0.002497034,-0.23996294,0.31536606,0.9217799,-0.024680886,-0.30496594,1.1615881,0.12574656,-0.30031666,-0.2651981,0.28565356,-0.4524824,-0.4317482,-0.48764315,-0.16511653,897.72894,849.7802,850.58606,858.6447,846.55676,0.170654297,-0.111572266,0.970397949,1.360778809,2.370147705,2.437438965,1,1,1,1,1,78.25
19:13.9,0.29067054,-0.09815957,0.001400025,0.4880563,0.49767217,-0.014786546,-0.20550539,0.3841874,1.3072978,-0.001986935,-0.30650705,1.2848305,0.15457581,-0.24899013,-0.21740422,0.41925848,-0.423214,-0.43222523,-0.49211556,-0.16057879,854.61536,849.7802,847.76556,830.4396,867.50916,0.175170898,-0.109313965,0.967285156,0.84487915,2.422485352,2.272949219,1,1,1,1,1,78.25
19:14.5,0.29680365,-0.063424915,-0.027103988,0.37142885,0.5894445,-0.008205502,-0.233218,0.5189828,1.3342526,0.004820237,-0.31476977,1.3547566,0.16599019,-0.25757754,-0.27594468,0.40977436,-0.37204668,-0.42060134,-0.4829364,-0.16603519,877.5824,848.1685,849.3773,844.94507,834.4689,0.18145752,-0.108215332,0.96697998,1.450500488,1.82434082,2.370147705,1,1,1,1,1,78.25
19:15.0,0.27990612,0.059603665,-0.11496887,0.22385196,0.5510269,-0.14497599,-0.2722694,0.45377436,1.3394811,-0.16083686,-0.2580109,1.3547566,0.1995905,-0.16487782,-0.2412893,0.43528548,-0.46332905,-0.40846035,-0.6482193,-0.16953868,848.5714,842.1245,842.52747,819.5604,865.09155,0.183105469,-0.10369873,0.969177246,1.084136963,1.95892334,2.086029053,1,1,1,1,1,78.25
19:15.5,0.19963488,0.21486168,-0.14473738,0.1428656,0.5171996,-0.08775076,-0.30289817,0.3825335,1.3080742,-0.17866436,-0.20684984,1.3485872,0.11179508,-0.13717104,-0.25346646,0.24784826,-0.4942854,-0.40466082,-0.55038714,-0.18982907,861.8681,853.4066,846.9597,839.304,876.3736,0.182678223,-0.103027344,0.969970703,0.86730957,2.721557617,1.510314941,1,1,1,1,1,78.25
19:16.0,0.16972172,0.16782622,-0.4045015,-0.000134,0.51788557,-0.15494491,-0.43096125,0.21743442,0.9539859,-0.25324714,-0.1850286,1.0194725,0.09556039,-0.15411456,-0.3667718,0.28897193,-0.48466805,-0.36710238,-0.5328242,-0.06779541,861.06226,848.5714,850.58606,828.4249,839.707,0.189575195,-0.104125977,0.968566895,0.814971924,2.160797119,2.123413086,1,1,1,1,1,78.25
19:16.5,0.29205006,0.08972551,-0.4578575,0.28120244,0.59056747,-0.043945417,-0.32835177,0.1592175,1.0308172,0.13418727,-0.035561666,1.0150667,0.02909999,-0.31259647,-0.40826696,0.29030377,-0.42464328,-0.35085222,-0.49111083,-0.001773549,860.65936,856.63007,846.1539,834.4689,840.5128,0.189331055,-0.104309082,0.967956543,0.829925537,2.175750732,2.661743164,1,1,1,1,1,78.25
19:17.0,0.39089653,-0.23294134,-0.5502308,0.41438645,0.5620346,-0.15095587,-0.26687282,0.15696788,1.0106297,0.1749409,-0.07682703,1.0877116,0.086457446,-0.4195652,-0.46656236,0.31547156,-0.3704688,-0.4272186,-0.56286585,-0.017607696,844.94507,848.1685,846.9597,820.3663,856.2271,0.196166992,-0.103027344,0.965698242,1.226196289,2.160797119,2.586975098,1,1,1,1,1,78.25
19:17.5,0.4355437,-0.053733736,-0.4757894,0.5435316,0.37376517,-0.06078342,-0.21674338,0.14858742,0.9890328,0.1749409,-0.08877811,1.0725307,0.15038487,-0.30736682,-0.30339175,0.27716655,-0.38082153,-0.45397025,-0.58483654,0.012418402,870.32965,847.3626,845.34796,845.7509,848.97437,0.196533203,-0.101867676,0.965332031,0.97946167,2.317810059,2.265472412,1,1,1,1,1,78.25
