Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
06:38.6,1.5556264,0.8583458,0.60480326,0.5635327,0.1762983,0.8617798,0.2696179,0.2515495,1.3378335,0.21002351,0.4217665,1.3732758,0.6639593,0.549695,0.26788408,0.5337553,0.22771424,0.054703046,-0.12653127,0.11920235,865.4945,874.7619,828.022,834.0659,848.1685,0,84.000015,-0.116638184,0.153076172,0.973876953,0.971984863,3.192596436,2.340240479,1,1,4,1,1,85.92
06:39.1,1.4008589,0.8583458,0.6792241,0.29507157,0.1561185,0.8617798,0.2366346,0.08779486,1.3451514,0.21002351,0.25890455,1.3693522,0.6950202,0.549695,0.28461084,0.52027196,0.25219327,0.054703046,-0.11093287,0.07732958,806.6667,859.0476,821.5751,833.663,852.1978,0,74.00002,-0.117980957,0.151550293,0.97265625,0.201873779,3.020629883,2.205657959,1,1,1,1,1,85.92
06:39.6,0.8155365,0.8583458,0.6449312,0.3801541,0.3413175,0.8617798,0.10351795,0.12749779,1.321093,0.21002351,0.27909935,1.348871,0.68591475,0.549695,0.16997866,0.5050407,0.3194223,0.054703046,-0.22068185,0.090378426,758.71796,878.7912,834.87177,820.3663,854.61536,4,74.00002,-0.113708496,0.14666748,0.976928711,0.807495117,2.975769043,2.616882324,1,1,1,1,1,85.92
06:40.1,0.9606303,0.8583458,0.628478,0.37538096,0.42297325,0.8617798,-0.15285383,0.1979854,1.0563304,0.21002351,0.099349126,1.2149787,0.828145,0.549695,0.07724585,0.49928918,0.4151098,0.054703046,-0.34383997,0.10083686,835.2747,946.4835,825.2015,833.663,884.83514,0,84.000015,-0.108886719,0.15246582,0.980407715,0.463562012,2.272949219,2.130889893,1,1,1,1,1,85.92
06:40.6,1.1634634,0.8583458,0.555937,0.45006615,0.45104483,0.8617798,-0.06482655,0.22136647,1.0435493,0.21002351,0.36821604,1.2104738,0.81036115,0.549695,0.03784808,0.5217555,0.4889,0.054703046,-0.6190276,0.11492915,878.7912,955.7509,842.1245,826.8132,895.7143,0,94.00001,-0.114135742,0.145874023,0.974853516,0.418701172,2.370147705,1.667327881,1,1,1,1,1,85.92
06:41.1,1.1751899,0.8583458,0.6543941,0.64499015,0.22211657,0.8617798,-0.028115174,0.10061976,1.3208814,0.21002351,0.45333958,1.2192415,0.8124166,0.549695,0.017488677,0.5087567,0.5153124,0.054703046,-0.5402527,0.10289187,863.0769,919.4872,841.7216,856.2271,865.09155,0,100,-0.116882324,0.14666748,0.968566895,0.493469238,2.706604004,2.063598633,1,1,1,1,1,85.92
06:41.6,1.0407201,0.8583458,0.80659133,0.72910005,-0.005301761,0.8617798,0.0996135,0.002411451,1.3320693,0.21002351,0.5438604,1.1492764,0.6586347,0.549695,-0.045460586,0.42987147,0.49908832,0.054703046,-0.36507764,0.12041607,809.4872,906.5934,839.304,830.84247,893.69965,0,100,-0.10168457,0.155456543,0.976928711,0.680389404,1.04675293,2.415008545,1,1,1,1,1,85.92
06:42.1,0.81534994,0.8583458,0.9282253,0.66964746,-0.08742089,0.8617798,0.38793644,-0.0682091,1.3442801,0.21002351,0.66557944,1.1557345,0.7547003,0.549695,0.040160757,0.33265805,0.45048645,0.054703046,-0.27652186,0.109297164,875.56775,879.19415,839.707,857.03296,875.56775,0,100,-0.093322754,0.146728516,0.976989746,0.171966553,2.205657959,2.347717285,1,1,1,1,1,85.92
06:42.7,0.6799111,0.8583458,0.86352706,0.29700905,0.07710738,0.8617798,0.48071042,0.14896321,1.3851103,0.21002351,0.55726224,1.2904723,0.78772116,0.549695,0.19254622,0.4280538,0.36620185,0.054703046,-0.20022841,0.15849079,899.34064,912.23444,863.0769,845.34796,879.19415,6,100,-0.090881348,0.144104004,0.971984863,0.665435791,2.557067871,2.130889893,1,1,1,1,1,85.92
06:43.2,0.5359652,0.8583458,1.220826,0.24015804,0.12973206,0.8617798,0.68943655,0.20284285,1.1169646,0.21002351,0.796161,1.2354394,0.8807926,0.549695,0.26757503,0.79022616,0.28703445,0.054703046,-0.21369901,0.17288183,839.304,961.79486,822.381,839.304,843.3333,8,100,-0.093078613,0.145629883,0.976379395,0.82244873,3.035583496,2.482299805,1,1,1,1,1,85.92
