Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
56:58.8,1.2558694,1.2846767,0.9471987,1.3865453,1.1242125,0.52615863,0.2196285,0.98125994,0.8860964,0.32980436,0.41418806,0.7711308,0.7021567,0.17460935,-0.16374046,0.29208687,0.246859,-0.18673167,-0.18380904,0.33266336,853.8095,806.6667,884.0293,805.8608,858.6447,40.000042,100,0.202819824,0.220153809,0.95111084,0.433654785,2.579498291,1.383209229,1,1,1,1,1,63.17
56:59.3,1.122761,1.5049242,1.4643062,1.2777135,1.0246075,0.75198823,0.45205343,0.81257606,0.90460265,0.20202556,0.37705684,1.1438543,0.725546,0.16763864,-0.14264938,0.30049416,0.2840716,-0.15770166,-0.11161649,0.37568858,877.98535,848.97437,817.1429,805.4579,883.6264,34.00004,100,0.197570801,0.214477539,0.947570801,0.628051758,2.519683838,2.504730225,1,1,1,1,1,63.17
56:59.8,1.026314,1.7154815,1.8808146,1.203452,0.94448024,0.8682368,0.6609956,0.76248497,1.0860693,0.33582944,0.50849605,1.3169267,0.7005656,0.13512388,-0.07447251,0.34144083,0.37307012,0.014241555,-0.0886697,0.40056598,840.10986,861.8681,825.2015,824.7985,848.1685,42.000042,100,0.19744873,0.213989258,0.950866699,0.777587891,2.564544678,1.861724854,1,1,1,1,1,63.17
57:00.3,0.8114147,1.5563632,1.9432029,0.9155719,0.81904095,0.62486506,0.77632326,0.5510683,1.1235577,0.5229094,0.6325609,1.3198478,0.61345625,0.16655014,-0.022278424,0.35739902,0.442101,-0.027091132,-0.2173575,0.44386047,823.1868,852.1978,831.2454,838.0952,826.4103,52.000046,100,0.198486328,0.214233398,0.948303223,0.403747559,3.162689209,2.75894165,1,1,1,1,1,63.17
57:00.8,0.9731535,1.369217,1.7719986,0.76313615,0.76951057,0.3288242,0.75352544,0.6193507,1.1181006,0.5342433,0.6416127,1.3097339,0.534504,0.1268791,-0.014618006,0.4364484,0.46886602,-0.059072994,-0.3878007,0.3758181,816.7399,853.4066,837.6923,829.2308,854.61536,62.00004,100,0.202087402,0.220581055,0.950134277,1.114044189,2.729034424,2.669219971,1,1,1,1,1,63.14
57:01.3,1.0417105,1.0039521,1.3655676,0.8021362,0.7357454,-0.09699534,0.6411383,0.6267236,1.0503138,0.48266926,0.5128787,1.28865,0.47723898,0.11734815,-0.017460395,0.4474492,0.43285435,-0.19212219,-0.44465932,0.32702962,843.73627,853.00366,863.47986,821.1722,836.08057,70.00003,100,0.197021484,0.216552734,0.951965332,1.158905029,2.257995605,2.73651123,1,1,1,1,1,63.14
57:01.8,1.4182802,0.9415899,1.0833937,1.4950186,0.7264701,-0.025457555,0.58868265,0.76327854,0.95284975,0.44813555,0.389674,1.4116186,0.48200518,0.13171247,0.006327339,0.45439652,0.36769193,-0.17220272,-0.3872345,0.23356606,871.13556,811.9048,762.74725,821.5751,875.16486,80.000015,100,0.191711426,0.216186523,0.950744629,0.560760498,3.349609375,2.467346191,1,1,1,1,1,63.14
57:02.3,1.5267045,1.3470974,1.2989341,1.668621,0.7142475,0.44196382,0.50298446,0.81361663,0.94964623,0.17402765,0.1818059,1.3837904,0.50382644,0.107636064,0.024431057,0.42286924,0.3065555,-0.20787795,-0.3177116,0.297245,836.08057,884.43225,837.28937,846.55676,810.293,78.00002,92.00001,0.197387695,0.218566895,0.95111084,1.031799316,2.459869385,2.953338623,1,1,1,1,1,63.14
57:02.9,1.5461603,1.6866038,1.5589797,1.6954775,0.7240899,0.6478872,0.5538776,0.7940799,0.931823,0.42768005,0.22657143,1.339363,0.48950252,0.07163625,0.06685981,0.41740155,0.26746663,-0.18349399,-0.2639072,0.31672728,871.13556,850.989,842.1245,839.304,863.8828,68.00003,82.000015,0.197937012,0.220703125,0.953125,0.628051758,2.325286865,1.884155273,1,1,1,1,1,63.14
57:03.4,1.4692926,1.7730943,1.6118413,1.6082102,0.7235849,0.7525798,0.52438825,0.7749603,0.72155106,0.5002466,0.49073175,1.0313087,0.46242082,0.118594564,-0.054769963,0.46239102,0.17589882,-0.18356153,-0.42848775,0.24334681,875.56775,888.0586,826.8132,822.7839,857.8388,58.00004,72.00003,0.199157715,0.214538574,0.950439453,0.710296631,3.274841309,1.973876953,1,1,1,1,1,63.14
57:03.9,1.2586198,1.6802564,1.5098323,1.4314135,0.75757843,0.645007,0.56707525,0.76062375,0.7451461,0.5784214,0.4818776,1.0134645,0.4536849,0.2280118,-0.11035802,0.53379905,0.2060527,-0.15110724,-0.36073348,0.22291145,838.49817,856.2271,844.5421,834.0659,819.9634,48.000046,66.00003,0.194335938,0.21887207,0.951293945,0.672912598,3.013153076,2.063598633,1,1,1,1,1,63.14
57:04.4,1.1953913,1.5092028,1.3743271,1.3527018,0.7775458,0.6024899,0.564104,0.7449129,1.0458084,0.64142966,0.47698286,1.0611039,0.5885673,0.29105628,-0.1236808,0.4846613,0.16629344,-0.142096,-0.358545,0.26637444,793.7729,867.9121,833.663,824.7985,846.55676,44.000046,66.00003,0.192871094,0.215270996,0.94909668,0.740203857,2.572021484,2.73651123,1,1,1,1,1,63.14
