Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
26:24.7,1.2081453,0.7642288,0.9228456,1.0556432,0.8912857,-0.08896514,-0.07317275,1.2252266,1.505648,0.28730395,-0.033569835,1.4238013,0.7483649,-0.1475729,-0.41884223,0.59952265,0.4602376,-0.65212697,-0.5810844,0.48632753,833.2601,838.9011,839.304,855.0183,787.72894,100,100,0.140808105,0.329223633,0.930114746,-0.657958984,1.614990234,1.540222168,1,1,1,1,1,39.97
26:25.2,1.050667,0.48694456,0.6103995,1.0960972,0.9228581,-0.032443814,-0.12547801,1.2948105,1.6120923,0.4320669,-0.06631124,1.5040694,0.734099,-0.18912987,-0.32930836,0.6517118,0.43145588,-0.7618054,-0.66796046,0.4181292,801.8315,848.1685,836.8865,771.6117,619.304,100,98,0.134094238,0.343200684,0.937988281,2.572021484,3.521575928,2.818756104,1,1,1,1,1,39.97
26:25.7,0.7582513,0.073998906,0.26435995,1.0562284,0.8621986,0.034745205,-0.3511191,1.0995659,1.6120923,0.43416303,-0.15276715,1.5040694,0.8230433,-0.2224092,-0.1989264,0.69893646,0.5422403,-0.7405542,-0.7368345,0.30099186,811.50183,838.49817,833.2601,808.2784,872.74725,100,94.00001,0.139282227,0.337463379,0.93145752,1.809387207,2.706604004,1.420593262,1,1,1,1,1,39.97
26:26.2,0.8828863,0.18814099,0.32750496,0.7803007,0.80081975,0.06968574,-0.28928152,1.0090533,1.5417769,0.43155047,0.048113614,1.5655824,0.86500853,-0.097331375,0.011564755,0.719298,0.65027183,-0.7078989,-0.6028322,0.27562368,792.1612,844.5421,833.2601,776.4469,701.9048,100,100,0.152893066,0.345397949,0.923034668,-0.261688232,2.89352417,3.91784668,1,1,1,1,1,39.97
26:26.7,1.0018202,0.46179697,0.24723765,0.6198804,0.66814756,0.044624332,-0.25844175,0.811165,1.4664214,0.41370878,0.1447395,1.5565988,0.8865563,-0.09190074,-0.016032714,0.7203961,0.72015446,-0.67370695,-0.6299583,0.40116048,768.3883,840.5128,834.4689,869.5238,863.8828,100,100,0.146362305,0.33605957,0.931152344,-0.074768066,2.901000977,2.272949219,1,1,1,1,1,39.92
26:27.2,1.0801951,0.56102735,0.17398769,0.44522876,0.70955247,-0.087566234,-0.13949269,0.86608875,1.3276503,-0.02584723,0.15427417,1.5561488,0.9077742,-0.1530431,-0.11147161,0.71959805,0.7491995,-0.76803404,-0.61423737,0.54307544,803.44324,842.52747,831.6484,761.13556,626.9597,100,100,0.137084961,0.326843262,0.933349609,-0.665435791,3.446807861,1.233673096,1,1,1,1,1,39.92
26:27.7,1.0801951,0.7136312,0.4170401,0.67787504,0.70955247,0.13747758,0.28260365,0.6832669,1.3276503,0.12723781,0.29813215,1.3008342,0.9077742,-0.19232918,-0.3139152,0.6603083,0.7491995,-0.6829655,-0.7021332,0.61241424,811.50183,844.94507,840.10986,794.17584,781.28204,100,100,0.133056641,0.323303223,0.937255859,-0.456085205,2.332763672,1.697235107,1,1,1,1,1,39.92
26:28.2,1.0801951,0.59524614,0.65892506,0.8526605,0.70955247,0.22950658,0.37911046,0.63220644,1.3276503,0.12411669,0.2399525,1.1195074,0.9077742,-0.21814564,-0.28963387,0.5899532,0.7491995,-0.64595973,-0.75342065,0.5853232,839.304,846.1539,832.4542,892.0879,1057.6923,100,100,0.154846191,0.315612793,0.935668945,-0.082244873,4.373931885,2.257995605,1,1,1,1,1,39.92
26:28.7,1.3334539,0.53761697,0.6551571,0.85377127,0.7548074,0.25930923,0.34479558,0.41298229,1.0627955,0.14804564,0.2399525,1.0249228,1.1098257,-0.19034244,-0.3072818,0.57515633,0.8796129,-0.5835586,-0.7044338,0.5651328,855.42126,847.3626,840.10986,802.6374,589.4872,100,100,0.143615723,0.312744141,0.933837891,-0.403747559,2.512207031,1.256103516,1,1,1,1,1,39.92
26:29.2,1.1982802,0.21008575,0.45256612,0.68375695,0.59578323,0.08121342,-0.08258759,0.22846149,1.0855274,0.0787103,0.14048836,1.131539,1.1152848,-0.1928655,-0.37588477,0.58958614,0.8686313,-0.5858436,-0.6170354,0.50120056,814.3223,845.34796,836.4835,812.71063,893.2967,100,100,0.143798828,0.307800293,0.933898926,0.583190918,2.89352417,3.297271729,1,1,1,1,1,39.92
26:29.7,1.3239404,0.007214181,-0.49657077,0.19349343,0.6760992,-0.074661255,-0.78913176,0.25657624,1.0645002,-0.25361332,-0.3919934,1.1553679,1.1407475,-0.22626217,-0.42858142,0.58342385,0.8524988,-0.5779474,-0.5409432,0.42756364,796.5934,841.31866,838.0952,861.06226,1075.4213,100,100,0.151245117,0.310546875,0.92401123,-1.04675293,1.502838135,3.334655762,1,1,1,1,1,39.92
26:30.3,1.3083527,-0.17166539,-0.5779276,0.26976487,0.72228825,-0.13235788,-0.7921183,0.35036018,1.1218948,-0.1756804,-0.331973,1.1671821,1.004686,-0.22500743,-0.3705644,0.5978386,0.77478886,-0.61508095,-0.5854249,0.3271715,822.381,840.10986,843.3333,796.99634,644.68866,100,100,0.14831543,0.310058594,0.936218262,0.186920166,3.102874756,2.691650391,1,1,1,1,1,39.92
26:30.8,1.2719514,-0.57005095,-0.49961203,0.2940632,0.76482856,-0.26115116,-0.7819755,0.40215832,1.1755396,0.003446743,-0.28664914,1.1598797,0.91743386,-0.24226506,-0.3445479,0.55970645,0.7320906,-0.6204347,-0.65695757,0.3239985,795.78754,837.28937,832.4542,795.78754,610.84247,100,100,0.151977539,0.313598633,0.939941406,0.95703125,3.289794922,2.265472412,1,1,1,1,1,39.92
26:31.3,0.81907475,-0.24789403,-0.5597685,0.21257608,0.7239862,-0.22859599,-0.69770455,0.33994934,1.1735413,0.01320419,-0.22704743,1.1385939,0.8659595,-0.15496148,-0.29533878,0.5623633,0.7650372,-0.63401604,-0.6937829,0.33002236,790.54944,847.76556,835.2747,791.75824,821.1722,100,100,0.167358398,0.317504883,0.939453125,1.682281494,1.682281494,4.71786499,1,1,1,1,1,39.92
26:31.8,1.1583441,-0.07147228,-0.45924002,0.42809883,0.8291673,-0.22608158,-0.65591156,0.38541207,1.1166618,0.04191509,-0.07653569,1.0820131,0.86597747,-0.15618438,-0.20023479,0.4925646,0.811057,-0.65390086,-0.6762065,0.31732884,822.381,844.94507,836.4835,879.19415,1041.1721,100,100,0.146972656,0.307128906,0.938659668,0.545806885,3.753356934,2.519683838,1,1,1,1,1,39.92
