Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
14:00.8,0.24189916,1.0347625,0.77155703,0.75206494,0.4084174,0.72235936,0.06949125,0.27050725,1.5573416,1.0748912,-0.005834133,1.4926492,0.6164844,0.21847624,-0.015146986,0.56051,0.29416704,0.17175761,0.050918978,0.33181345,805.05493,882.01465,836.8865,755.09155,835.2747,0.153259277,0.160461426,0.970275879,1.525268555,3.00567627,3.364562988,1,1,1,1,1,93.75
14:01.3,0.15267806,1.2278558,-0.25523785,0.6363886,0.31328297,0.6287297,-0.16048934,0.24434966,1.6043936,0.87522477,0.12262501,1.495983,0.53929305,0.16023989,0.006720758,0.515497,0.33709857,0.21403998,-0.038556833,0.3764756,854.21246,866.7033,846.55676,886.8498,1058.4982,0.15411377,0.156860352,0.969116211,0.418701172,2.684173584,1.884155273,1,1,1,1,1,93.75
14:01.8,0.36880034,1.3940972,0.062713526,0.56494564,0.2868869,0.65160733,-0.05680338,0.32919294,1.5430746,0.7883324,0.4244787,1.5250878,0.41435516,0.161334,-0.01349937,0.48869988,0.3804436,0.19865781,-0.12879251,0.3743201,812.71063,864.68866,855.0183,747.8388,601.1722,0.151367188,0.160705566,0.968505859,0.755157471,2.714080811,2.063598633,1,1,1,1,1,93.75
14:02.3,0.79717547,1.4313416,0.7081467,1.0631025,0.40111014,0.64948684,0.18392801,0.37801188,1.5416837,0.77532214,0.403484,1.5527927,0.40389526,0.19887507,-0.053368058,0.5077059,0.40299106,0.12417775,-0.16158915,0.3842349,840.10986,866.7033,855.42126,769.59705,743.4066,0.148925781,0.155822754,0.971496582,0.246734619,3.013153076,1.95892334,1,1,1,1,1,93.75
14:02.8,0.8842738,1.2180237,0.78065586,1.1150259,0.570365,0.31684405,0.15556489,0.3636937,1.5569743,0.5413852,0.38925278,1.5515734,0.40028614,0.18346992,0.05005453,0.5629171,0.3569834,-0.092913054,-0.25904873,0.29937172,817.9487,836.8865,842.52747,853.4066,990,0.14831543,0.151184082,0.96673584,0.291595459,2.856140137,2.572021484,1,1,1,1,1,93.75
14:03.3,1.1067837,0.95119077,0.80124724,1.1025788,0.6961516,0.22212276,0.011976398,0.29462463,1.5308845,0.5101991,0.18284816,1.5966107,0.43677837,0.13338979,0.05296235,0.5487137,0.44192484,-0.1349047,-0.2902024,0.3383614,817.5458,857.8388,842.9304,896.9231,1062.1245,0.150634766,0.154907227,0.969360352,0.88973999,2.235565186,2.833709717,1,1,1,1,1,93.75
14:03.8,1.0929924,0.72923857,0.40397224,0.75763357,0.65080494,0.033033952,-0.25139138,0.14019729,1.4749532,0.40778577,0.048575893,1.583744,0.3374892,0.033736985,0.05341615,0.471227,0.33555165,-0.17298563,-0.3924195,0.26134676,835.6777,859.85345,849.3773,732.1245,647.50916,0.148498535,0.15411377,0.97265625,0.598144531,3.334655762,2.213134766,1,1,1,1,1,93.75
14:04.3,1.055237,0.7683998,0.34766272,0.58611,0.658163,0.23534597,-0.057159528,0.57065135,1.5239372,0.45380726,0.079994425,1.6285985,0.37818447,0.11806739,-0.024782829,0.40704563,0.5098087,-0.09701762,-0.30207098,0.38567597,823.5897,847.76556,840.5128,774.83514,893.2967,0.15020752,0.148681641,0.971313477,0.037384033,2.302856445,1.93649292,1,1,1,1,1,93.75
14:04.8,0.6992568,1.0028142,0.32497218,0.45421517,0.6959226,0.5038257,0.06486555,0.75296575,1.5768368,0.58578986,0.39641404,1.626545,0.42571184,0.18819772,-0.01623507,0.50151175,0.62198555,-0.08733661,-0.26840526,0.51331323,842.52747,850.989,839.707,875.56775,1081.8682,0.140991211,0.147949219,0.974609375,0.755157471,3.132781982,2.265472412,1,1,1,1,1,93.75
14:05.3,0.33362973,0.9411442,0.34349722,0.404655,0.7088701,0.55903566,0.24051009,0.82222146,1.5771526,0.58707726,0.45722356,1.626545,0.43729177,0.17089267,-0.000703,0.52614534,0.6236515,0.054904666,-0.17852724,0.5399739,838.0952,844.94507,840.5128,909.011,1001.28204,0.14465332,0.149475098,0.977539063,1.114044189,3.102874756,2.257995605,1,1,1,1,1,93.75
