Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
58:10.9,1.1853727,0.8667424,0.9972896,1.2535732,0.5473445,0.35486856,0.5231709,0.52092594,1.3022919,0.34987813,0.32487893,0.92588514,0.126736,-0.23791935,-0.026539393,0.09283251,-0.1319293,-0.62632483,-0.57752466,-0.12895471,855.42126,848.1685,848.1685,826.4103,672.0879,0,0,0.028930664,0.247680664,0.96282959,1.510314941,2.669219971,2.377624512,1,1,1,1,1,31.38
58:11.4,0.7954271,0.8812895,1.000055,0.9471568,0.3355331,0.24281894,0.56815904,0.3615021,1.2704544,0.35504943,0.44272372,0.8897696,0.087917335,-0.31130525,-0.13924539,0.003970232,-0.22546487,-0.844839,-0.6750125,-0.25009456,841.7216,849.7802,842.1245,829.6337,855.0183,0,0,0.032592773,0.243835449,0.964233398,0.800018311,2.564544678,1.876678467,1,1,1,1,1,31.38
58:11.9,0.817529,0.9284631,1.059718,0.9084903,0.3638003,0.3794955,0.72548795,0.3640396,1.2655958,0.39781788,0.42021066,0.9038484,0.14021127,-0.16612598,-0.046116617,0.064856224,-0.23068029,-0.782647,-0.6566326,-0.2553651,865.89746,853.8095,844.94507,872.74725,1039.5604,0,0,0.028076172,0.242919922,0.962158203,0.725250244,2.444915771,2.325286865,1,1,1,1,1,31.38
58:12.4,0.76864886,0.547862,0.6249373,0.6784134,0.2965689,0.20633565,0.5398365,0.2704268,1.1711329,0.30251446,0.41815567,0.9038484,0.17914356,-0.18014221,-0.16418943,0.09703377,-0.35345107,-0.8068442,-0.740479,-0.40655974,819.9634,844.5421,848.97437,852.1978,1000.4762,6,0,0.029907227,0.241333008,0.961975098,1.009368896,1.04675293,2.355194092,1,1,1,1,1,31.38
58:12.9,0.9484018,0.4585113,0.582542,0.8386497,0.37119046,0.24185315,0.5118219,0.2429843,1.1970779,0.29635215,0.4485314,0.782889,0.15515074,-0.16959144,-0.17573929,0.12440069,-0.37860337,-0.80436236,-0.67871946,-0.37674096,850.989,848.5714,845.7509,818.3516,680.9524,8,0,0.043884277,0.247497559,0.962646484,1.263580322,3.087921143,1.854248047,1,1,1,1,1,31.38
58:13.4,1.3953736,0.24321634,0.28632137,1.4218693,0.6582786,0.31626195,0.4475587,0.60756934,1.1909583,0.2937792,0.5029756,0.680711,0.053479295,-0.3110205,-0.29228747,0.16098888,-0.35218114,-0.8155002,-0.70428234,-0.2778433,850.18317,851.79486,846.55676,842.1245,861.06226,0,0,0.041381836,0.247253418,0.96081543,1.121520996,2.564544678,1.555175781,1,1,1,1,1,31.38
58:13.9,1.3498191,0.19608146,0.21518409,1.395694,0.65823156,0.3029089,0.42367452,0.63316447,1.1064005,0.2732789,0.5029756,0.64201856,0.028579563,-0.38162407,-0.30848187,0.14834918,-0.37359318,-0.8492968,-0.7802844,-0.3208222,849.3773,855.82416,824.7985,815.5311,672.49084,0,0,0.038818359,0.247497559,0.956848145,0.02243042,2.93838501,2.00378418,1,1,1,1,1,31.38
58:14.4,1.2143741,0.4971626,0.2888847,1.2982492,0.587251,0.32740185,0.5076229,0.6232665,1.1570889,0.36542058,0.55747616,0.9771751,0.13719355,-0.3169129,-0.28005397,0.20553102,-0.35791773,-0.758858,-0.7581673,-0.28767738,852.6007,848.1685,842.9304,872.3443,1031.5018,0,0,0.032470703,0.240539551,0.967407227,1.256103516,3.020629883,2.91595459,1,1,1,1,1,31.38
58:14.9,0.50827116,0.43064314,0.17994504,0.6109802,0.42565593,0.04037988,0.21270064,0.44332114,1.1683098,0.20171237,0.5487853,1.0109411,0.16752484,-0.33636096,-0.34689024,0.21768594,-0.3944556,-0.73021126,-0.7405113,-0.31281275,855.0183,844.94507,842.1245,858.6447,871.9414,4,0,0.034851074,0.24395752,0.963928223,1.682281494,3.297271729,2.444915771,1,1,1,1,1,31.38
58:15.4,0.6736989,0.46793208,0.2345671,0.74425244,0.49623838,0.026395734,0.26289943,0.46754327,1.4294343,0.1903891,0.57118464,1.3661858,0.14976358,-0.3732389,-0.27281013,0.21864593,-0.38280872,-0.6808839,-0.6764679,-0.27863756,862.27106,848.5714,842.52747,838.9011,680.54944,13.999998,0,0.03704834,0.246948242,0.961120605,0.710296631,2.198181152,2.542114258,1,1,1,1,1,31.38
