Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
14:15.1,1.4250603,0.85870403,1.3563339,0.68231094,1.3360865,0.43195036,0.5142938,1.0129051,1.3136216,-0.07085798,0.66854596,1.3190013,0.37048495,-0.22817485,0.043333113,0.10148677,0.22826602,-0.390233,-0.25669774,0.002188511,821.1722,857.8388,1079.0476,829.2308,1012.96704,-0.018737793,0.224243164,0.971801758,-0.276641846,3.603820801,1.256103516,1,1,1,1,1,97.16
14:15.6,1.4782968,0.90469015,1.4421059,0.733867,1.2583874,0.4870619,0.56627595,0.9195543,1.3102927,-0.12503621,0.66854596,1.3062868,0.47627956,-0.19257586,0.08492677,0.11749253,0.1832689,-0.42665467,-0.25303242,-0.04759382,842.52747,863.47986,996.4469,829.2308,742.6007,-0.00579834,0.228515625,0.969421387,1.106567383,2.235565186,3.581390381,1,1,1,1,1,97.16
14:16.1,1.4472297,0.9758934,1.7213671,1.3792435,0.60574985,0.48949394,0.8610075,0.65881854,0.725707,-0.040637817,0.6631612,0.5670425,0.26733366,-0.069415376,0.1995684,0.065990955,-0.2175165,-0.35414705,-0.2451164,-0.2357503,833.2601,854.21246,996.8498,821.1722,786.1172,0.003356934,0.232116699,0.968261719,0.897216797,1.697235107,2.818756104,1,1,1,1,1,97.16
14:16.6,1.2487009,1.1378409,1.7213671,1.1307796,0.39935818,0.2819324,0.8610075,0.42660838,0.88765484,-0.010722802,0.6631612,0.71535265,0.21619986,0.012721942,0.1995684,-0.015140424,-0.15657398,-0.25329515,-0.2451164,-0.17751564,844.1392,851.79486,843.3333,859.45056,745.82416,-0.002258301,0.232177734,0.964538574,0.740203857,3.065490723,2.669219971,1,1,1,1,1,97.16
14:17.2,1.07125,1.1179929,1.7213671,1.0011804,0.4183912,0.30947495,0.8610075,0.38717765,0.87687606,0.1543423,0.6631612,0.71616936,0.1596382,0.08108862,0.1995684,-0.06343677,-0.060753837,-0.13879588,-0.2451164,-0.16319197,805.8608,850.18317,897.72894,812.71063,720.4396,-0.005432129,0.240600586,0.965393066,1.181335449,2.773895264,2.557067871,1,1,1,1,1,97.16
14:17.7,0.6048145,1.0283213,1.7213671,0.6505384,0.30371282,0.2546754,0.8610075,0.22681117,0.85995543,0.1543423,0.6631612,0.72193307,0.14964211,0.021521598,0.1995684,-0.102061816,-0.020923158,-0.13789165,-0.2451164,-0.14346045,863.8828,857.03296,771.2088,861.8681,1012.1612,-0.006469727,0.241027832,0.964233398,0.448608398,2.676696777,2.086029053,1,1,1,1,1,97.16
14:18.2,0.80816096,0.24785563,2.4421735,0.89424354,0.38293642,-0.035172623,1.0435665,0.3985688,0.83710676,0.1543423,0.23866315,0.6582742,0.13572547,-0.13105002,0.39214024,0.02945801,0.07671134,-0.19484505,0.14197548,-0.020801052,875.9707,858.24176,815.5311,877.1795,880.80585,-0.009765625,0.243225098,0.963012695,0.456085205,2.385101318,2.594451904,1,1,1,1,1,97.16
14:18.7,0.7539467,-0.26120117,2.2155674,0.74658084,0.16694285,-0.545688,0.8308255,0.20864163,0.668399,-0.17006,0.25929803,0.5818268,0.2103784,-0.31071642,0.31707895,0.087662265,-0.01110085,-0.36981288,-0.031176519,-0.07240143,849.3773,854.21246,804.2491,859.0476,895.7143,-0.009216309,0.23638916,0.967041016,0.388793945,1.764526367,2.572021484,1,1,1,1,1,97.16
14:19.2,0.9716952,-0.2812502,2.0426414,0.9835659,0.37172124,-0.59719414,0.6796116,0.43153432,0.8461908,-0.18077786,0.27627674,0.60999966,0.2244365,-0.42893735,0.29144606,0.10109391,-0.058943704,-0.51424444,-0.057549823,-0.07274172,839.304,854.21246,817.9487,849.3773,952.52747,-0.008605957,0.2421875,0.965454102,0.441131592,2.923431396,1.929016113,1,1,1,1,1,97.16
14:19.7,0.85174257,-0.45437336,1.2663196,0.8994376,0.3309544,-0.6970073,0.09947254,0.3499682,0.9007913,-0.16791587,0.07811169,0.6563087,0.18937594,-0.4571145,0.19167338,0.015393067,-0.31030545,-0.60268724,-0.18172894,-0.2658037,866.30035,849.3773,819.5604,871.9414,989.59705,-0.009765625,0.238891602,0.962463379,0.1121521,2.878570557,1.943969727,1,1,1,1,1,97.16
14:20.3,0.8467914,-0.09574937,0.33832055,0.9302233,0.4662948,-0.27079383,0.099310905,0.50300676,1.0371423,0.17692447,0.5248414,0.82089424,0.20132251,-0.4665827,0.21343207,0.06603076,-0.32912865,-0.6253316,-0.11748336,-0.20434615,834.0659,863.0769,805.4579,828.8278,691.8315,-0.009094238,0.245239258,0.961914063,0.456085205,2.280426025,2.87109375,1,1,1,1,1,97.16
14:20.8,0.597558,0.5176649,0.8083831,0.7721363,0.28767765,-0.07541161,0.2384071,0.295124,1.0912486,0.35421047,0.52216965,0.83124465,0.17985855,-0.40047228,0.19765596,0.18229097,-0.27839842,-0.6812311,-0.20116137,-0.24416108,821.978,857.03296,821.978,819.9634,828.8278,-0.010009766,0.240356445,0.966369629,1.263580322,3.611297607,4.172058105,1,1,1,1,1,97.16
14:21.3,0.39681503,0.65353954,0.8852153,0.66368127,0.344524,0.00867453,0.3222434,0.28650075,1.0923455,0.35421047,0.51755947,0.84756905,0.286306,-0.36891523,0.23337105,0.29884925,-0.19095238,-0.69632125,-0.279189,-0.2820332,865.4945,859.0476,830.84247,877.5824,1049.6337,0.002197266,0.235717773,0.96496582,0.119628906,0.785064697,2.542114258,1,1,1,1,1,97.16
14:21.8,0.35751033,0.60735345,0.83689797,0.589195,0.2013178,-0.17888504,0.14782283,0.04391776,0.9240505,0.27453175,0.3278266,0.8535964,0.23244508,-0.35852087,0.1798381,0.23873258,-0.1930207,-0.6364009,-0.3546557,-0.3821774,856.63007,858.6447,820.7692,850.989,743.8095,0.002380371,0.236816406,0.965637207,0.411224365,2.257995605,2.542114258,1,1,1,1,1,97.08
14:22.3,0.70121753,-0.089254215,0.30499002,0.7449031,0.29379794,-0.4418708,-0.017334206,0.1361207,0.8736781,-0.000331,0.24743894,1.0168022,0.24304563,-0.22580236,0.18689501,0.14077549,-0.23132831,-0.49007902,-0.23490085,-0.37583753,811.0989,846.55676,808.68134,813.1135,719.6337,0.005371094,0.234863281,0.966674805,0.456085205,2.646789551,1.89163208,1,1,1,1,1,97.08
