Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
22:48.8,0.7186892,1.5347221,1.1583158,1.1487828,0.43488514,0.66754603,0.18708687,0.6099441,0.45268786,0.69232124,0.44715402,1.3532965,0.17923841,-0.06706421,0.005161105,0.32638764,0.24959303,-0.27618623,-0.09064516,0.2251992,832.8571,868.315,881.6117,823.9927,618.9011,0.062927246,0.112060547,0.984558105,1.480407715,4.194488525,2.856140137,1,1,1,1,1,99.72
22:49.3,0.688761,0.9604893,0.679382,1.1560376,0.29895315,0.26422107,0.22749108,0.6078619,0.83409137,0.46793824,0.43488094,1.3464097,0.19566683,-0.2572673,-0.15745427,0.18975279,0.14378063,-0.35102022,-0.27736145,0.20143558,838.9011,883.22345,874.7619,809.0842,788.93774,0.033996582,0.127807617,0.984130859,0.553283691,2.998199463,3.058013916,1,1,1,1,1,99.72
22:49.8,0.5855421,0.6009232,0.69355774,1.0431254,0.2811714,0.0878853,0.36977696,0.59184515,1.1252462,0.3253916,0.3853227,1.254405,0.25803417,-0.06896812,-0.06889523,0.13876209,0.09369493,-0.40228456,-0.38109994,0.16778038,877.5824,886.04395,871.9414,933.5897,1059.3041,0.044128418,0.129272461,0.981018066,0.433654785,3.775787354,2.923431396,1,1,1,1,1,99.72
22:50.3,0.5044922,0.48792163,0.7841568,0.6662912,0.39924827,-0.005484893,0.32859123,0.6417605,1.3415971,0.26699725,0.39234108,1.1292909,0.22719786,-0.026211692,-0.073014796,0.1311435,0.000963,-0.473406,-0.43953314,0.09100174,836.8865,883.22345,888.46155,792.96704,618.0952,0.043151855,0.131896973,0.981079102,0.702819824,1.89163208,2.953338623,1,1,1,1,1,99.72
22:50.9,0.6724518,0.501923,0.9188645,0.5491046,0.7231903,-0.12867574,0.32700494,0.79853404,1.3624487,0.23773451,0.19396326,1.1374376,0.21615037,-0.010192566,-0.12686557,0.24359219,-0.062245395,-0.53769124,-0.4020761,0.052548133,837.6923,877.5824,863.8828,801.4286,774.43225,0.041931152,0.132385254,0.984558105,0.306549072,2.527160645,2.220611572,1,1,1,1,1,99.72
22:51.4,0.81549525,0.76947963,0.84207463,0.69457746,0.7531393,-0.1730657,0.20000623,0.7642443,1.2893411,0.26205593,0.18126114,1.1299379,0.14765926,-0.18554218,-0.19066462,0.3723888,-0.098889954,-0.5070193,-0.38294157,-0.010303674,877.5824,877.98535,872.3443,914.2491,1089.5238,0.034545898,0.132324219,0.983947754,0.919647217,3.102874756,2.96081543,1,1,1,1,1,99.66
22:51.9,0.8411107,0.7649129,0.7345697,0.73050237,0.7954062,-0.054167487,0.23954105,0.67623425,1.2284484,0.2814101,0.29773265,1.1544571,0.20409577,-0.21068032,-0.17088951,0.43088353,-0.13094446,-0.47392526,-0.33610767,-0.006040124,862.674,876.77655,866.7033,928.7546,1031.5018,0.035766602,0.128417969,0.987365723,0.628051758,3.125305176,2.093505859,1,1,1,1,1,99.66
22:52.4,0.75164425,0.65046334,0.3531906,0.739095,0.7276517,-0.025665209,0.04392686,0.56583554,1.2165525,0.13706939,0.27353093,1.1859734,0.17156626,-0.22498663,-0.23011342,0.29448542,-0.12718593,-0.3926106,-0.3386842,0.05178339,875.9707,871.13556,877.5824,940.84247,1090.7325,0.042907715,0.134521484,0.981445313,0.874786377,1.794433594,2.280426025,1,1,1,1,1,99.66
22:52.9,0.66712797,0.41779605,0.5225987,0.68165815,0.7298197,0.019186294,0.11600408,0.5660502,1.2008148,0.16652,0.27854422,1.2014054,0.11993898,-0.24029386,-0.24318674,0.218956,-0.07915751,-0.30498198,-0.27303272,0.14670397,816.7399,873.1502,867.1062,770,618.49817,0.044433594,0.137939453,0.982299805,0.418701172,0.710296631,-0.02243042,1,1,1,1,1,99.66
22:53.4,0.62318987,0.42933205,0.55659723,0.69708234,0.5838703,-0.023119768,0.13575064,0.6056453,1.1392137,0.14692359,0.08286072,1.2519635,0.14638747,-0.24422476,-0.24549977,0.2413376,-0.09222059,-0.29952165,-0.23269331,0.1261132,839.304,869.92676,862.27106,830.84247,872.74725,0.034240723,0.131958008,0.981811523,0.807495117,4.396362305,2.572021484,1,1,1,1,1,99.66
22:53.9,0.38422984,0.3251868,0.611247,0.5547562,0.32860404,-0.068608314,0.14288804,0.51807076,1.1104589,0.18972103,0.032934442,1.3504776,0.15835807,-0.2569102,-0.21464582,0.27556667,-0.03516238,-0.31722388,-0.179392,0.13315292,861.8681,867.50916,869.5238,915.8608,1075.0183,0.04083252,0.132995605,0.984802246,0.164489746,2.377624512,1.315917969,1,1,1,1,1,99.66
22:54.5,0.26454616,0.21577919,0.2983226,0.44598892,0.44354934,-0.03745467,0.03738197,0.6939134,1.3309851,0.16503859,0.15023108,1.4244671,0.24706917,-0.1587467,-0.17595883,0.29569888,-0.07048127,-0.42541444,-0.21854544,0.08207349,861.4652,860.65936,872.3443,918.68134,948.9011,0.034362793,0.133972168,0.981018066,0.299072266,2.153320313,2.684173584,1,1,1,1,1,99.66
22:55.0,0.18320371,0.18143123,0.49239892,0.34012145,0.6200267,0.07688031,0.025558144,0.9652646,1.3508582,0.02071316,0.35602278,1.44082,0.2080208,-0.20082092,-0.16380957,0.30038634,-0.09876664,-0.37296018,-0.1678621,0.03037615,823.9927,874.35895,856.63007,806.6667,651.9414,0.030578613,0.129760742,0.982299805,0.014953613,1.816864014,3.013153076,1,1,1,1,1,99.66
22:55.5,0.30906737,0.121286705,0.600622,0.6133808,0.72008073,0.0794084,-0.025958592,1.0674381,1.3525401,-0.03884335,0.35309112,1.4042631,0.1480944,-0.22780463,-0.17281346,0.29694158,-0.065275155,-0.31810367,-0.19188161,-0.05514398,823.1868,871.13556,872.3443,775.64105,679.34064,0.026672363,0.132202148,0.985717773,0.859832764,3.357086182,3.267364502,1,1,1,1,1,99.66
22:56.0,0.26693273,0.021501133,0.5708464,0.61990446,0.7371266,-0.021063542,-0.03869797,0.9880811,1.0379717,-0.052630924,0.31047443,1.287402,0.049115833,-0.34753183,-0.22658321,0.20920213,-0.037842844,-0.3654879,-0.24842986,-0.099273354,830.4396,868.315,863.8828,836.8865,993.6264,0.030273438,0.13269043,0.981933594,0.508422852,2.624359131,2.75894165,1,1,1,1,1,99.66
22:56.5,0.14088978,-0.14941059,0.4518985,0.5100255,0.62069094,-0.35379562,-0.16747802,0.7600825,1.0277495,0.015262482,-0.030729538,1.2651261,-0.009171962,-0.2808149,-0.25405473,0.080568045,-0.0661957,-0.5402634,-0.322603,-0.089021556,863.47986,857.8388,866.30035,926.7399,1051.2454,0.026855469,0.132873535,0.982055664,0.583190918,2.482299805,2.198181152,1,1,1,1,1,99.66
22:57.0,0.24060121,-0.05851914,0.35128853,0.18191595,0.470743,-0.54971284,-0.17212388,0.4743269,1.0701891,-0.014539428,-0.08157971,1.3190594,-0.031359687,-0.28105694,-0.16044769,0.033355374,-0.10274124,-0.63695693,-0.3762707,0.000647,878.7912,888.86444,884.43225,896.1172,808.68134,0.029846191,0.135253906,0.983886719,0.254211426,2.594451904,1.876678467,1,1,1,1,1,99.66
22:57.6,0.7495626,0.82407176,1.0252527,0.792807,0.5550872,0.28149092,0.21612582,0.681875,1.0925175,0.40121177,0.9003033,1.3546692,0.17297171,-0.07476488,-0.024060994,0.114046976,-0.113885924,-0.56297845,-0.3498367,0.048157144,823.9927,874.35895,873.1502,778.0586,625.34796,0.020019531,0.134460449,0.983154297,1.248626709,2.549591064,2.123413086,1,1,1,1,1,99.66
22:58.1,1.183903,1.2814687,1.3711125,1.220348,0.8878087,0.5815274,0.49374524,1.0692375,1.2092197,0.54790866,1.0089501,1.4088466,0.38979858,0.19210783,0.13208205,0.30140647,0.01228251,-0.33053783,-0.25997677,0.13514256,817.9487,863.8828,857.4359,779.2674,779.2674,0.027832031,0.133605957,0.985778809,0.269165039,2.130889893,1.02432251,1,1,1,1,1,99.66
22:58.6,1.312463,1.3857725,1.492857,1.396173,1.0573639,0.85008967,0.80364615,1.1854901,1.2283385,0.81877637,1.0869808,1.2898961,0.48498324,0.35032114,0.25628665,0.44335172,0.04022753,-0.2377815,-0.19768089,0.12261462,799.81683,861.4652,855.42126,755.4945,637.03296,0.028198242,0.133300781,0.985717773,-0.343933105,3.095397949,2.841186523,1,1,1,1,1,99.66
22:59.1,1.3593624,1.3827912,1.5029316,1.4526842,1.1149911,0.9209067,0.8933755,1.2381705,1.3621322,0.8196945,1.0880749,1.3014659,0.45821297,0.3618011,0.2867524,0.442443,0.048187785,-0.20052378,-0.12303796,0.10203136,857.03296,866.7033,857.4359,903.36993,992.01465,-0.011108398,0.096740723,0.977233887,-0.351409912,11.51428223,-2.601928711,1,1,1,1,1,99.66
22:59.6,1.1378025,1.0760026,1.3177723,1.2776241,1.0207276,0.8193725,0.8460521,1.0688115,1.4210562,0.81927955,0.8505918,1.1883786,0.28929472,0.22201258,0.1823468,0.3160863,-0.05750645,-0.22064146,-0.11623121,0.009868192,837.6923,866.7033,855.82416,808.2784,681.75824,0.023376465,0.130249023,0.995483398,-0.351409912,7.955322266,-0.441131592,1,1,1,1,1,99.66
23:00.1,0.94709355,0.80239713,1.1079296,1.0703117,0.8915581,0.5177742,0.6255779,0.94664717,1.41337,0.76859325,0.7506384,1.228811,0.20965154,0.04464098,0.025702044,0.23489293,-0.029274471,-0.13752815,-0.05537932,0.011490443,856.2271,869.12085,848.97437,873.95605,834.0659,0.010375977,0.087280273,0.991760254,-2.415008545,1.248626709,2.557067871,1,1,1,1,1,99.66
23:00.6,0.45986,-0.05273301,0.63661826,0.7055146,0.6328504,-0.3751388,0.23888725,0.72693586,1.3712571,0.115056865,0.29759905,1.2324009,0.12976214,-0.053310305,-0.11456412,0.25153363,-0.05711426,-0.071214244,-0.06598723,0.025383707,833.663,869.12085,865.4945,841.31866,955.34796,0.026611328,0.082641602,0.991271973,1.951446533,5.046844482,3.237457275,1,1,1,1,1,99.66
23:01.2,0.52805674,0.040161245,0.49338716,0.7840806,0.38743046,-0.21120831,0.02193044,0.5679314,1.124168,0.06619039,0.18295418,1.2448951,0.10396087,-0.12631638,-0.08613295,0.23416482,0.002211974,-0.073458634,-0.056032524,0.10625492,846.9597,857.03296,847.76556,895.7143,1077.8389,0.012817383,0.097473145,0.987060547,0.523376465,3.065490723,2.564544678,1,1,1,1,1,99.61
23:01.7,0.86120313,0.9445156,0.7698226,1.0227077,0.096429475,0.18686897,0.2557818,0.32077643,0.9439698,0.13026486,0.29808545,1.0550193,0.01042493,-0.08303257,-0.06721216,0.09300172,-0.06968004,-0.10220552,-0.11090596,0.06476825,853.00366,868.71796,863.47986,860.65936,756.7033,0.020019531,0.08605957,0.98626709,0.097198486,3.566436768,2.512207031,1,1,1,1,1,99.61
23:02.2,0.9050008,1.050798,0.7738601,0.9931192,0.14940053,0.2086523,0.26153722,0.24863516,0.9647601,0.13158187,0.28709123,1.088258,0.03117452,-0.047862995,-0.018659847,-0.021763531,-0.038693003,-0.19364715,-0.12231803,0.06512465,864.2857,868.315,851.79486,905.78754,945.6777,0.015441895,0.097290039,0.982543945,1.02432251,1.256103516,3.140258789,1,1,1,1,1,99.61
23:02.7,0.9006627,1.0446148,0.80804086,0.9736497,0.37280652,0.15454797,0.24531414,0.38572603,1.1835507,0.1448034,0.27486724,1.2342969,0.16914935,0.08191603,0.08779365,0.32932943,-0.08004253,-0.21515277,-0.18357429,0.04584199,813.5165,865.09155,862.27106,812.71063,861.8681,0.012939453,0.098510742,0.985778809,-0.254211426,2.714080811,1.674804688,1,1,1,1,1,99.61
23:03.2,0.59015757,0.6177145,0.492578,0.7406677,0.5014763,-0.005701172,-0.11261499,0.4987253,1.1667402,0.31027874,0.30581224,1.2044033,0.22371739,0.18404762,0.2282488,0.4597826,-0.13148549,-0.3137217,-0.17785531,0.0660195,871.53845,867.50916,852.1978,906.5934,1094.359,0.01184082,0.094848633,0.987182617,0.269165039,2.863616943,3.102874756,1,1,1,1,1,99.61
23:03.7,0.49964243,0.41686863,0.5363307,0.72950846,0.6075598,0.0595098,-0.13808896,0.6540292,1.2086928,0.36775398,0.3196805,1.273384,0.28909186,0.1544701,0.27968767,0.52824366,-0.21682645,-0.34302446,-0.21280214,0.004224712,846.55676,871.53845,856.2271,850.18317,855.82416,0.023986816,0.094116211,0.986816406,0.157012939,2.714080811,1.315917969,1,1,1,1,1,99.61
23:04.2,0.56300503,0.41450003,0.33802336,0.7629591,0.6467322,0.24505866,0.1329791,0.7882588,1.1932938,0.4474012,0.32005024,1.2695358,0.24950793,0.07456463,0.27427343,0.45212978,-0.115198724,-0.41104338,-0.24972896,0.07072717,829.2308,870.32965,855.0183,778.86444,608.8278,0.019714355,0.09576416,0.987487793,0.949554443,2.310333252,2.489776611,1,1,1,1,1,99.61
23:04.7,0.47017995,0.37388128,0.3562161,0.70913655,0.55500287,0.15045182,0.17721666,0.7598131,1.182456,0.4135824,0.32638767,1.2665433,0.2781871,-0.18669495,0.08903121,0.34551096,-0.11814142,-0.46889067,-0.3446854,0.015140433,817.5458,857.4359,869.5238,799.81683,823.1868,0.015075684,0.092956543,0.986083984,0.403747559,2.482299805,2.243041992,1,1,1,1,1,99.61
23:05.3,0.39369088,0.222798,0.2212594,0.65537006,0.6041783,0.1443013,0.28348595,0.6682895,1.1623966,0.3779964,0.21147066,1.1082908,0.17294195,-0.24303013,-0.08996996,0.20627145,-0.14755066,-0.58290344,-0.43367594,-0.010169577,859.85345,865.89746,857.03296,844.94507,756.30035,0.005493164,0.092834473,0.987854004,0.343933105,2.833709717,1.899108887,1,1,1,1,1,99.61
23:05.8,0.108010456,0.04701067,0.36437643,0.4646364,0.6369151,-0.13599591,0.17094076,0.49646434,1.0505724,-0.017362218,0.020741465,1.0268049,0.16290824,-0.21106718,-0.20751548,0.11314245,-0.29904136,-0.67959386,-0.52831,-0.10846817,873.1502,862.27106,867.50916,897.326,867.50916,0.017822266,0.08770752,0.991027832,0.276641846,2.841186523,1.562652588,1,1,1,1,1,99.61
23:06.3,0.15226163,-0.030896215,0.3274973,0.26553646,0.7720769,-0.21270919,0.19645156,0.66019475,1.2447013,0.178162,-0.037945427,0.9406149,0.09004451,-0.22007081,-0.15253228,0.096395865,-0.2747731,-0.6891796,-0.43471527,-0.07112431,824.3956,869.5238,865.4945,778.46155,616.08057,0.00579834,0.087402344,0.989807129,0.635528564,2.908477783,2.512207031,1,1,1,1,1,99.61
23:06.8,0.36484912,-0.22213,0.22006784,0.22365718,0.79739857,-0.4648227,0.20416394,0.772071,1.2477378,0.16480263,-0.071764275,0.9307974,0.17758289,-0.20542055,-0.13008389,0.16149989,-0.111797795,-0.59209275,-0.40095353,0.011085679,830.4396,866.7033,869.5238,802.6374,809.4872,0.003356934,0.089416504,0.987548828,0.373840332,2.631835938,2.811279297,1,1,1,1,1,99.61
23:07.3,0.37027344,-0.3987883,-0.122251876,0.20662819,0.70021975,-0.64090717,0.18648463,0.8045677,1.2477378,0.10351004,-0.08172607,1.0927163,0.13810763,-0.2973083,-0.20382786,0.10342756,-0.11025313,-0.6090661,-0.4510052,-0.028468473,855.42126,869.5238,851.39197,888.0586,1104.0293,0.004272461,0.090393066,0.985778809,0.336456299,3.798217773,3.028106689,1,1,1,1,1,99.61
23:07.8,0.31646904,-0.23385109,-0.26666108,0.15936306,0.51266456,-0.47405735,0.11883118,0.678158,1.084369,0.0586902,-0.089891724,1.110273,0.14463635,-0.25870806,-0.26781377,0.10395875,-0.18096669,-0.56719685,-0.58691806,-0.13251236,847.76556,867.50916,861.8681,874.7619,880.80585,0.011047363,0.093933105,0.986877441,0.171966553,1.585083008,3.573913574,1,1,1,1,1,99.61
23:08.4,0.08654653,0.11971394,-0.12854008,0.278215,0.38222057,-0.4094903,-0.1308019,0.5055752,1.070175,0.08228794,-0.24772288,1.0811641,0.06822136,-0.2347997,-0.33428162,0.21448076,-0.42178175,-0.6393513,-0.7387305,-0.28861496,830.0366,863.8828,863.8828,788.93774,611.2454,0.00958252,0.094421387,0.987792969,0.328979492,2.639312744,2.168273926,1,1,1,1,1,99.61
23:08.9,0.17937443,0.29190835,-0.080064066,0.48041403,0.51773983,-0.42371517,-0.1905002,0.38225025,1.0750724,0.087211296,-0.03297317,0.9495356,0.05988184,-0.19893295,-0.31336603,0.24486303,-0.4910553,-0.65253186,-0.6987685,-0.33534256,830.84247,855.0183,869.5238,806.6667,816.337,0.000305,0.089782715,0.988586426,0.732727051,3.020629883,2.04864502,1,1,1,1,1,99.61
23:09.4,0.48215163,0.40839222,-0.001231926,0.6041596,0.65606517,-0.16396338,-0.066285625,0.4021348,1.0521512,0.11634812,0.35583702,0.92881584,0.097067796,-0.22821967,-0.32755172,0.30465174,-0.39089146,-0.64636844,-0.5561935,-0.32058993,853.4066,861.06226,863.0769,898.93774,1079.8535,0.013793945,0.088256836,0.989013672,0.119628906,2.572021484,3.297271729,1,1,1,1,1,99.61
23:09.9,0.52128667,0.43624455,0.004059865,0.59578675,0.565725,-0.050930362,-0.023536813,0.49327657,0.98994344,0.029924149,0.35721684,1.1393772,0.13321927,-0.26412943,-0.2374755,0.25127062,-0.34004322,-0.635459,-0.51489824,-0.24116091,863.47986,869.92676,857.4359,884.43225,881.6117,0.001708984,0.089477539,0.990844727,0.508422852,2.89352417,2.811279297,1,1,1,1,1,99.61
