Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
21:51.6,1.2348136,0.9760484,0.456804,0.5426747,0.71882236,0.66120166,0.34206736,0.5253344,1.3835918,0.34327146,0.29547012,1.4101802,0.32249784,0.116460085,-0.07106764,0.47480184,-0.45352286,-0.5409823,-0.43300346,-0.23110618,845.7509,850.18317,847.76556,843.3333,865.09155,21.999996,0,0.096984863,0.143432617,0.980163574,0.86730957,0.493469238,2.729034424,1,1,1,1,1,50.16
21:52.1,0.671392,1.0682087,0.6533338,0.41274425,0.47463205,0.59592164,0.6071987,0.465465,1.1672107,0.46483824,0.8365022,1.202856,0.25957865,0.042240847,0.034249026,0.38992548,-0.37827858,-0.49122798,-0.2830192,-0.40614823,838.9011,863.47986,836.4835,828.4249,848.1685,32,0,0.117614746,0.152832031,0.973693848,1.09161377,2.856140137,2.534637451,1,1,1,1,1,50.16
21:52.6,0.639523,1.2832597,1.1250402,0.6708987,0.457919,0.46134192,0.6745109,0.5949216,1.0471417,0.5357258,0.8609883,1.1837915,0.187686,-0.024926461,0.06586675,0.30835193,-0.338417,-0.55149704,-0.28176442,-0.3494485,836.8865,856.63007,842.1245,834.87177,845.7509,42.000004,0,0.110900879,0.152160645,0.974487305,0.710296631,2.213134766,4.441223145,1,1,1,1,1,50.16
21:53.1,0.4404693,1.4610043,1.3303971,0.69727784,0.6245541,0.58039415,0.6697703,0.7291967,1.4456156,0.53564906,0.8612807,1.3773043,0.2100511,0.071338065,0.11307069,0.32666332,-0.32848477,-0.52987987,-0.21946555,-0.16101263,864.2857,856.63007,835.6777,867.1062,843.3333,50.000008,0,0.11328125,0.15234375,0.974853516,0.493469238,2.729034424,3.312225342,1,1,1,1,1,50.16
21:53.6,0.7241417,1.3586259,1.309534,0.8981414,0.8471736,0.4348366,0.38306978,0.79028606,1.4463438,0.49748117,0.70157945,1.4642527,0.3269316,-0.00297673,0.06038738,0.4161731,-0.35578814,-0.5795095,-0.29610384,-0.12017809,857.4359,868.315,836.4835,841.7216,887.6557,61.999996,0,0.109863281,0.151367188,0.97253418,0.388793945,2.504730225,2.512207031,1,1,1,1,1,50.16
21:54.1,0.9918337,1.2380252,1.1387857,0.9588357,0.9404768,0.38998923,0.26830027,0.75755394,1.4934118,0.4519745,0.31800887,1.4454587,0.38899538,-0.1256121,0.03861569,0.42836317,-0.39362192,-0.6105416,-0.3323331,-0.13845368,850.989,844.1392,846.55676,848.1685,884.83514,71.999985,0,0.11340332,0.157165527,0.97442627,1.278533936,3.058013916,2.280426025,1,1,1,1,1,50.14
21:54.6,0.9762661,0.83184946,0.7154342,0.90884614,0.7474184,0.07324631,0.19988696,0.5042373,1.2813859,0.3649094,0.31963563,1.3308913,0.3447145,-0.35962427,0.016601507,0.26552027,-0.45984223,-0.67724425,-0.43503794,-0.36014438,860.65936,850.989,849.3773,854.61536,849.7802,81.99998,0,0.118896484,0.152770996,0.972106934,0.418701172,0.605621338,2.071075439,1,1,1,1,1,50.14
21:55.2,0.79062766,0.7890331,0.5176545,0.7216038,0.6262265,0.041495726,0.11206622,0.36042503,1.3560171,0.3649094,0.27295142,1.4621329,0.26594767,-0.36212698,0.028651256,0.14351332,-0.52640986,-0.70251477,-0.36315906,-0.45129848,834.87177,858.6447,836.8865,830.0366,850.989,91.99997,0,0.124694824,0.157775879,0.97076416,1.300964355,3.095397949,1.906585693,1,1,1,1,1,50.14
21:55.7,0.3194639,0.27393606,0.23219307,0.476145,0.44073382,0.036382083,-0.060972482,0.25096118,1.352271,0.2244841,0.298023,1.4616548,0.17220604,-0.30160534,-0.011778578,0.09171058,-0.61241233,-0.66575986,-0.32631576,-0.5006372,855.0183,854.61536,855.0183,852.6007,841.31866,100,0,0.131958008,0.159606934,0.967529297,2.80380249,3.977661133,4.628143311,1,1,1,1,1,50.14
21:56.2,0.39387453,0.31534323,0.5546709,0.59749764,0.4836167,0.20574524,0.010918664,0.40075204,1.3735954,0.030093241,0.25502825,1.5267415,0.2358309,-0.26661897,-0.102213554,0.25036928,-0.56291723,-0.5652546,-0.28435832,-0.27830353,850.58606,847.3626,846.55676,845.7509,846.1539,100,0,0.121276855,0.176818848,0.969055176,3.117828369,5.166473389,2.257995605,1,1,1,1,1,50.14
