Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
55:58.3,1.3452733,1.0490552,1.0456994,1.5164391,0.9077246,0.48822337,0.90586877,0.58345556,1.5451437,0.7113029,0.9437004,1.4279981,0.62401104,0.24797052,0.33063644,0.4723991,0.338977,-0.10299324,0.13083293,0.10924173,842.1245,832.0513,868.315,784.10254,862.27106,0,0,-0.129760742,0.17779541,0.968444824,-0.433654785,2.833709717,1.921539307,1,1,1,1,1,95.81
55:58.9,1.3347968,1.0723317,1.1294175,1.4444278,0.73552346,0.5241024,0.98314774,0.4761809,1.5370378,0.70259655,1.0023136,1.4675525,0.62839997,0.24815874,0.3956103,0.48008564,0.30048117,0.03218595,0.16155593,0.122985065,785.7143,851.79486,844.1392,886.04395,893.2967,0,0,-0.128479004,0.180786133,0.966674805,1.196289063,3.96270752,2.265472412,1,1,1,1,1,95.81
55:59.4,1.0261503,0.8950818,1.0912623,1.2050501,0.59231913,0.47626254,0.93934375,0.21539006,1.5212021,0.5412966,0.81708133,1.4320368,0.75208205,0.19544123,0.43392375,0.5151707,0.2882769,0.13241145,0.2560291,0.18012474,847.3626,845.34796,848.1685,809.0842,859.45056,8,0,-0.128601074,0.173278809,0.973754883,0.665435791,3.147735596,2.527160645,1,1,1,1,1,95.81
55:59.9,0.96851903,0.6276401,0.93066233,1.063693,0.47827086,0.3670382,0.7400065,-0.025619105,1.4371855,0.54074,0.81708133,1.4264508,0.6729264,0.079534,0.35519728,0.4330138,0.17856105,0.09739526,0.25341225,0.14928085,829.2308,836.8865,842.9304,855.82416,820.7692,15.999998,0,-0.132873535,0.178222656,0.969787598,1.600036621,3.080444336,1.652374268,1,1,1,1,1,95.81
56:00.4,0.9045359,0.4956767,0.75968844,0.92338103,0.5219293,0.26547995,0.46066484,0.201055,1.3459659,0.5166929,0.8018314,1.4009191,0.5742803,0.09944499,0.23676541,0.4161048,0.15674272,-0.10260428,0.07996827,0.08787888,886.8498,836.4835,836.8865,776.04395,787.72894,25.999996,0,-0.137878418,0.186584473,0.964660645,1.181335449,3.573913574,1.809387207,1,1,1,1,1,95.81
56:00.9,0.9913873,0.7589909,0.3695471,1.1221448,0.5111218,0.10753057,0.12724157,0.2947465,1.2168019,0.4732155,0.41839108,1.3012481,0.3486828,0.042682804,0.19905049,0.40064752,0.19673033,-0.1384482,-0.09497089,0.09636409,855.82416,852.6007,840.5128,758.71796,839.707,29.999998,0,-0.145507813,0.18560791,0.966125488,1.061706543,2.80380249,2.631835938,1,1,1,1,1,95.81
56:01.4,1.2580837,0.96927977,1.1528347,1.2146912,0.6591768,0.43300942,0.7122361,0.5464664,1.0535899,0.67130625,0.9139393,1.1031408,0.36696506,0.12318601,0.2969085,0.42563075,0.2660555,-0.103361614,-0.00781905,0.12562265,785.7143,849.3773,848.1685,870.32965,947.28937,23.999996,0,-0.143493652,0.190734863,0.963256836,0.88973999,1.98135376,2.063598633,1,1,1,1,1,95.81
56:01.9,1.4392761,1.1704212,1.3934646,1.3487731,0.7409275,0.60546416,0.9298003,0.5206411,1.2686474,0.71985006,0.92472476,1.2025203,0.4142183,0.09025555,0.2783488,0.44311365,0.2721759,-0.027800037,-0.017013066,0.16679856,797.8022,836.8865,837.28937,947.6923,925.9341,11.999999,0,-0.14239502,0.186401367,0.965148926,1.286010742,4.029998779,2.310333252,1,1,1,1,1,95.81
56:02.4,1.5801412,1.1349317,1.4048134,1.6022574,0.806285,0.58319587,0.9085379,0.584061,1.2782978,0.6853862,0.92472476,1.2521622,0.43354967,0.118611634,0.040563386,0.4258112,0.110641256,-0.09522342,-0.23673758,0.17365757,837.28937,848.1685,836.4835,867.50916,814.7253,2,0,-0.139160156,0.198547363,0.963195801,0.874786377,2.542114258,2.594451904,1,1,1,1,1,95.81
56:02.9,1.4370239,1.0220425,1.1177162,1.5646087,0.6919199,0.16838136,0.53358954,0.43777594,1.2782978,0.5729409,0.49662215,1.247785,0.4024589,0.07260797,-0.07932466,0.3817017,0.11441511,-0.09516473,-0.33399716,0.31729198,890.4762,848.97437,850.58606,771.2088,794.9817,0,0,-0.137817383,0.192871094,0.963928223,0.687866211,2.729034424,2.168273926,1,1,1,1,1,95.81
