Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
06:21.3,0.49854872,0.031168103,-0.4585336,0.56510717,0.17474866,-0.19525571,-0.3902058,0.24924614,1.4561586,-0.06376747,-0.17868455,1.5399112,0.20153229,0.2139803,-0.28090885,0.32339782,-0.51172507,-0.16761804,-0.4905402,-0.526417,816.337,848.5714,847.3626,864.68866,893.2967,-0.283630371,0.228271484,0.920471191,0.448608398,3.454284668,2.287902832,1,1,1,1,1,80.05
06:21.8,0.32418793,0.0762392,-0.23976578,0.47347093,0.19769584,-0.24505986,-0.3202103,0.31643155,1.4556026,-0.11766503,0.08717379,1.5399112,0.35360295,0.20111057,-0.28190902,0.3913037,-0.4119423,-0.28055543,-0.59658194,-0.4610687,822.381,846.55676,851.39197,867.50916,864.68866,-0.280395508,0.229003906,0.929992676,0.874786377,2.841186523,2.669219971,1,1,1,1,1,80.02
06:22.4,0.32677725,0.04777306,-0.1374796,0.40239298,0.111254446,-0.3228263,-0.3131967,0.18303028,1.4418013,-0.047357526,0.08034695,1.5236542,0.4507707,0.16173312,-0.2898377,0.36521643,-0.38793448,-0.35352013,-0.79672825,-0.40600434,857.4359,850.18317,856.2271,845.34796,829.6337,-0.28125,0.225341797,0.925292969,0.269165039,0.276641846,3.745880127,1,1,1,1,1,80.02
06:22.9,0.68808043,0.18422675,0.13143836,0.50807965,0.28619912,-0.23617648,-0.35918763,0.1127885,1.5606791,0.1793204,0.11875425,1.422925,0.4011742,0.16197935,-0.32506374,0.22942887,-0.3444845,-0.36526477,-0.8469427,-0.34959903,892.0879,864.68866,840.10986,834.0659,862.27106,-0.283569336,0.228088379,0.927368164,1.016845703,2.98324585,2.392578125,1,1,1,1,1,80.02
06:23.4,0.7852973,0.26939324,0.12857692,0.49891287,0.42790627,-0.25094807,-0.3068122,0.00428995,1.8622017,0.40663975,0.44093475,1.8464407,0.443746,0.25622016,-0.37623638,0.31213963,-0.31890467,-0.38264707,-0.72727025,-0.34272954,871.53845,855.82416,845.7509,876.77655,870.7326,-0.277770996,0.227416992,0.930603027,1.166381836,2.669219971,2.504730225,1,1,1,1,1,80.02
06:23.9,0.768789,0.18922743,0.11180494,0.46283755,0.56581426,-0.34466594,-0.1960096,0.24081816,1.8765703,0.4584099,0.4313756,1.8723912,0.442157,0.23563136,-0.38667935,0.29560545,-0.25817245,-0.35997745,-0.72198814,-0.34781832,805.8608,853.00366,845.34796,852.6007,894.5055,-0.277526855,0.227416992,0.926879883,0.650482178,2.235565186,2.594451904,1,1,1,1,1,80.02
06:24.4,0.41248888,0.00096,-0.22165497,0.10798577,0.4971427,-0.32321328,-0.26875702,0.25286672,1.8755361,0.45362434,0.44840437,1.8726522,0.46092144,0.20800894,-0.3162024,0.2933852,-0.31516144,-0.38650304,-0.67491,-0.43905288,843.3333,853.4066,850.989,851.79486,850.58606,-0.279907227,0.22845459,0.920288086,0.628051758,2.75894165,2.243041992,1,1,1,1,1,80.02
06:24.9,0.0931061,-0.05451492,-0.3988295,-0.1146496,0.28677425,-0.30286372,-0.29083335,0.15480049,1.5809268,0.20673798,0.37082317,1.7225566,0.3250227,0.16028433,-0.21081401,0.15053827,-0.41456667,-0.41407284,-0.57422346,-0.5459265,903.7729,852.6007,848.5714,861.06226,824.3956,-0.277709961,0.223022461,0.920288086,0.351409912,2.833709717,2.235565186,1,1,1,1,1,80.02
06:25.5,-0.10453989,0.11938739,-0.30510098,-0.17956509,-0.025592621,-0.24657945,-0.35708284,-0.11499254,1.240133,0.057469487,-0.0411724,1.3373042,0.16186908,0.115158126,-0.19124864,0.060983587,-0.5053384,-0.4097579,-0.54175305,-0.59121346,872.74725,860.2564,842.9304,846.55676,861.8681,-0.277099609,0.228759766,0.926330566,0.747680664,2.287902832,2.87109375,1,1,1,1,1,80.02
06:26.0,-0.19233225,0.14373587,-0.35310313,-0.21007024,-0.07102247,-0.3339823,-0.3235718,0.024410939,0.6176428,-0.13974687,-0.09276421,0.9651628,0.039762508,0.16331479,-0.2517235,0.14120394,-0.48869187,-0.3263526,-0.58307904,-0.600036,813.1135,853.4066,848.5714,851.79486,890.4762,-0.280944824,0.228515625,0.920227051,0.493469238,3.215026855,2.071075439,1,1,1,1,1,80.02
06:26.5,-0.16560654,0.11323306,-0.33089906,-0.27803278,-0.09895482,-0.36452866,-0.3594389,0.035254166,0.621147,-0.17630403,-0.062084775,0.78675926,-0.000186,0.14537992,-0.36120668,0.16246685,-0.51973623,-0.2599314,-0.7394092,-0.5643674,702.3077,863.47986,877.98535,747.8388,895.7143,-0.276062012,0.228881836,0.927368164,0.994415283,3.140258789,2.056121826,1,1,1,1,1,80.02
06:27.0,0.1917216,0.6192268,0.6717402,0.15192087,-0.07788191,-0.1897473,-0.33654252,0.10098921,0.50352174,-0.005702771,-0.11776861,0.65284747,0.025112009,0.22289361,-0.43727398,0.19019626,-0.57021236,-0.18773137,-0.6856402,-0.5588352,862.27106,867.9121,840.9158,852.1978,867.50916,-0.276550293,0.227722168,0.927856445,0.628051758,2.033691406,2.340240479,1,1,1,1,1,80.02
06:27.5,0.36736283,1.0224835,1.1173425,0.313712,-0.25709665,-0.024841176,0.14901006,-0.13090813,0.2898429,0.35773063,0.041740663,0.545562,0.006175578,0.23084955,-0.38491684,0.14508547,-0.60401183,-0.21235262,-0.69902706,-0.5266207,904.57874,862.674,848.5714,850.989,866.7033,-0.288024902,0.222106934,0.92791748,0.747680664,1.966400146,2.385101318,1,1,1,1,1,80.02
06:28.0,0.7403183,1.029223,1.1214979,0.72501546,-0.24035664,0.00063,0.14578788,-0.18698415,0.2845044,0.35773063,0.041742668,0.36636654,0.26882058,0.2721125,-0.33598375,0.07038832,-0.5315257,-0.22941294,-0.63159966,-0.35407892,875.56775,863.0769,845.34796,858.6447,886.8498,-0.287597656,0.215515137,0.922973633,0.545806885,3.558959961,2.452392578,1,1,1,1,1,80.02
06:28.5,0.44659513,0.8634526,0.95874715,0.5587302,0.29460335,-0.08763299,0.15539983,0.42336106,1.0097812,0.35773063,0.082114615,1.0409995,0.43372485,0.2597515,-0.32656634,0.04186777,-0.5022041,-0.31667504,-0.7029909,-0.33400047,809.4872,856.2271,850.18317,865.09155,882.8205,-0.28137207,0.220703125,0.927734375,0.710296631,2.145843506,2.564544678,1,1,1,1,1,80.02
06:29.0,0.2820279,-0.020875754,-0.12510769,0.40980807,0.30509353,-0.20353054,-0.3358855,0.35325322,1.2107795,0.03540099,0.17245293,1.1918217,0.39004427,0.21348606,-0.3471954,-0.03637593,-0.5041565,-0.30179426,-0.71877646,-0.40304503,904.57874,853.4066,846.1539,854.21246,828.8278,-0.28326416,0.221496582,0.926391602,0.500946045,3.349609375,2.235565186,1,1,1,1,1,80.02
06:29.5,0.19687256,-0.2270976,-0.23918732,0.35858056,0.2945226,-0.28201166,-0.40217367,0.31568292,1.2453815,0.035235558,0.20506448,1.2075425,0.29943836,0.2094178,-0.40946153,0.028800739,-0.5023307,-0.28294522,-0.84546906,-0.45758954,888.46155,863.8828,848.1685,854.21246,831.6484,-0.284484863,0.217407227,0.923217773,0.770111084,2.75894165,2.280426025,1,1,1,1,1,80.02
06:30.0,0.574192,0.005981396,-0.12400904,0.6121036,0.18971059,-0.21942465,-0.56515074,0.15829861,1.2294117,0.012530408,0.19416755,1.1887316,0.14088956,0.2139868,-0.35412163,0.081952274,-0.5068556,-0.24597877,-0.8364984,-0.463187,811.50183,863.8828,847.3626,858.6447,884.0293,-0.280456543,0.221374512,0.92590332,0.777587891,2.347717285,2.684173584,1,1,1,1,1,80.02
06:30.6,0.6411842,0.022464244,-0.048641294,0.6646976,0.060534135,-0.3276686,-0.5913879,0.07114089,1.0485601,-0.043240167,0.073457286,1.0575887,0.013940886,0.22802924,-0.35730442,0.19903609,-0.46729457,-0.2138274,-0.80871767,-0.41233695,810.293,858.6447,849.7802,852.6007,863.8828,-0.284973145,0.220031738,0.920654297,0.530853271,2.497253418,2.138366699,1,1,1,1,1,80.02
06:31.1,0.6483012,0.099906266,-0.044433974,0.6569537,0.12563227,-0.37230286,-0.55274653,0.14714076,0.60699236,-0.33901355,-0.21333551,0.9444937,0.07819113,0.18438277,-0.34270954,0.17982231,-0.4902509,-0.23041306,-0.7257203,-0.33036834,876.77655,855.0183,845.34796,859.0476,842.9304,-0.280700684,0.220581055,0.932495117,1.181335449,2.616882324,2.684173584,1,1,1,1,1,80.02
06:31.6,0.33994365,0.112727724,0.00858484,0.37330765,0.06008129,-0.6168866,-0.359633,-0.001011615,0.5251808,-0.20497172,-0.14067341,0.94357973,0.11829354,0.1154142,-0.36663944,0.13290313,-0.48461536,-0.28165793,-0.65933853,-0.35144877,911.02563,858.24176,847.3626,852.6007,823.1868,-0.282775879,0.218444824,0.927185059,0.762634277,2.459869385,2.400054932,1,1,1,1,1,80.02
06:32.1,0.24853483,0.04210654,-0.001458434,0.29366505,0.13678497,-0.6822975,-0.36269078,0.015342713,0.84142125,-0.21904035,-0.13280158,0.7449065,0.21852279,0.12783349,-0.28580442,0.07144962,-0.50075513,-0.4166191,-0.5763278,-0.3586318,871.9414,848.5714,848.5714,857.03296,821.5751,-0.289367676,0.217651367,0.923339844,0.560760498,2.87109375,2.340240479,1,1,1,1,1,80
06:32.6,0.16578907,-0.04651317,-0.041238893,0.28349417,0.019584406,-0.76203096,-0.4028687,-0.043630775,0.8329751,-0.14155608,0.036019035,0.28691235,0.1580011,0.16988996,-0.26773313,0.047254637,-0.4646142,-0.4608765,-0.49030763,-0.403584,813.5165,855.82416,848.1685,867.50916,881.6117,-0.283874512,0.218383789,0.927001953,0.994415283,3.155212402,2.407531738,1,1,1,1,1,80
06:33.1,0.15553989,0.029734403,-0.3240135,0.27796283,0.0628248,-0.4822842,-0.36401013,-0.05717296,0.83252794,0.13294297,0.18696725,0.36589295,0.015909512,0.26439697,-0.22222643,-0.036145106,-0.47066087,-0.4188926,-0.41933736,-0.45923352,810.696,855.42126,844.1392,850.18317,874.7619,-0.282226563,0.219543457,0.929199219,0.672912598,2.624359131,2.310333252,1,1,1,1,1,80
06:33.6,0.2889083,0.15401551,-0.26213935,0.35706133,0.033735387,-0.3564787,-0.34416366,0.054938436,0.7359539,0.1352517,0.18696725,0.40319696,-0.13176444,0.26550016,-0.22220099,-0.038179003,-0.419587,-0.31727788,-0.44312927,-0.45512494,880.80585,856.2271,848.1685,850.58606,840.5128,-0.286193848,0.21661377,0.923706055,0.508422852,2.751464844,2.198181152,1,1,1,1,1,80
06:34.1,0.37222335,0.10283421,-0.091995485,0.3872486,0.104609706,-0.2386227,-0.39716354,0.12746452,0.77344346,0.16996406,0.17149796,0.64320564,-0.080157995,0.2601369,-0.20039909,-0.047381673,-0.34121585,-0.26144975,-0.48903516,-0.3678454,879.19415,877.1795,833.663,835.6777,855.42126,-0.281616211,0.217651367,0.929626465,0.785064697,3.237457275,2.228088379,1,1,1,1,1,80
06:34.6,0.42467657,0.6281959,0.6632209,0.43062276,0.07222921,0.001786994,-0.60175896,0.20038916,0.8896208,0.06830652,-0.023202619,0.6865079,-0.000154,0.2578183,-0.21043877,0.003479527,-0.29833248,-0.27231294,-0.51079035,-0.2727532,895.31134,875.9707,842.9304,884.83514,876.77655,-0.282348633,0.213928223,0.927062988,0.366363525,2.482299805,2.332763672,1,1,1,1,1,80
