Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
37:08.7,0.3746162,0.81295544,0.1888976,0.3338395,0.23921253,0.16652092,-0.29802674,0.30276984,1.1919888,0.12282639,-0.14503777,1.1316996,0.27928826,-0.025256405,-0.050449677,0.3651607,-0.4068973,-0.2156714,-0.19731241,-0.40758795,865.89746,859.45056,852.6007,875.9707,932.381,0.071411133,0.241333008,0.962158203,0.059814453,2.519683838,2.310333252,1,1,1,1,1,77.39
37:09.3,0.6136582,0.7240244,0.22045864,0.557757,0.29884452,0.02650277,-0.4116187,0.22209606,0.73721725,0.108308285,-0.16489914,0.96895576,0.22990127,-0.12756398,-0.041535217,0.21201578,-0.32020864,-0.22482313,-0.20422667,-0.44844228,861.4652,849.3773,846.9597,808.2784,690.2198,0.070617676,0.238525391,0.962158203,0.186920166,3.185119629,2.160797119,1,1,1,1,1,77.39
37:09.8,0.6987904,0.5091684,0.19945727,0.63295454,0.1557947,-0.19062912,-0.34358487,0.023690645,0.64010805,0.026064854,-0.04948086,1.1199412,0.21993889,-0.12612881,-0.042225786,0.06481253,-0.28931797,-0.300691,-0.2137811,-0.42764452,847.3626,856.63007,843.73627,818.3516,816.337,0.067932129,0.236022949,0.96661377,0.523376465,2.474822998,2.243041992,1,1,1,1,1,77.39
37:10.3,0.8277665,0.33138728,0.2886854,0.7398767,-0.006186836,-0.11048399,-0.3426342,-0.09980158,0.83017004,0.15212245,-0.04948086,1.0917193,0.3082058,-0.057654485,-0.12968254,0.110861965,-0.33118963,-0.25438234,-0.2396938,-0.4033253,845.7509,861.8681,860.2564,880.80585,1070.989,0.075500488,0.240783691,0.959838867,0.523376465,2.82623291,2.340240479,1,1,1,1,1,77.38
37:10.8,0.77244073,0.10870711,0.44734824,0.6665185,-0.13313381,-0.115096785,-0.3473439,0.03381672,0.84764236,0.18923001,-0.057453487,1.193179,0.35063666,-0.016768837,-0.08306745,0.12449347,-0.3839256,-0.19082987,-0.25984108,-0.45785114,848.5714,852.6007,846.9597,861.06226,895.7143,0.081970215,0.242248535,0.964050293,0.717773438,2.100982666,2.340240479,1,1,1,1,1,77.38
37:11.3,0.8030294,0.19036451,0.40586147,0.7996169,0.087621175,-0.018930215,-0.45640576,0.40965593,0.84522974,0.18923001,-0.18768285,1.2108026,0.3243091,-0.005782033,-0.09819488,0.085721865,-0.4144567,-0.15966545,-0.26393893,-0.5539035,832.4542,859.85345,859.85345,834.4689,931.1722,0.080078125,0.243103027,0.963562012,0.291595459,2.796325684,2.459869385,1,1,1,1,1,77.38
37:11.9,0.58704156,0.5202914,0.21928756,0.5597795,0.21840848,0.015570929,-0.5172023,0.5252674,0.8118896,0.4010317,-0.16076697,1.2281905,0.23875059,0.008323204,0.021262214,0.15746064,-0.26448345,-0.19077519,-0.23299375,-0.48209357,835.2747,843.73627,854.21246,805.4579,816.7399,0.083740234,0.238037109,0.962524414,0.381317139,2.243041992,2.377624512,1,1,1,1,1,77.38
37:12.4,0.5599551,0.78707844,-0.3760558,0.58575815,0.25162885,0.03739156,-0.57466406,0.5265502,0.64272034,0.3843211,-0.23119894,1.0971715,0.24672726,0.036017038,-0.01743989,0.16541864,-0.16744132,-0.23419799,-0.21384384,-0.45535386,846.55676,851.39197,853.00366,804.2491,748.6447,0.07635498,0.235046387,0.965576172,0.583190918,3.140258789,2.0262146,1,1,1,1,1,77.38
37:12.9,0.23844197,0.8577226,-0.25743526,0.13416532,0.18196939,0.17949265,-0.52316993,0.28615403,0.80472827,0.39885783,-0.23160432,0.98348045,0.2989899,0.07562601,-0.008420536,0.20037434,-0.115158245,-0.24721724,-0.18583713,-0.4473526,851.39197,860.65936,844.94507,873.95605,921.9048,0.078674316,0.237426758,0.960571289,0.86730957,2.691650391,2.594451904,1,1,1,1,1,77.38
37:13.4,0.11309973,0.7559628,-0.27297896,0.094452776,0.24654195,0.10375488,-0.52760357,0.2857364,0.82067305,0.39001426,-0.18025121,0.98159903,0.21777263,0.033659924,-0.036037806,0.04980878,-0.26235515,-0.20144978,-0.29966047,-0.61559343,855.82416,840.9158,840.5128,806.6667,675.31134,0.079467773,0.24029541,0.962524414,0.725250244,2.669219971,2.497253418,1,1,1,1,1,77.38
37:13.9,-0.0744166,0.49715948,-0.08533818,-0.14653772,0.19891618,0.10051636,-0.49704835,0.20061351,0.9810197,0.15592445,-0.12030059,1.1650618,0.18939383,-0.031263005,-0.05920111,0.1572235,-0.37148333,-0.17426904,-0.34085798,-0.5796452,847.76556,848.97437,849.7802,795.78754,768.3883,0.080444336,0.241027832,0.961975098,0.02243042,2.98324585,2.467346191,1,1,1,1,1,77.38
37:14.4,-0.112945154,0.13410284,0.22488557,-0.17268164,0.18560155,-0.11354374,-0.4123427,0.075512126,1.0358998,0.16145559,0.14104858,1.2357265,0.27305958,-0.06279301,-0.045041326,0.31774527,-0.34501064,-0.14645469,-0.37246695,-0.51420635,851.79486,865.89746,861.8681,873.5531,1027.8755,0.08001709,0.241882324,0.961242676,0.314025879,2.75894165,2.280426025,1,1,1,1,1,77.38
37:14.9,-0.1472039,0.34512928,0.26004422,-0.16230094,0.18518446,0.033759493,-0.35076165,-0.18298714,1.0420434,0.15625942,0.14104858,1.2317059,0.38170466,-0.10208349,-0.041193385,0.35217848,-0.21040495,-0.20219582,-0.3522327,-0.3658754,861.06226,861.8681,858.24176,887.25275,967.8388,0.075195313,0.241027832,0.961181641,0.119628906,3.028106689,2.482299805,1,1,1,1,1,77.38
37:15.4,-0.16678654,0.32188618,0.1968986,-0.16773283,0.26880342,0.055080324,-0.29127634,-0.12286857,1.0953376,0.090112425,0.05532387,1.2532731,0.38171884,-0.028019411,-0.043082442,0.30357698,-0.19153666,-0.29761395,-0.41340888,-0.4040878,848.1685,852.6007,850.989,804.65204,823.1868,0.076477051,0.237976074,0.960876465,0.13458252,2.773895264,2.639312744,1,1,1,1,1,77.38
37:15.9,-0.047087353,0.30101398,-0.023478515,-0.22198151,0.1819099,0.037148,-0.23748083,-0.015465594,1.0912352,0.047798693,0.056024898,1.1532966,0.3465058,0.020425124,-0.16037302,0.13846523,-0.26037124,-0.32055196,-0.39360002,-0.42544225,843.3333,866.30035,843.73627,865.09155,1061.7216,0.076782227,0.239440918,0.961669922,0.433654785,2.579498291,2.422485352,1,1,1,1,1,77.38
37:16.5,0.27414632,0.15322052,-0.034518626,0.0377644,0.06972194,0.113710895,-0.22400717,0.16707014,1.0943629,0.16634534,0.066055015,1.1684027,0.3553108,0.046645008,-0.15361542,0.15252574,-0.38029367,-0.2967281,-0.43551925,-0.49310836,858.24176,859.0476,842.52747,869.92676,910.6227,0.083740234,0.242797852,0.959594727,1.233673096,2.086029053,3.244934082,1,1,1,1,1,77.38
37:17.0,0.33110118,0.97139007,0.074294634,0.20044447,-0.09987939,0.8212315,-0.16101564,0.15110448,0.9788683,0.6461083,0.0309453,1.0864639,0.33327216,0.039627522,-0.08663946,0.25936761,-0.4012383,-0.19792517,-0.45099512,-0.42785522,862.674,843.3333,856.63007,814.3223,682.5641,0.080200195,0.243041992,0.961853027,0.448608398,2.534637451,2.145843506,1,1,1,1,1,77.38
37:17.5,0.27461776,1.186502,0.09673367,0.21957254,-0.06451237,0.8887874,-0.2086495,0.12742196,0.79949826,0.86457735,0.0309453,0.85590166,0.24863885,-0.052523147,-0.014176621,0.27666268,-0.45804703,-0.123566896,-0.4588319,-0.40700978,850.58606,855.82416,855.42126,807.47253,748.24176,0.07611084,0.241210938,0.958984375,0.239257813,3.00567627,2.145843506,1,1,1,1,1,77.38
37:18.0,0.1890385,1.2144148,0.34870198,0.25107795,0.18120436,0.89282286,0.007942076,0.29752332,0.97788006,0.8672758,-0.04554538,1.118703,0.26935306,-0.017576873,-0.06874269,0.3076198,-0.43249884,-0.1737354,-0.377761,-0.44885108,851.39197,856.2271,851.79486,865.89746,1010.9524,0.076721191,0.243713379,0.961364746,0.530853271,2.78137207,2.444915771,1,1,1,1,1,77.38
