Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
12:35.5,0.25036547,-0.5827086,-0.49087393,1.7406133,0.3848434,-0.5833862,-0.5523577,0.9922521,0.5793811,-0.35154817,-0.30638897,0.6092434,0.24530973,0.31228364,0.18562008,0.8143969,-0.2997576,0.58237463,0.13675566,0.19614883,883.22345,860.2564,863.47986,1095.5677,951.7216,77.99998,29.999996,0.553527832,0.12902832,0.818786621,1.06918335,2.422485352,2.220611572,1,1,1,1,1,65.8
12:36.0,0.19273978,-0.6719781,-0.38542864,1.7406133,0.3883425,-0.5614014,-0.60869807,0.9922521,0.6372075,-0.3623547,-0.23267728,0.6092434,0.22706734,0.31626177,0.17074712,0.8143969,-0.33177757,0.61243016,0.07704038,0.19614883,831.6484,858.24176,855.0183,744.61536,915.05493,85.99997,21.999994,0.550842285,0.12713623,0.8203125,0.807495117,2.98324585,1.973876953,1,1,1,1,1,65.73
12:36.5,0.11764651,-0.6873162,-0.36799157,1.7406133,0.3586606,-0.53232163,-0.55956143,0.9922521,0.6342884,-0.3623547,-0.06050578,0.6092434,0.23533766,0.36986622,0.072668016,0.8143969,-0.38386723,0.5166563,0.05687747,0.19614883,883.22345,847.3626,847.3626,1115.3114,1125.3846,95.99996,11.999996,0.552490234,0.129272461,0.821899414,1.114044189,2.519683838,2.228088379,1,1,1,1,1,65.73
12:37.0,0.030162403,-0.7829424,-0.3803752,1.7406133,0.22610117,-0.6193373,-0.5459531,0.9922521,0.61929715,-0.39351156,-0.06050578,0.6092434,0.34231338,0.48673284,0.12621921,0.8143969,-0.16887188,0.4859358,0.09845677,0.19614883,855.82416,860.65936,856.2271,887.6557,738.5714,100,7.9999967,0.551391602,0.12713623,0.823547363,1.338348389,2.340240479,2.519683838,1,1,1,1,1,65.73
12:37.6,-0.027265215,-0.8788004,-0.5914964,1.7406133,-0.06898953,-0.6828786,-0.5908936,0.9922521,0.53218454,-0.20193048,-0.07511546,0.6092434,0.33784017,0.55178887,0.32821727,0.8143969,-0.14112742,0.38398927,0.08071836,0.19614883,796.5934,849.3773,850.989,552.01465,581.8315,100,17.999994,0.554626465,0.129577637,0.820800781,0.859832764,2.257995605,2.130889893,1,1,1,1,1,65.73
12:38.1,0.14055222,-0.74274856,-0.8016192,1.7406133,-0.107501686,-0.5672813,-0.60991895,0.9922521,0.3738216,-0.17301892,-0.31985274,0.6092434,0.27612075,0.55187917,0.3697201,0.8143969,-0.12271294,0.49774188,0.07868172,0.19614883,797.3993,851.39197,855.82416,589.0842,548.7912,100,29.999996,0.549194336,0.127685547,0.818481445,0.964508057,2.400054932,2.198181152,1,1,1,1,1,65.73
12:38.6,0.45462623,-0.122916915,0.09331598,1.7406133,0.14100462,-0.092496514,-0.18880838,0.9922521,0.5220705,0.13049199,-0.28012365,0.6092434,0.13915011,0.52870375,0.32565594,0.8143969,-0.22008777,0.41077676,0.07164197,0.19614883,888.0586,859.85345,856.63007,1122.967,1087.9121,100,36,0.552368164,0.127563477,0.818359375,1.173858643,2.302856445,2.130889893,1,1,1,1,1,65.73
12:39.1,0.74176234,0.34326828,0.5821507,1.7406133,0.3209674,0.20046273,0.13290238,0.9922521,0.4894834,0.14413396,-0.22384112,0.6092434,0.1337441,0.516647,0.27081138,0.8143969,-0.2339813,0.52303463,0.08921645,0.19614883,826.8132,853.8095,849.3773,769.59705,632.6007,98,27.999994,0.549072266,0.129333496,0.8203125,0.93460083,3.222503662,2.190704346,1,1,1,1,1,65.73
12:39.6,0.7132904,0.34353453,0.5808987,1.7406133,0.37238201,0.20661579,0.13583903,0.9922521,0.52397615,0.12228612,-0.2443273,0.6092434,0.15543509,0.50147617,0.3320611,0.8143969,-0.1478603,0.6285135,0.17801555,0.19614883,796.5934,859.45056,855.82416,576.5934,682.1612,88.000015,17.999994,0.547302246,0.129760742,0.823303223,1.211242676,3.102874756,2.310333252,1,1,1,1,1,65.73
12:40.1,0.6467583,0.2360603,0.5385093,1.7406133,0.3253461,0.048959766,0.058594875,0.9922521,0.55076045,0.09485441,-0.14343233,0.6092434,0.20603907,0.37421262,0.3569802,0.8143969,-0.13912675,0.7116954,0.29068124,0.19614883,864.68866,849.3773,855.42126,986.77655,1108.8645,80.000015,11.999996,0.545776367,0.127807617,0.823425293,0.717773438,2.370147705,2.243041992,1,1,1,1,1,65.73
