Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
14:06.3,0.7421604,0.70885915,0.72677726,0.5027037,0.48246095,0.2786475,0.20913118,0.28679344,0.9700091,0.41645184,0.17869721,0.8194095,0.37522894,0.0887783,0.08717151,0.35767528,-0.13964163,0.000663,0.22833417,-0.13226424,843.3333,847.76556,855.82416,838.9011,863.47986,0,0,-0.162414551,0.299316406,0.940063477,1.383209229,2.190704346,2.80380249,1,1,1,1,1,97.95
14:06.8,1.0759819,1.0397174,1.0743678,0.7811775,0.5847842,0.44758397,0.43091553,0.2835245,0.8509942,0.5288247,0.33257586,0.69862705,0.4231406,0.11142607,0.114704736,0.38284218,-0.038165525,-0.009271197,0.24539205,-0.0569008,832.0513,857.03296,855.42126,834.4689,854.21246,0,0,-0.163635254,0.296936035,0.933532715,0.493469238,2.542114258,2.00378418,1,1,1,1,1,97.95
14:07.3,1.2581843,1.5043173,1.3518239,0.832986,0.73761654,0.789339,0.681917,0.45639274,0.77599776,0.6856133,0.5348068,0.8275451,0.39170468,0.072195545,0.11146404,0.34503418,-0.006265171,-0.068865135,0.20385739,0.014820415,843.3333,855.0183,852.1978,849.7802,894.90845,0,0,-0.171630859,0.296264648,0.934570313,0.747680664,3.087921143,2.302856445,1,1,1,1,1,97.95
14:07.8,1.1783186,1.5535973,1.3116338,0.6874829,0.5868169,0.8197555,0.6374691,0.38883305,0.9700561,0.6941842,0.5387187,1.3124119,0.48709276,0.07445953,0.1480942,0.44469845,0.08297467,-0.057778925,0.33069393,0.10701597,865.4945,886.04395,843.73627,846.9597,881.2088,0,0,-0.163635254,0.292419434,0.930053711,0.605621338,1.906585693,2.295379639,1,1,1,1,1,97.95
14:08.3,0.95392627,1.4314456,1.0321068,0.36148307,0.42807156,0.6930965,0.4505757,0.27814013,1.0549829,0.68946606,0.49066588,1.3259505,0.48138592,0.09244528,0.19261557,0.48281974,0.04653845,-0.002619311,0.38450933,0.037782047,854.61536,876.77655,848.97437,844.5421,858.6447,0,0,-0.162658691,0.300048828,0.935424805,0.657958984,2.385101318,2.100982666,1,1,1,1,1,97.95
14:08.9,0.78127694,1.0782901,0.5297325,0.53325063,0.39202818,0.42277923,0.17545283,0.23865436,1.0857701,0.5354133,0.3797966,1.3365135,0.52346796,0.10050087,0.22726764,0.5270737,0.018874697,-0.03431686,0.39040923,-0.002452086,837.28937,838.49817,840.10986,826.0073,829.6337,0,0,-0.168640137,0.295410156,0.933776855,0.613098145,3.080444336,2.429962158,1,1,1,1,1,97.95
14:09.4,0.738306,0.9404836,0.4456108,0.58639777,0.3853878,0.39787382,0.11585423,0.22174674,1.008015,0.4722208,0.3825801,1.2823187,0.48067582,0.07576743,0.17570049,0.50418603,-0.12743355,-0.0807789,0.31772625,-0.112993166,846.55676,851.39197,850.989,847.3626,890.87915,0,0,-0.164611816,0.298522949,0.932861328,0.598144531,2.579498291,1.93649292,1,1,1,1,1,97.95
14:09.9,0.58455503,0.88923234,0.35612664,0.5604284,0.39861685,0.44209003,0.10940919,0.17995586,0.96601623,0.35586798,0.3887401,1.0632828,0.3960054,-0.023577534,0.07380199,0.453961,-0.0828305,-0.15938847,0.23822327,-0.03688087,852.6007,839.304,850.989,842.1245,872.74725,0,0,-0.174743652,0.292663574,0.925842285,0.523376465,3.536529541,2.601928711,1,1,1,1,1,97.95
14:10.4,0.17591618,0.7481468,0.26914135,0.32608443,0.15108962,0.39106876,0.022858279,0.14464912,0.9435831,0.36968645,0.3278789,1.0687305,0.37649778,-0.10353485,-0.03973707,0.40497324,-0.056599405,-0.14074543,0.22336356,-0.037163675,837.28937,849.3773,859.0476,841.7216,847.3626,0,0,-0.171447754,0.297485352,0.933044434,0.231781006,1.854248047,2.145843506,1,1,1,1,1,97.92
14:10.9,0.16934174,0.8216975,0.49100128,0.3937321,0.1256069,0.5034585,0.2607916,0.31594652,0.9467403,0.5352393,0.18776049,1.0947748,0.3739563,-0.034263972,-0.000537,0.3999988,0.05351414,-0.14886937,0.30122757,0.014846212,848.5714,840.5128,862.674,857.03296,849.3773,0,0,-0.16973877,0.294067383,0.935546875,0.86730957,3.072967529,1.89163208,1,1,1,1,1,97.92
14:11.4,0.31162566,0.8998345,0.65128976,0.5981801,0.001712964,0.56522554,0.3127684,0.3836413,0.7330935,0.66823655,0.31451908,0.9836432,0.40539712,0.08360115,0.05353323,0.42555144,0.03799756,-0.043545913,0.3870213,-0.041153572,839.304,858.6447,856.63007,836.08057,866.30035,0,2,-0.168762207,0.301635742,0.935119629,1.278533936,3.932800293,2.265472412,1,1,1,1,1,97.92
14:12.0,0.35721722,1.1557947,0.76562405,0.544275,0.07236879,0.62902397,0.33835313,0.40897247,0.79186136,0.752838,0.4760063,0.98341525,0.38940856,0.16145375,0.07250206,0.3748556,0.016552512,-0.046672516,0.3727733,0.003258941,842.9304,850.18317,856.63007,841.31866,865.09155,0,9.999999,-0.170043945,0.299316406,0.933959961,0.553283691,1.487884521,2.519683838,1,1,1,1,1,97.92
14:12.5,0.6428634,1.1185815,0.7285036,0.6209632,0.25265402,0.47005758,0.2208786,0.23701912,0.8974702,0.7401436,0.47415313,1.0558335,0.414562,0.19991474,0.07039694,0.42217165,-0.1200541,-0.05587703,0.23087013,-0.06994816,856.2271,861.06226,852.1978,845.7509,865.4945,0,2,-0.172424316,0.301513672,0.931030273,1.04675293,3.327178955,2.519683838,1,1,1,1,1,97.92
14:13.0,0.777138,1.0358248,0.62191534,0.6601434,0.26529956,0.2622171,0.11806918,0.12780447,0.93709576,0.67209655,0.43642128,1.0606352,0.4171908,0.12860139,0.048503216,0.397322,-0.08936227,-0.22050965,0.099008605,-0.10658466,868.71796,840.10986,845.7509,860.2564,865.89746,0,0,-0.170776367,0.300354004,0.930664063,0.882263184,2.542114258,2.751464844,1,1,1,1,1,97.92
14:13.5,1.09193,0.7646197,0.5464776,1.1392345,0.26687172,-0.041280277,0.09839563,0.24820574,0.97055835,0.4467179,0.3168598,0.98645335,0.33893466,0.056204397,0.09121647,0.42121628,-0.13234647,-0.1721204,0.1190346,-0.2201186,848.1685,850.18317,849.7802,848.97437,873.1502,0,0,-0.167907715,0.299682617,0.934814453,0.396270752,1.884155273,2.175750732,1,1,1,1,1,97.92
14:14.0,1.0594282,0.7903398,0.53751963,1.1499212,0.23410009,0.23550978,-0.07994092,0.28899226,0.98924136,0.4220179,0.30409127,0.88447213,0.3476497,-0.028050475,-0.004646749,0.382029,-0.11078204,-0.07753738,0.20828304,-0.17389597,853.00366,859.0476,847.76556,847.76556,851.79486,0,0,-0.176025391,0.299621582,0.933349609,1.308441162,3.215026855,2.624359131,1,1,1,1,1,97.92
14:14.5,0.96246654,0.9126178,0.66146415,1.0741407,0.18187238,0.39633518,-0.081854396,0.26165077,1.0002348,0.4184312,0.27736983,0.87540734,0.33822826,-0.07944065,-0.040239986,0.38405052,-0.15566018,-0.061715186,0.23058076,-0.1926609,839.304,854.21246,850.18317,843.3333,863.0769,0,0,-0.166564941,0.300109863,0.93737793,0.829925537,2.534637451,2.093505859,1,1,1,1,1,97.92
14:15.0,0.36488846,0.7968694,0.62277025,0.40901,0.23393713,0.43337858,-0.059990004,-0.003573342,0.9980425,0.42750433,0.16854809,0.9062791,0.36048362,-0.084765464,-0.099575765,0.39082527,-0.11075451,-0.08116635,0.30292416,-0.22454874,850.58606,856.2271,851.39197,838.0952,861.8681,0,0,-0.168273926,0.300109863,0.932189941,0.785064697,2.594451904,2.332763672,1,1,1,1,1,97.92
14:15.5,0.14899594,0.77067465,0.6492093,-0.17817242,0.21385698,0.3819039,0.056607038,0.100043975,1.1122161,0.36819336,0.44717503,1.1454005,0.35963917,-0.022880364,0.1082966,0.34458512,-0.13959557,-0.08230575,0.33978048,-0.2960636,854.21246,850.18317,845.7509,843.3333,842.52747,0,0,-0.175231934,0.301574707,0.931335449,0.628051758,2.773895264,2.392578125,1,1,1,1,1,97.92
14:16.0,0.22844625,0.5634917,0.4972086,0.010043753,0.24845153,0.2550599,0.016519476,0.13747436,1.1123688,0.30042386,0.48080087,1.1498686,0.337234,-0.03586395,0.16141021,0.29995084,-0.22176194,-0.02454933,0.30520543,-0.36436394,845.7509,862.27106,855.82416,855.82416,848.97437,0,0,-0.171264648,0.297058105,0.932556152,0.650482178,2.415008545,2.73651123,1,1,1,1,1,97.92
14:16.5,0.4914865,0.80717325,0.57840014,0.11734404,0.18652792,0.38270235,0.11286141,0.1499604,1.1759423,0.5847451,0.5083576,1.1136531,0.31949675,0.009856633,0.15768537,0.32048586,-0.11977593,-0.005634959,0.16421852,-0.34948534,841.31866,847.76556,851.39197,835.2747,866.7033,0,0,-0.168029785,0.297668457,0.930969238,0.471038818,2.84866333,1.854248047,1,1,1,1,1,97.92
14:17.1,0.5071986,0.76359314,0.47568694,0.16881005,0.2144335,0.31229743,0.0512126,0.049343813,1.6205535,0.554405,0.34554514,1.3149481,0.31566826,-0.07553621,0.045822058,0.39472583,-0.041258533,-0.07535746,0.061032083,-0.34446406,849.7802,846.55676,860.2564,844.1392,830.0366,6,0,-0.173339844,0.30456543,0.932434082,1.02432251,2.661743164,2.437438965,1,1,1,1,1,97.92
14:17.6,0.49307814,0.7204712,0.4590272,0.14301072,0.24546474,0.27062795,0.08349434,0.10018439,1.6173114,0.55201596,0.15912342,1.2981703,0.35599765,-0.0747622,0.113253325,0.42963234,-0.043443717,-0.1873834,-0.011088749,-0.37650043,849.3773,855.0183,856.63007,850.18317,871.53845,15.999998,0,-0.174316406,0.298400879,0.927124023,0.882263184,1.943969727,2.407531738,1,1,1,1,1,97.92
14:18.1,0.33022535,0.36856598,0.14839624,0.1923698,0.19851245,0.027133392,-0.1299961,0.045572467,1.6173114,0.466596,0.20647117,1.300879,0.34998846,-0.1748303,0.15107773,0.3515616,-0.2069601,-0.27154565,-0.047289725,-0.45848337,848.5714,842.52747,857.8388,855.0183,869.12085,25.999996,0,-0.172241211,0.302368164,0.931335449,0.635528564,2.168273926,2.265472412,1,1,1,1,1,97.92
14:18.6,0.4205432,0.6805861,0.32345048,0.3106452,0.08970534,0.15414876,-0.12051228,-0.03780327,1.3439963,0.4305313,0.21440497,1.1207293,0.3200315,-0.1996669,0.17330787,0.3071723,-0.35430855,-0.3297439,-0.020980526,-0.44160223,852.6007,855.0183,836.08057,844.94507,860.2564,34,0,-0.174865723,0.307373047,0.928771973,1.009368896,2.91595459,2.437438965,1,1,1,1,1,97.92
14:19.1,0.40782595,0.7704591,0.3575634,0.29594922,0.04477516,0.12802617,-0.18841007,-0.09379097,0.8805366,0.44137213,0.22243491,0.6546617,0.33499694,-0.12779933,0.14176507,0.29985696,-0.3131587,-0.2720138,0.15581663,-0.25387263,841.31866,848.97437,854.21246,837.28937,832.0513,25.999996,0,-0.172607422,0.302185059,0.92956543,0.485992432,1.884155273,2.347717285,1,1,1,1,1,97.92
14:19.6,0.32601488,0.6379558,0.2690658,0.17158212,0.06907218,-0.049196646,-0.32657683,0.005335581,0.9267907,0.29057527,0.11082742,0.93628764,0.3324215,-0.0887121,0.19554815,0.3682618,-0.29743305,-0.30324122,0.13829045,-0.20534572,857.4359,866.7033,849.7802,853.8095,873.5531,13.999998,0,-0.168823242,0.295349121,0.931091309,0.059814453,2.549591064,1.921539307,1,1,1,1,1,97.92
14:20.1,0.21368977,0.14448981,-0.16658568,0.034065336,0.05121439,-0.11476399,-0.50654966,0.048035845,0.8452085,0.05992413,0.0124749,0.9264488,0.25949702,-0.1474848,0.22838578,0.37272695,-0.28388163,-0.302628,0.07471474,-0.2829313,867.50916,861.8681,853.00366,850.18317,853.00366,4,0,-0.173156738,0.301879883,0.93145752,1.457977295,2.975769043,2.901000977,1,1,1,1,1,97.92
14:20.6,0.2589218,-0.06913637,-0.057759907,0.092754625,0.0782822,-0.00450166,-0.4574844,0.014050717,1.2035114,0.053996596,0.02401637,0.970685,0.21741605,-0.17318001,0.22505966,0.3980958,-0.2741659,-0.31177917,-0.06227689,-0.38821474,855.82416,855.82416,846.9597,851.79486,870.32965,2,0,-0.167663574,0.300048828,0.933288574,0.95703125,2.041168213,1.996307373,1,1,1,1,1,97.91
14:21.1,0.22442442,0.03165216,-0.09989224,0.17010608,0.06948622,0.024312211,-0.46643037,0.01364168,1.1912609,0.29952368,0.076628245,0.90143245,0.21210743,-0.18508482,0.22227237,0.33632988,-0.30535498,-0.24468407,0.07986994,-0.46371004,859.0476,856.2271,847.3626,846.9597,870.32965,2,0,-0.169128418,0.300842285,0.933044434,0.859832764,2.639312744,2.459869385,1,1,1,1,1,97.91
