Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
23:00.3,0.4984084,0.21565016,-0.13226947,0.5154076,-0.112463236,-0.27899653,-0.2524556,0.6042707,0.7216747,0.20469643,0.042552076,1.339128,0.39326215,-0.29714882,-0.3729387,0.38315335,0.10181186,-0.5362831,-0.35635918,0.24121948,857.4359,854.21246,848.97437,861.06226,824.3956,100,4,0.060302734,0.151062012,0.975769043,0.613098145,3.798217773,2.84866333,1,1,1,1,1,96.7
23:00.8,0.70718336,0.3143756,-0.07508938,0.83899087,0.29175204,-0.24315974,-0.16590801,0.65065986,0.6000889,0.13735774,0.47789416,1.5366637,0.41196218,-0.23990382,-0.35924453,0.3960668,0.1957459,-0.5676542,-0.35345206,0.2914319,836.8865,859.45056,839.304,821.978,890.87915,100,13.999998,0.068115234,0.156433105,0.982421875,0.971984863,2.87109375,1.368255615,1,1,1,1,1,96.7
23:01.3,0.7386548,0.34345865,-0.069304936,0.91285,0.49036998,-0.06616178,-0.16043916,0.69065547,0.70348525,0.18098587,0.47830805,1.5638363,0.3701665,-0.2232205,-0.22007453,0.4591643,0.16169594,-0.58636504,-0.4146461,0.31155014,849.7802,848.97437,851.79486,854.61536,875.9707,100,21.999996,0.059387207,0.152709961,0.980529785,0.366363525,2.609405518,2.310333252,1,1,1,1,1,96.7
23:01.8,0.73389107,0.24546862,-0.2638197,0.99967885,0.5332594,-0.09313982,-0.18827315,0.71559054,0.72889924,0.17227413,0.47814688,1.5638363,0.42025366,-0.1372161,-0.14672096,0.48266062,0.17805582,-0.55588204,-0.5862374,0.27997607,837.28937,860.2564,849.3773,828.8278,836.4835,100,21.999996,0.064147949,0.157043457,0.973571777,1.04675293,1.876678467,2.691650391,1,1,1,1,1,96.7
23:02.3,0.5695035,0.25290585,-0.18917513,0.80730224,0.42047304,-0.19753096,-0.2757451,0.6855785,0.77761686,0.14657976,0.25828606,1.5135608,0.37990886,-0.18706505,-0.17606488,0.41745284,0.084759735,-0.5388699,-0.7266977,0.1776561,838.0952,852.1978,853.4066,846.55676,900.54944,100,19.999998,0.054077148,0.152038574,0.98236084,-0.014953613,2.549591064,2.153320313,1,1,1,1,1,96.7
23:02.8,0.6788677,0.45676076,-0.10178893,0.82443196,0.24484727,-0.2314503,-0.2864989,0.6489329,0.68615586,0.123898275,-0.18257967,1.3664919,0.28354368,-0.1488076,-0.2265767,0.30995005,-0.042410742,-0.43074247,-0.77179897,-0.018290548,851.79486,864.2857,850.989,844.5421,840.5128,100,9.999999,0.058044434,0.153869629,0.977905273,0.88973999,2.669219971,3.110351563,1,1,1,1,1,96.7
23:03.3,0.58934855,0.42859742,-0.18953586,0.5791135,0.06171913,-0.18224789,-0.403701,0.5661633,0.6107967,-0.006543703,-0.107452706,1.3543403,0.16993582,-0.13398713,-0.24511498,0.20169629,-0.119893946,-0.3710154,-0.62371194,-0.060764503,839.304,858.6447,846.9597,823.9927,836.08057,100,0,0.057678223,0.15802002,0.98046875,1.09161377,2.579498291,2.519683838,1,1,1,1,1,96.7
23:03.8,0.46717972,0.35126,-0.2577466,0.48204,-0.12730196,-0.18475924,-0.44629788,0.29912907,0.52858514,0.1204675,-0.060781494,0.7919483,0.11958338,-0.1272217,-0.27063847,0.18242449,-0.15029263,-0.32948688,-0.5577704,-0.044063687,847.3626,861.06226,857.03296,837.6923,863.0769,100,4,0.054443359,0.151977539,0.979553223,0.942077637,2.669219971,1.786956787,1,1,1,1,1,96.7
23:04.3,0.23985761,0.0539719,-0.13830698,0.1303435,0.107638426,-0.049060773,-0.33940256,0.17514004,0.8521262,0.124596976,-0.12016825,0.8330253,0.13231803,-0.10041819,-0.27276647,0.22439763,-0.037885047,-0.4438205,-0.4831289,-0.002865688,835.2747,856.63007,846.1539,832.0513,835.6777,100,13.999998,0.054992676,0.153564453,0.973815918,0.665435791,3.708496094,2.579498291,1,1,1,1,1,96.7
23:04.8,0.261115,0.09584574,0.026504904,0.18209541,0.209105,0.029677847,-0.20119464,0.14150357,0.8517278,0.14046773,0.010328654,0.8099083,0.06770712,-0.15011425,-0.2692581,0.19242671,-0.028826423,-0.52455413,-0.5266843,-0.034231182,840.9158,854.21246,854.61536,834.87177,859.45056,100,23.999996,0.055419922,0.152893066,0.985656738,0.635528564,2.661743164,1.8019104,1,1,1,1,1,96.7
