Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
27:38.2,1.2377914,1.014654,1.0134345,1.2818482,0.4395012,0.14726473,-0.04768401,0.2325809,0.5435145,0.41384527,0.52484244,0.3532489,0.3692495,0.8046981,0.88387454,0.36739472,0.43397188,0.9194017,0.8426783,0.3556199,924.3223,849.7802,853.8095,942.8571,1088.7179,0,0,0.27557373,0.113891602,0.951538086,0.687866211,3.484191895,1.943969727,1,1,1,1,1,46.23
27:38.7,0.35988215,-0.006778754,-0.13949235,0.10115988,-0.098366216,-0.22416298,-0.62521976,-0.017614981,0.467583,0.58881843,0.19284898,0.45895672,0.39304423,0.76793903,0.8415402,0.33956912,0.4272351,0.93903697,0.88635004,0.38140836,883.22345,860.65936,854.61536,895.31134,1031.9048,0,0,0.263305664,0.112915039,0.95098877,1.420593262,2.84866333,2.512207031,1,1,1,1,1,46.23
27:39.2,0.67705125,0.40407658,0.4199241,0.7116337,-0.013860691,0.23299004,-0.32269168,0.22940136,0.34886768,0.71035916,0.3360981,0.655965,0.40708545,0.7630661,0.8240798,0.26925433,0.34367552,0.8878205,0.9173937,0.33014834,876.77655,874.35895,868.71796,923.1135,1020.6227,0,0,0.26385498,0.114929199,0.955200195,1.697235107,2.616882324,2.684173584,1,1,1,1,1,46.23
27:39.7,1.0007827,0.87497145,0.7475692,1.0052668,0.44621214,0.5078174,0.060987413,0.509978,0.3272881,0.7694647,0.53745836,0.7041399,0.31802952,0.681996,0.72527,0.17138028,0.27397504,0.83454853,0.8639984,0.31944987,822.381,841.7216,839.304,812.3077,708.7546,0,0,0.273498535,0.113586426,0.948669434,0.814971924,2.751464844,2.272949219,1,1,1,1,1,46.23
27:40.2,1.1215097,1.120733,0.9264798,1.131666,0.59544057,0.646774,0.2511518,0.65819645,0.54434747,0.84685385,0.7469215,0.76672095,0.32301876,0.68849653,0.7546399,0.24061345,0.17933299,0.7506596,0.7647191,0.2246374,765.56775,832.0513,835.6777,723.2601,666.4469,0,0,0.273986816,0.110900879,0.943786621,0.568237305,2.108459473,2.190704346,1,1,1,1,1,46.23
27:40.7,1.0549912,1.0891507,0.8572266,1.0151377,0.63814086,0.6348276,0.2805102,0.6367057,0.53149164,0.8883326,0.7897977,0.61352456,0.27764225,0.6460818,0.75569063,0.25364068,0.22710326,0.75723016,0.6700234,0.23691098,891.28204,841.7216,847.3626,931.5751,947.28937,0,0,0.279785156,0.115112305,0.948364258,1.06918335,2.631835938,2.257995605,1,1,1,1,1,46.23
27:41.2,0.765571,0.87523866,0.6498074,0.7613998,0.43867308,0.49915576,0.14310794,0.4644046,0.63980067,0.9403507,0.8006172,0.7037282,0.33974242,0.75301045,0.78756946,0.42373818,0.28123212,0.755682,0.61973774,0.2898391,798.20514,850.18317,848.97437,773.6264,619.304,0,0,0.267822266,0.109741211,0.949462891,0.785064697,3.671112061,1.614990234,1,1,1,1,1,46.23
27:41.8,0.3942872,0.09850347,0.046240434,0.43763524,0.35160717,0.18985641,-0.1504202,0.33153516,0.7663627,0.91580045,0.7251014,0.7916193,0.40858835,0.8557249,0.79514146,0.5292846,0.46350044,0.8352699,0.70968413,0.44568178,795.38464,866.30035,850.18317,761.53845,801.4286,0,0,0.26763916,0.112609863,0.95135498,1.106567383,2.512207031,1.831817627,1,1,1,1,1,46.23
27:42.3,0.49814346,-0.25287357,-0.3162021,0.68191004,0.4837413,-0.25814196,-0.49154866,0.47701317,0.7743583,0.91054773,0.6928189,0.7844397,0.6079799,0.8955963,0.77099895,0.60835266,0.53780645,0.9123387,0.7420757,0.5481249,895.31134,837.6923,830.0366,917.0696,1089.1208,0,0,0.269165039,0.113464355,0.950134277,0.994415283,3.102874756,2.482299805,1,1,1,1,1,46.23
27:42.8,0.5498028,-0.35591027,-0.18592958,0.74131477,0.531651,-0.34266338,-0.6362091,0.5203834,0.60604435,0.36201888,0.35452518,0.72897685,0.63115513,0.9038925,0.79452944,0.6011868,0.53623873,0.8774911,0.6742008,0.6127134,775.2381,839.304,842.52747,731.31866,646.7033,0,0,0.261291504,0.113037109,0.952575684,1.016845703,3.7159729,2.115936279,1,1,1,1,1,46.23
27:43.3,0.47884426,-0.33114198,-0.03981572,0.747093,0.46387756,-0.26499194,-0.5736211,0.44846043,0.5471434,0.3396049,0.26775578,0.67014956,0.58228344,0.90709656,0.8573595,0.5491622,0.44037226,0.76650333,0.5549268,0.56009257,801.8315,841.7216,852.1978,787.72894,662.01465,0,0,0.267456055,0.114440918,0.952514648,0.710296631,2.153320313,2.272949219,1,1,1,1,1,46.23
27:43.9,0.25422385,-0.38930023,-0.043941602,0.4779239,0.12438202,-0.14515711,-0.412101,0.17905393,0.362727,0.33744487,0.26515344,0.46782172,0.38787305,0.8910683,0.89711016,0.5141368,0.25179887,0.5914396,0.4518969,0.40378433,784.5055,832.8571,840.10986,744.21246,720.84247,0,0,0.272766113,0.113769531,0.947570801,1.121520996,2.243041992,2.631835938,1,1,1,1,1,46.23
27:44.4,0.028949654,-0.47692713,-0.3566787,0.17805825,-0.12813137,-0.29761285,-0.44085285,-0.04397183,0.2746954,-0.057655413,0.19373617,0.3497403,0.35888746,0.8673084,0.9184125,0.3924059,0.11247355,0.5762434,0.62630767,0.17221996,770.40295,846.55676,849.3773,725.6777,615.2747,0,0,0.272155762,0.111206055,0.952087402,0.508422852,3.072967529,2.138366699,1,1,1,1,1,46.23
27:44.9,-0.047604784,-0.52466387,-0.6677096,-0.1582734,-0.11426074,-0.36219937,-0.51957333,-0.06544438,0.25294903,-0.12500012,0.15593292,0.11063203,0.41017035,0.84785736,0.9894289,0.36696544,0.034375902,0.59107614,0.66762686,0.13153498,840.5128,859.45056,848.97437,821.978,896.1172,0,0,0.27520752,0.114074707,0.949707031,1.09161377,2.228088379,2.332763672,1,1,1,1,1,46.23
27:45.4,0.114567764,-0.35921556,-0.46080536,-0.1056835,-0.12208568,-0.5201173,-0.6104412,-0.14228648,0.43962055,-0.11241892,0.17662494,0.37546033,0.45549896,0.9475015,1.0641502,0.3623333,0.07807416,0.5656227,0.69662863,0.16769873,919.89014,863.8828,861.8681,951.7216,1084.2858,0,0,0.262634277,0.109985352,0.95123291,0.710296631,3.955230713,2.265472412,1,1,1,1,1,46.23
27:46.0,0.46589276,-0.12150226,0.22314474,0.4188806,-0.16072509,-0.22867817,-0.21932526,-0.11802167,0.52533466,0.2252683,0.058110155,0.4055842,0.4622996,0.9414401,1.0832299,0.3328161,0.07058277,0.6018747,0.7062337,0.10807983,875.9707,843.73627,864.2857,898.93774,840.5128,0,0,0.261169434,0.112670898,0.950500488,1.084136963,2.75894165,2.086029053,1,1,1,1,1,46.23
27:46.5,0.71010864,0.22726165,0.6988331,0.70049536,-0.10836334,0.06527495,0.027369298,-0.08263362,0.60474014,0.33091423,0.24539252,0.4550389,0.4763863,0.9064994,1.0284227,0.3849752,0.23428954,0.688029,0.80989414,0.14702001,785.31134,833.663,858.24176,743.4066,592.3077,0,0,0.262207031,0.113586426,0.95111084,0.949554443,2.123413086,2.04864502,1,1,1,1,1,46.23
27:47.0,0.6554295,0.18838897,0.6898392,0.6932975,-0.088571705,0.06493895,0.004820335,0.026716156,0.60474014,0.32615983,0.23134282,0.43060932,0.39687377,0.7642543,0.95589966,0.32045245,0.31373772,0.7832987,0.85479605,0.21512972,829.6337,856.63007,855.82416,783.2967,813.1135,0,0,0.266235352,0.112487793,0.951599121,0.904693604,2.714080811,2.385101318,1,1,1,1,1,46.23
27:47.5,0.38018438,-0.023917455,0.40554827,0.35172126,0.04605968,-0.14369595,-0.4196837,0.05944241,0.6057325,0.32138872,0.19563955,0.31092978,0.36975166,0.7498739,0.886358,0.43362418,0.37398118,0.8553779,0.7905506,0.32646558,773.22345,853.00366,847.76556,722.0513,660.80585,0,0,0.269226074,0.113952637,0.953125,1.233673096,2.437438965,2.153320313,1,1,1,1,1,46.19
27:48.0,-0.057859153,-0.49310014,-0.4947077,-0.18283072,0.10216306,-0.40218085,-0.9417838,0.006398717,0.31066293,0.17530048,-0.005797707,0.1492145,0.27742514,0.7108324,0.8333008,0.3683276,0.2794644,0.81449306,0.803441,0.2806254,901.3553,850.989,846.1539,937.2161,952.9304,0,0,0.264770508,0.11328125,0.953430176,1.009368896,3.110351563,2.190704346,1,1,1,1,1,46.19
27:48.5,0.17536926,-0.5836997,-0.49081403,-0.00302547,0.133928,-0.5120257,-0.80975276,-0.17416224,0.30333063,0.16512804,-0.069004916,0.20630743,0.26927903,0.6151242,0.74302274,0.3621855,0.15349026,0.73839086,0.7529845,0.1756838,937.2161,865.09155,847.76556,972.674,1057.6923,0,0,0.269348145,0.112976074,0.94909668,1.203765869,2.631835938,2.601928711,1,1,1,1,1,46.19
27:49.1,0.25366172,-0.7042433,-0.50862783,0.31007862,0.09047946,-0.6789972,-0.6083419,-0.25933975,0.52560115,-0.09433474,-0.010683433,0.3013183,0.19141677,0.5013821,0.684398,0.19639407,0.055122364,0.67600465,0.76565146,0.042307436,857.4359,857.8388,860.2564,872.3443,769.19415,0,0,0.260192871,0.11151123,0.952270508,0.874786377,3.551483154,2.108459473,1,1,1,1,1,46.19
27:49.6,0.3045683,-0.6446327,-0.649154,0.32035628,0.073708355,-0.7283462,-0.47651383,-0.099234425,0.5192277,-0.032517117,0.0970991,0.38318563,0.24599826,0.44593972,0.7102223,0.23474777,0.14495407,0.74849534,0.72575414,0.09524298,778.0586,862.674,861.06226,732.1245,615.6777,0,0,0.258728027,0.115356445,0.954345703,1.173858643,2.534637451,2.400054932,1,1,1,1,1,46.19
27:50.1,0.32200593,-0.2430631,-0.18157494,0.3634567,0.034707602,-0.45050734,-0.3171315,0.015573384,0.52099967,0.17882691,0.3267395,0.5013388,0.24132498,0.5443852,0.73405296,0.22241056,0.20307474,0.8192191,0.8372024,0.15288466,922.71063,851.79486,852.6007,968.24176,1041.1721,0,0,0.256896973,0.113830566,0.955566406,0.82244873,2.243041992,2.145843506,1,1,1,1,1,46.19
27:50.6,0.62321377,0.43121213,0.42072305,0.57961327,0.19070971,0.08265867,0.03873388,0.1654614,0.5949612,0.43378058,0.55913544,0.5607911,0.27084854,0.6439299,0.7987365,0.2921495,0.20504686,0.79588413,0.8262024,0.1741624,834.4689,841.7216,836.8865,833.663,751.8681,0,0,0.26159668,0.112792969,0.953125,0.942077637,2.990722656,2.228088379,1,1,1,1,1,46.19
27:51.1,0.6017051,0.44994664,0.43073976,0.5902712,0.15784247,0.081823714,0.008556748,0.08818307,0.5949612,0.42014715,0.55145574,0.5607911,0.1752082,0.6927976,0.7968911,0.23581827,0.15381399,0.7698966,0.8475213,0.15301684,884.83514,852.1978,851.39197,917.0696,873.5531,0,0,0.260742188,0.11151123,0.951660156,0.575714111,2.923431396,2.235565186,1,1,1,1,1,46.19
27:51.6,0.5401761,0.39692384,0.3405284,0.5064592,0.19153157,0.018637344,-0.059215654,0.04805475,0.5949612,0.384901,0.52992815,0.46088457,0.2483167,0.7015606,0.76280904,0.25474912,0.1340364,0.72524875,0.8054711,0.17349866,790.14655,859.85345,838.9011,749.45056,661.2088,0,0,0.265319824,0.120788574,0.953308105,1.585083008,2.766418457,2.557067871,1,1,1,1,1,46.19
