Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
04:46.2,1.18204,0.8393058,0.26552212,1.0632898,0.52807784,0.5469125,0.12286404,0.5312662,0.9173042,0.06779065,0.08735873,1.1743983,0.053650472,-0.26813748,-0.3681841,0.13831094,-0.4043319,-0.7694008,-0.7010135,-0.27642462,861.8681,844.94507,857.4359,842.1245,878.7912,0.016845703,0.046691895,0.989868164,0.291595459,2.452392578,2.228088379,1,1,1,1,1,85.44
04:46.7,1.217463,0.9544704,0.2513563,1.129448,0.5691644,0.54210216,-0.078314856,0.5372594,0.9204561,0.0832757,0.0328304,1.1692964,0.041089706,-0.221379,-0.44612482,0.19746941,-0.47440937,-0.6961903,-0.7294502,-0.32452744,859.45056,843.3333,859.85345,848.1685,871.13556,0.013366699,0.045471191,0.995483398,0.493469238,3.020629883,2.75894165,1,1,1,1,1,85.44
04:47.2,0.97177744,1.0359086,0.21394528,1.0892501,0.33164647,0.19750173,-0.3020765,0.3834899,0.922486,0.15783165,-0.33187646,1.2493373,0.18293089,-0.17693555,-0.47109568,0.3076495,-0.54874915,-0.6496599,-0.7537994,-0.3723914,836.8865,841.7216,863.8828,830.84247,858.24176,0.010253906,0.048706055,0.991210938,0.538330078,2.519683838,2.706604004,1,1,1,1,1,85.44
04:47.7,0.84141344,1.0650406,0.29371345,1.0237594,0.26821798,-0.005733962,-0.31696928,0.4372847,0.91768533,0.33432558,0.08377933,1.3026229,0.26623216,-0.10874928,-0.39024988,0.3796508,-0.5346803,-0.57930595,-0.7811529,-0.25442594,853.00366,863.0769,843.73627,832.4542,873.95605,0.01373291,0.048522949,0.991577148,0.433654785,2.422485352,2.497253418,1,1,1,1,1,85.44
04:48.2,0.59189004,1.1364448,0.7416086,0.9177003,0.134811,-0.067518525,-0.16455062,0.4379409,1.0197511,0.36617562,0.13925199,1.2851183,0.26437557,-0.09757084,-0.34571767,0.34630388,-0.6130416,-0.6649018,-0.805099,-0.2636437,859.0476,865.4945,850.989,852.1978,866.7033,0.012084961,0.049865723,0.992004395,0.411224365,2.564544678,2.429962158,1,1,1,1,1,85.44
04:48.7,0.40339303,1.0973214,0.83933383,0.6616825,0.277999,0.115462884,-0.1422892,0.39880452,1.0701486,0.4234442,0.19047038,1.3432537,0.2140274,-0.15941127,-0.32027858,0.29008973,-0.5309413,-0.71581686,-0.7005046,-0.2949603,846.1539,847.76556,865.4945,843.3333,849.3773,0.015808105,0.048828125,0.988586426,0.628051758,2.527160645,2.280426025,1,1,1,1,1,85.44
04:49.2,0.44952834,1.207228,0.89950156,0.62551045,0.28973407,0.17749509,-0.00214607,0.22857341,0.9916863,0.2920072,0.2019383,1.1258892,0.12592801,-0.2806478,-0.38686705,0.22759181,-0.49046898,-0.7366753,-0.6698657,-0.43556684,870.7326,854.21246,844.94507,850.58606,869.92676,0.018005371,0.048278809,0.988037109,-0.059814453,2.497253418,1.614990234,1,1,1,1,1,85.44
04:49.7,0.4672898,1.3253845,0.8844106,0.48768532,0.26137424,0.23028845,0.081812344,0.07926393,0.9407201,0.23836608,0.07187868,1.0408492,0.15896675,-0.23897618,-0.3815845,0.3048974,-0.44104463,-0.6455237,-0.630726,-0.39235064,857.4359,858.24176,853.00366,846.1539,861.4652,0.020629883,0.049072266,0.990112305,0.284118652,2.272949219,2.512207031,1,1,1,1,1,85.44
04:50.2,0.36862972,1.256148,0.80032915,0.39174953,0.07496874,0.21894692,0.06764855,0.03565562,0.8138876,0.21074347,0.04770236,0.9067392,0.19380148,-0.14875266,-0.4002176,0.34772232,-0.5178022,-0.6178872,-0.6608272,-0.38432965,834.87177,831.2454,857.4359,822.7839,813.91943,0.019836426,0.04876709,0.986938477,0.620574951,2.497253418,3.357086182,1,1,1,1,1,85.44
04:50.7,0.5110621,1.2393285,0.73469776,0.43433928,0.046447467,0.20471051,-0.007830433,0.08889839,0.7420624,0.24751194,0.036744457,0.8310178,0.2124988,-0.12735301,-0.39464465,0.3082989,-0.58225125,-0.64479125,-0.6654156,-0.41192383,861.06226,844.94507,858.24176,853.4066,888.86444,0.021057129,0.047912598,0.991149902,0.216827393,2.841186523,2.093505859,1,1,1,1,1,85.44
04:51.3,0.75561607,1.1222314,0.49685806,0.49801308,0.08778932,0.21007863,-0.14994301,0.30310336,0.78811884,0.310493,-0.03632839,0.9135363,0.16619433,-0.11201822,-0.41140586,0.23734348,-0.42005408,-0.5236251,-0.75357944,-0.3653044,855.0183,865.89746,846.55676,849.3773,894.10254,0.017700195,0.048339844,0.989685059,0.201873779,2.998199463,1.95892334,1,1,1,1,1,85.42
04:51.8,0.9508135,1.2414621,0.8260365,0.7443294,0.28948814,0.3637551,-0.052634623,0.4454764,0.80935806,0.44033113,0.332041,0.97523147,0.24326463,-0.07607714,-0.43333194,0.17102885,-0.34607506,-0.51562285,-0.73426175,-0.36708263,849.7802,843.73627,865.4945,853.4066,875.56775,0.018615723,0.048706055,0.989746094,0.657958984,2.73651123,2.773895264,1,1,1,1,1,85.42
04:52.3,0.85304695,1.2281855,0.8945403,0.8042486,0.38576037,0.39327112,-0.083212964,0.49080697,0.8018926,0.4024681,0.32588297,0.9106461,0.23808913,-0.05532827,-0.4492709,0.1567856,-0.2747193,-0.52339345,-0.72502685,-0.28966817,852.1978,877.98535,838.9011,824.7985,849.3773,0.01739502,0.050415039,0.988830566,0.246734619,2.370147705,2.609405518,1,1,1,1,1,85.42
04:52.8,0.755415,1.360244,0.9996258,0.91219896,0.45492226,0.40015358,-0.037260834,0.53200036,0.76998174,0.4235967,0.3530895,1.1971585,0.20539866,-0.06464342,-0.44840467,0.15536255,-0.35630128,-0.63947415,-0.70166355,-0.23244533,858.24176,847.76556,854.21246,856.2271,885.64105,0.016967773,0.05065918,0.991516113,0.605621338,2.459869385,2.138366699,1,1,1,1,1,85.42
04:53.3,0.46512264,1.3101965,0.8369818,0.77223927,0.3570437,0.13910006,-0.15384525,0.41765052,0.7642518,0.39517942,0.33228588,1.1885703,0.10778836,-0.18817574,-0.3749292,0.12760168,-0.33026454,-0.7057052,-0.7816195,-0.2284132,844.94507,863.0769,851.79486,828.8278,847.76556,0.022338867,0.052307129,0.992126465,0.441131592,2.504730225,2.706604004,1,1,1,1,1,85.42
