Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
11:32.0,0.5608833,0.4073257,0.7046403,0.5229125,-0.031930663,-0.000876,0.116253264,0.34415957,1.0766522,0.1751648,0.4042412,1.4565107,0.81074303,-0.029812612,0.043300223,0.69880384,-0.08056793,-0.21830118,-0.25685605,-0.09285102,850.58606,854.21246,836.08057,839.304,868.71796,0.039489746,0.180541992,0.975646973,0.770111084,1.973876953,2.82623291,1,1,1,1,1,50.84
11:32.5,0.7007646,0.25093552,0.8963215,0.6180727,0.1296432,0.11694656,0.15563643,0.32188916,1.008734,0.16050601,0.43383545,1.5035338,0.713099,-0.116070084,0.07837688,0.6601601,-0.17532283,-0.32024017,-0.33149135,-0.12442833,874.7619,865.4945,844.1392,896.1172,895.7143,0.041381836,0.178039551,0.976867676,0.306549072,2.489776611,2.145843506,1,1,1,1,1,50.84
11:33.0,0.82739013,0.5073687,0.986771,0.80869275,0.45393816,0.20981413,0.24469231,0.3918814,0.85385746,0.20734634,0.41821736,1.4565921,0.5238654,-0.20945929,0.06925921,0.5498266,-0.16135596,-0.36977524,-0.35628963,-0.07298213,878.3883,853.4066,850.989,904.9817,917.8755,0.043457031,0.17755127,0.973632813,0.800018311,2.138366699,2.086029053,1,1,1,1,1,50.84
11:33.5,0.7509061,0.68588054,1.0325853,0.8211063,0.41927308,0.15672638,0.32299182,0.361211,0.97466284,0.24479008,0.31337312,1.4548734,0.41242525,-0.21569684,-0.054086156,0.48489377,-0.111082725,-0.4283913,-0.40848863,-0.09344007,849.7802,853.8095,856.2271,850.18317,833.2601,0.041809082,0.177612305,0.978088379,0.568237305,3.259887695,2.168273926,1,1,1,1,1,50.84
11:34.0,0.7198961,0.64958006,0.9757139,0.82579714,0.39217424,0.043800287,0.30493894,0.3540197,1.0816731,0.24349068,0.24846807,1.0799624,0.36934447,-0.16286467,-0.04441047,0.4726416,0.002020549,-0.43167058,-0.42336226,-0.06926135,852.6007,858.24176,840.5128,849.7802,869.92676,0.04119873,0.178222656,0.976745605,0.777587891,2.213134766,2.415008545,1,1,1,1,1,50.84
11:34.5,0.4679776,0.52997065,0.95614034,0.62239325,0.20613547,-0.17817347,0.25597662,0.10246746,1.0924587,0.2378269,0.26312515,1.1288579,0.2424414,-0.14538021,-0.015357278,0.42712355,0.063702546,-0.53790075,-0.4154357,-0.03129839,868.71796,869.92676,839.707,879.19415,915.8608,0.038024902,0.177185059,0.977111816,0.568237305,2.317810059,1.943969727,1,1,1,1,1,50.84
11:35.0,0.6132094,0.65916747,0.8247401,0.75843805,0.3943284,-0.32630572,0.0832015,0.18845677,1.072463,0.18023895,0.278376,1.2149147,0.24720281,-0.091626674,0.04055126,0.49233985,0.066429086,-0.4523725,-0.2812892,0.01402338,860.2564,845.7509,842.9304,860.2564,877.1795,0.043518066,0.176757813,0.976928711,0.568237305,3.125305176,2.130889893,1,1,1,1,1,50.84
11:35.5,0.60834074,0.7286642,0.77653444,0.7474836,0.45215872,-0.3869529,-0.029395897,0.25919664,1.1093031,0.05291171,0.298457,1.2024149,0.32128438,-0.093309425,-0.012246918,0.5877715,0.005786483,-0.39742982,-0.2483105,-0.058055475,855.0183,859.0476,844.94507,830.0366,834.0659,0.041687012,0.176025391,0.976501465,0.665435791,2.325286865,2.676696777,1,1,1,1,1,50.83
11:36.1,0.71217793,0.7149512,0.6613233,0.78915864,0.3901767,-0.27845144,-0.09741383,0.26725775,1.1451378,0.019956937,0.13964717,1.241261,0.42234662,-0.11432335,-0.028765162,0.6291031,-0.018894957,-0.37735125,-0.2699462,-0.17794263,814.3223,867.50916,860.65936,790.9524,819.15753,0.039306641,0.173400879,0.975585938,0.665435791,2.497253418,2.138366699,1,1,1,1,1,50.83
11:36.6,0.86373043,0.6300421,0.6324967,0.8854755,0.47073266,-0.12473977,-0.07265653,0.32633406,1.2092154,0.030274687,0.13966058,1.2641147,0.45061046,-0.17224702,-0.11708526,0.54483765,-0.027522318,-0.41865122,-0.32677034,-0.12883307,818.3516,855.42126,853.8095,819.9634,863.8828,0.037719727,0.174621582,0.974853516,0.904693604,2.96081543,2.205657959,1,1,1,1,1,50.83
11:37.1,0.94271445,0.70890146,0.58630764,0.9220755,0.41446942,-0.062070623,-0.030514749,0.19760877,1.2510618,0.084845826,0.075829975,1.2190505,0.34373423,-0.2476125,-0.17217374,0.43541673,-0.024639668,-0.4805823,-0.3347086,-0.11434058,850.58606,846.9597,849.3773,873.95605,886.04395,0.039672852,0.173461914,0.976501465,0.403747559,2.676696777,2.011260986,1,1,1,1,1,50.83
11:37.6,0.8597425,0.71368104,0.6530425,0.8452389,0.35560003,-0.057149876,0.22688594,0.14920267,1.359342,0.18159014,0.29148692,1.2503755,0.23150872,-0.18820392,-0.19146867,0.44394287,-0.059400316,-0.5258315,-0.3186693,-0.13304698,858.6447,850.58606,849.3773,894.5055,907.8022,0.04107666,0.173461914,0.977905273,0.859832764,2.257995605,2.459869385,1,1,1,1,1,50.83
11:38.1,0.5803459,0.55184555,0.7561806,0.5663542,0.14504592,-0.031927235,0.3265888,0.13560997,1.3942442,0.17404726,0.364284,1.29922,0.3230251,-0.18681931,-0.101473704,0.5098751,-0.11199747,-0.6039372,-0.3990419,-0.17804278,867.1062,851.79486,849.7802,868.71796,831.6484,0.041015625,0.172607422,0.97845459,0.762634277,2.370147705,2.0262146,1,1,1,1,1,50.83
11:38.6,0.38357005,0.2779192,0.74956614,0.35083017,0.20392603,-0.030707987,0.30910552,0.27160886,1.4090736,0.15257634,0.36404133,1.3311459,0.4383306,-0.17795679,0.017872918,0.6340247,-0.12744123,-0.51800334,-0.4200496,-0.17071262,827.2161,853.8095,855.0183,824.7985,817.5458,0.04119873,0.168945313,0.980407715,0.216827393,3.573913574,1.420593262,1,1,1,1,1,50.83
11:39.2,0.39937508,-0.010883658,0.6160016,0.45129085,0.25722075,-0.10138984,0.09134103,0.32976133,1.3561898,-0.014286989,0.28149876,1.3287723,0.5294347,-0.2516791,-0.02067881,0.63711643,-0.04012454,-0.4724275,-0.5175485,-0.17079177,817.5458,868.71796,857.4359,794.57874,797.3993,0.038391113,0.169494629,0.979431152,0.762634277,2.594451904,2.280426025,1,1,1,1,1,50.83
11:39.7,0.39884427,-0.04340536,0.2408253,0.49894148,0.16051532,-0.33620724,-0.072154626,0.32931215,1.336046,-0.07698051,0.06743298,1.332257,0.5002633,-0.2489962,-0.103612445,0.59471506,-0.026570328,-0.48646832,-0.54806226,-0.1960755,838.0952,855.82416,863.47986,856.63007,875.16486,0.039794922,0.170837402,0.976257324,1.054229736,2.190704346,2.489776611,1,1,1,1,1,50.83
11:40.2,0.29195717,-0.08738487,0.38032553,0.6203297,0.025047997,-0.43394437,-0.000136,0.2665664,1.0590377,-0.006239852,0.17347753,1.2607718,0.5055963,-0.17935163,-0.19957252,0.49103293,-0.10308415,-0.5914398,-0.5299196,-0.16110258,865.89746,850.58606,859.45056,907.8022,926.337,0.038818359,0.16998291,0.978027344,0.620574951,2.84866333,2.594451904,1,1,1,1,1,50.83
11:40.7,0.24777251,0.046651017,0.6430852,0.58480495,0.090369515,-0.47977424,0.30042416,0.3944943,1.1250838,-0.004108551,0.2488144,1.3046328,0.49382827,-0.19915232,-0.14526807,0.5191481,-0.3166243,-0.54161006,-0.50024855,-0.09752344,890.4762,851.39197,843.73627,898.93774,881.6117,0.039306641,0.169128418,0.976806641,0.299072266,2.684173584,1.876678467,1,1,1,1,1,50.83
11:41.2,0.3487144,0.047494132,0.7154448,0.61280274,0.15718879,-0.546122,0.3029838,0.3443221,1.1080945,-0.1377562,0.22115205,1.2286295,0.5335755,-0.2742983,-0.09186839,0.60866255,-0.3142438,-0.3973497,-0.39479443,0.001450983,817.1429,848.97437,849.3773,793.36993,814.3223,0.04309082,0.166931152,0.976867676,0.560760498,2.594451904,2.519683838,1,1,1,1,1,50.83
11:41.7,0.61413795,0.073698595,0.63524663,0.65278274,0.2318811,-0.5347259,0.23434912,0.41467074,1.0803784,-0.08722065,0.21413334,1.2154394,0.499619,-0.22185381,-0.04046647,0.6048641,-0.23635688,-0.36951765,-0.37324485,0.00636744,815.12823,856.2271,852.1978,789.7436,817.9487,0.042602539,0.167419434,0.979797363,0.88973999,2.407531738,1.84677124,1,1,1,1,1,50.83
11:42.2,0.6455319,-0.0603176,0.43828243,0.60640943,0.17042997,-0.47681803,-0.0832243,0.21712251,1.0807341,-0.06940589,0.1538941,1.1590531,0.4855911,-0.025532737,-0.013893037,0.6053026,-0.121868476,-0.33354095,-0.34727493,-0.020794883,832.0513,860.2564,852.1978,817.9487,832.8571,0.043273926,0.168029785,0.979797363,0.874786377,2.504730225,2.415008545,1,1,1,1,1,50.83
11:42.7,0.6082467,-0.22695869,0.39400834,0.5803142,0.16236341,-0.39663512,0.06057017,0.18929821,1.4635915,0.0336765,0.23293835,1.2806208,0.4700488,0.028565815,-0.015621118,0.5712054,-0.08592136,-0.3937241,-0.36035007,-0.1644713,856.63007,856.2271,856.63007,888.46155,904.57874,0.042785645,0.166625977,0.977416992,0.553283691,2.968292236,1.9140625,1,1,1,1,1,50.83
11:43.3,0.36670738,-0.20437132,0.80219793,0.52696574,0.19807984,-0.25454107,0.23494156,0.12165686,1.5207167,0.21565056,0.29198614,1.3782526,0.5515026,-0.007121089,-0.060481995,0.56136906,0.003241871,-0.38642046,-0.34799838,-0.19715562,886.04395,858.6447,859.0476,911.8315,933.5897,0.045776367,0.169311523,0.979125977,1.076660156,2.564544678,2.743988037,1,1,1,1,1,50.83
11:43.8,0.27715123,-0.00882929,1.0640297,0.70291084,0.35820204,-0.21615922,0.23287602,0.36178008,1.5050106,0.24681436,0.24103004,1.4035226,0.6619948,-0.008802559,0.025105618,0.626533,0.04608114,-0.35512403,-0.19019298,-0.17899352,851.79486,856.2271,850.989,871.9414,864.68866,0.043579102,0.166992188,0.978515625,0.859832764,2.115936279,2.474822998,1,1,1,1,1,50.83
11:44.3,0.19440523,-0.03439096,1.041911,0.67586815,0.51993185,-0.17748626,0.06090388,0.39691526,1.4314709,0.29933354,0.30537918,1.4036155,0.78195626,0.09603981,0.11344128,0.68131083,-0.007958321,-0.23252784,-0.1444003,-0.055134613,819.5604,851.79486,850.58606,811.9048,778.46155,0.038696289,0.169128418,0.976257324,0.687866211,4.052429199,2.75894165,1,1,1,1,1,50.83
11:44.8,0.24454455,-0.062342253,0.8281076,0.5369658,0.532834,-0.17734888,-0.16995355,0.31412566,1.2985677,0.3066876,0.2677854,1.425771,0.81451577,0.14672205,0.1285944,0.6591965,-0.09326106,-0.16168235,-0.16275814,-0.00784501,815.5311,853.00366,852.6007,780.4762,798.60803,0.033691406,0.173400879,0.976989746,3.96270752,6.781463623,0.142059326,1,1,1,1,1,50.83
11:45.3,0.3687811,-0.11262805,0.44615653,0.45788833,0.6139115,0.026641827,-0.14873573,0.47874886,1.4086763,0.38767722,0.32093877,1.4284064,0.78272,0.057170488,0.07923578,0.6261755,-0.1775432,-0.20119265,-0.23214477,0.009530157,844.5421,852.6007,863.8828,848.97437,882.4176,-0.039611816,0.190490723,0.975524902,-0.95703125,9.114227295,0.971984863,1,1,1,1,1,50.83
11:45.8,0.4456135,-0.045587774,0.5468351,0.5461675,0.5946505,0.001730961,-0.06973436,0.65166014,1.3966302,0.4222026,0.32715374,1.4661301,0.6588738,0.020018728,0.04477456,0.7255717,-0.1986302,-0.2761049,-0.2663716,0.058243614,828.8278,846.55676,848.5714,826.4103,858.6447,-0.084838867,0.20916748,0.982177734,2.91595459,4.127197266,2.063598633,1,1,1,1,1,50.81
11:46.3,0.7190159,0.18970959,0.59018475,0.93935907,0.767042,-0.05331445,0.06647173,0.78904706,1.600611,0.41242024,0.07315939,1.3392196,0.7235802,0.027409092,0.023070527,0.9091361,-0.034446668,-0.3739475,-0.24126068,0.30712864,811.9048,844.94507,842.9304,790.9524,790.54944,-0.095581055,0.220703125,0.973022461,6.183319092,3.491668701,1.966400146,1,1,1,1,1,50.81
11:46.8,0.69739276,0.34029266,0.6136097,1.2180861,0.67926186,-0.0679736,0.018476496,0.6513482,1.5972954,0.100854345,0.10425982,1.2155178,0.71971756,0.040283762,-0.021815345,0.8971451,0.07974449,-0.46079147,-0.23882067,0.3528155,829.2308,850.989,840.10986,808.2784,764.35895,-0.068908691,0.21685791,0.95489502,0.119628906,0.1121521,2.168273926,1,1,1,1,1,50.81
