Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
22:49.1,1.0957874,1.4443108,1.3237543,1.3273573,0.38777676,0.64781916,0.3470221,0.5562622,0.9308902,0.56451577,0.3554356,0.9735787,0.47116768,0.14599133,-0.046828616,0.21593425,0.013898674,-0.14007147,-0.033599384,-0.05551739,784.90845,848.5714,851.79486,829.2308,747.8388,100,56.000042,-0.076965332,0.285461426,0.94329834,1.345825195,1.943969727,2.818756104,1,1,1,1,1,49.27
22:49.6,1.1011928,1.4528471,1.3107754,1.3609009,0.5116036,0.6134438,0.3667623,0.72992855,1.1938426,0.59479946,0.36702076,1.1893748,0.43530205,0.18384093,0.02306449,0.22131172,0.06253291,-0.18363957,-0.004253428,0.012920748,927.1429,862.27106,849.7802,896.52014,1224.5055,100,44.000046,-0.077941895,0.293640137,0.945129395,1.121520996,2.265472412,2.041168213,1,1,1,1,1,49.27
22:50.1,0.81321037,1.235233,1.0439215,1.1320791,0.5044844,0.37085384,0.1494565,0.70144725,1.3098776,0.5716137,0.3381454,1.2798756,0.4201569,0.14611381,0.014932923,0.39797068,0.09954336,-0.17581205,0.08595482,0.042872474,888.46155,847.3626,852.1978,856.2271,836.08057,100,34.00004,-0.081542969,0.290405273,0.945800781,0.986938477,2.302856445,3.222503662,1,1,1,1,1,49.25
22:50.7,0.47373527,0.9530483,0.769681,0.6575427,0.42366716,0.41568503,0.23183233,0.48854983,1.3031791,0.57582295,0.35859144,1.2092865,0.40148762,0.2125379,-0.005577102,0.5084217,0.14921972,-0.07645889,0.23434137,0.15487124,848.5714,863.8828,854.21246,863.0769,1106.8499,100,36.000042,-0.078186035,0.29486084,0.949523926,0.478515625,2.616882324,1.727142334,1,1,1,1,1,49.25
22:51.2,0.43951213,0.90463376,0.78021324,0.32828632,0.2756559,0.48169997,0.3123995,0.11641046,1.2706218,0.59201556,0.24885164,1.1397666,0.44204244,0.1896341,-0.04954564,0.5547029,0.12138372,-0.04630453,0.24245998,0.07916979,853.00366,861.06226,855.0183,863.0769,1006.52014,100,48.000046,-0.076965332,0.288879395,0.948913574,0.239257813,2.833709717,2.370147705,1,1,1,1,1,49.25
22:51.7,0.5831007,0.9216841,0.809846,0.34797075,0.3335629,0.5043913,0.31435844,0.08570254,0.77452713,0.46805972,0.3219956,0.9311584,0.40434745,0.09578727,0.00620822,0.47859383,0.13459183,-0.049971253,0.23207253,0.06986959,916.6667,845.34796,850.18317,861.4652,1159.6337,100,58.00004,-0.079345703,0.286193848,0.949035645,0.97946167,2.355194092,2.601928711,1,1,1,1,1,49.25
22:52.2,0.44350722,0.74921215,0.61930496,0.43440774,0.35370883,0.43782592,0.14678562,0.2164676,0.80301005,0.435794,0.36265764,1.0246024,0.41164568,-0.014339154,0.042433172,0.42602548,0.16769731,-0.13534535,0.11431112,0.05365078,821.978,842.1245,858.24176,831.6484,618.49817,100,68.00003,-0.079772949,0.282226563,0.950012207,0.508422852,3.274841309,2.183227539,1,1,1,1,1,49.25
22:52.7,0.36052835,0.72783387,0.60287577,0.37369162,0.25731802,0.36430272,-0.015908755,0.17112342,0.96477133,0.38889837,0.34451774,1.0389924,0.39663672,-0.039439555,0.07034522,0.4568501,0.24295306,-0.025600871,0.1628319,0.10377759,925.12823,861.8681,850.989,888.0586,1215.238,100,78.00002,-0.08026123,0.289245605,0.945617676,0.82244873,2.287902832,1.652374268,1,1,1,1,1,49.25
22:53.2,0.24568473,0.6067742,0.43390578,0.27825448,0.160625,0.26138893,-0.09917426,0.19549693,1.2562999,0.23805147,0.26297116,1.1599513,0.5067438,0.07477652,0.07931232,0.5234044,0.24428257,0.008267128,0.28675005,0.12387405,874.7619,867.50916,836.8865,848.1685,817.5458,100,88.000015,-0.081237793,0.286315918,0.946960449,1.099090576,2.272949219,2.325286865,1,1,1,1,1,49.25
22:53.7,0.38714808,0.8176082,0.6284735,0.3346777,0.38330188,0.30839515,0.13372134,0.42465255,1.2670949,0.2920193,0.19215184,1.1600622,0.5306055,0.15299542,0.040630545,0.52887774,0.22351053,0.062293,0.30156326,0.13897379,794.17584,870.32965,838.49817,837.28937,477.0696,100,98,-0.08001709,0.291809082,0.950927734,0.157012939,3.147735596,2.063598633,1,1,1,1,1,49.25
22:54.2,0.42292753,1.187971,0.9818132,0.34282935,0.51137084,0.5678545,0.40272105,0.4396564,1.3283997,0.36719647,0.19306092,1.1600622,0.53832763,0.17228058,0.0460921,0.50235224,0.19467618,-0.02131949,0.25903612,0.20392907,923.5165,835.2747,853.4066,872.74725,1070.586,100,100,-0.08190918,0.28717041,0.944702148,0.874786377,2.75894165,2.385101318,1,1,1,1,1,49.25
22:54.8,0.4516501,1.3138702,1.1018296,0.4867204,0.5760975,0.67080545,0.49826768,0.3847753,1.3055141,0.46251073,0.22512221,0.77847713,0.5179751,0.10245937,0.037930503,0.38324192,0.19722481,-0.06194692,0.086061716,0.24797082,918.68134,850.18317,846.55676,867.50916,1152.381,100,100,-0.079711914,0.289550781,0.951416016,0.695343018,2.370147705,2.310333252,1,1,1,1,1,49.25
