Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
06:57.5,0.18890461,-0.5390156,-0.6992368,0.23504974,0.06382643,-0.36506018,-0.5930427,0.034826845,0.6779818,0.303186,-0.13795799,0.003623043,0.43723226,1.0186483,0.81761026,0.35049316,0.16805354,0.91929466,0.5917302,0.21077126,877.5824,852.1978,847.76556,917.47253,1081.0623,23.999996,100,0.176452637,0.164794922,0.965759277,0.515899658,2.512207031,2.115936279,1,1,1,1,1,95.52
06:58.0,0.43929267,0.18642238,-0.31953928,0.5340138,0.08210841,-0.1654845,-0.40195766,0.11231537,0.6469615,0.42385536,-0.06562566,-0.014125797,0.41930938,1.0244315,0.7213246,0.34103683,0.2559735,0.9743651,0.62473446,0.2952371,887.25275,846.9597,841.7216,908.20514,902.96704,21.999996,100,0.176757813,0.164428711,0.962097168,1.136474609,3.252410889,2.086029053,1,1,1,1,1,95.52
06:58.5,1.3120316,1.3978424,0.7267288,1.3662969,0.62488616,0.78482896,0.12684299,0.73402655,0.4924253,0.7664482,0.37525374,-0.06536953,0.3070652,0.9878249,0.62869596,0.34847155,0.27864283,0.9090772,0.50874895,0.30666012,819.9634,846.55676,842.52747,783.69965,606.0073,11.999999,100,0.173950195,0.166015625,0.964904785,0.97946167,2.818756104,2.325286865,1,1,1,1,1,95.52
06:59.0,1.3728865,1.4363238,0.7630935,1.425778,0.64242405,0.81281453,0.1232444,0.8106628,0.15160185,0.7337637,0.37525374,-0.051758047,0.27400103,0.86703026,0.6394803,0.32604071,0.2527269,0.98179287,0.5218632,0.30306703,821.978,867.9121,851.79486,785.31134,738.5714,2,100,0.169494629,0.163269043,0.964172363,0.994415283,2.317810059,2.661743164,1,1,1,1,1,95.52
06:59.5,1.3769811,1.4382503,0.75962704,1.4247211,0.6406417,0.8274262,0.11446851,0.82939297,0.32442504,0.7337637,0.37525374,0.3150718,0.24619293,0.8632941,0.7139157,0.28233907,0.2139516,0.94140434,0.6462111,0.2608732,867.50916,844.5421,845.7509,896.52014,894.90845,0,96,0.173828125,0.167358398,0.966674805,1.04675293,2.557067871,2.392578125,1,1,1,1,1,95.52
07:00.1,1.1134157,1.0374433,0.29613227,1.147413,0.24947822,0.5883914,-0.15900691,0.52822816,0.39518496,0.5886364,0.22796026,0.36409655,0.26554433,0.81668866,0.7346236,0.19986878,0.16480306,0.98885506,0.71095294,0.27593583,819.5604,842.1245,836.4835,788.5348,645.09155,0,98,0.174560547,0.163146973,0.959289551,0.500946045,2.616882324,1.876678467,1,1,1,1,1,95.52
07:00.6,0.84725666,0.6756582,-0.15182772,0.8994919,0.14758496,0.45704815,-0.24663994,0.27250028,0.38711858,0.515865,0.064776056,0.36080498,0.23518321,0.94114006,0.75605184,0.19163954,0.20264728,1.0724702,0.782422,0.2575209,852.1978,855.42126,861.8681,852.1978,812.71063,0,100,0.173828125,0.163452148,0.964904785,0.680389404,2.557067871,2.145843506,1,1,1,1,1,95.52
07:01.1,0.74412924,0.5676928,-0.23584937,0.7963421,0.122361116,0.33391085,-0.34576964,0.08115561,0.336949,0.51402515,0.11557012,0.28431553,0.21502647,0.9409889,0.74809295,0.15145539,0.26151448,1.0970464,0.77779555,0.28574198,812.71063,838.49817,842.52747,773.6264,650.7326,0,100,0.174072266,0.162719727,0.966125488,1.114044189,3.102874756,2.175750732,1,1,1,1,1,95.52
07:01.6,0.012466884,-0.34772587,-0.7225792,0.07280363,-0.060042232,-0.44730747,-0.6208267,-0.30334923,0.26377314,0.15836081,-0.05915162,0.07851446,0.31764972,1.0112909,0.7568305,0.28005955,0.2415287,1.0419332,0.7920985,0.24534105,879.19415,852.1978,842.1245,924.7253,1035.9341,0,100,0.172424316,0.163085938,0.965270996,1.04675293,3.087921143,2.362670898,1,1,1,1,1,95.52
07:02.1,-0.40569437,-0.43903515,-0.7921866,-0.32790172,-0.15237392,-0.6110326,-0.7218047,-0.31935707,0.3200478,0.11764581,-0.06208326,0.13226618,0.42500415,0.99361897,0.71292496,0.36332586,0.18801272,0.93788433,0.83974975,0.22766218,843.73627,852.6007,854.61536,842.1245,770,0,100,0.170959473,0.165649414,0.967285156,1.286010742,2.347717285,2.235565186,1,1,1,1,1,95.52
07:02.6,-0.4447306,-0.5461857,-0.9660422,-0.32526484,-0.22330047,-0.55877423,-0.8163659,-0.18414271,0.35110494,0.054588057,-0.057794336,0.21826112,0.44953376,0.99890864,0.7197746,0.41096538,0.03592657,0.81151754,0.7617435,0.1503837,806.6667,863.8828,845.34796,763.5531,628.1685,0,100,0.170715332,0.163574219,0.965942383,0.829925537,2.504730225,2.130889893,1,1,1,1,1,95.52
07:03.2,-0.17675048,-0.6848391,-0.8748987,-0.123447865,-0.05181858,-0.6031158,-0.96518505,-0.1932121,0.059503496,-0.25613865,-0.22287887,0.38283035,0.33693996,0.92270654,0.74886525,0.30266798,-0.051454667,0.7135964,0.70608646,0.107984595,834.87177,850.18317,855.0183,815.12823,864.68866,0,100,0.167663574,0.162902832,0.965393066,0.852355957,2.646789551,2.093505859,1,1,1,1,1,95.52
07:03.7,0.08570209,-0.6024892,-0.7140677,-0.021697484,0.09575579,-0.48151326,-1.0087141,-0.1529965,0.14643468,0.045080323,-0.19260973,0.38925603,0.11743221,0.78263676,0.7367181,0.14575425,-0.07729596,0.6020598,0.5090819,0.04290214,866.7033,833.663,846.55676,901.3553,1081.0623,8,100,0.174987793,0.165100098,0.965942383,0.575714111,2.467346191,2.018737793,1,1,1,1,1,95.52
07:04.2,0.5492654,0.43816054,-0.04648616,0.53054714,0.23649143,0.046108454,-0.51253015,-0.06990819,0.36621094,0.71784323,-0.046475835,0.23404948,0.23575428,0.7731769,0.7618137,0.29689604,0.046993855,0.7222165,0.5059515,0.058702514,856.63007,837.28937,844.5421,872.3443,984.35895,9.999999,100,0.172790527,0.163391113,0.967468262,1.099090576,2.91595459,2.422485352,1,1,1,1,1,95.52
07:04.7,1.2314411,1.1961454,0.6615296,1.2582309,0.6466591,0.69283414,0.034391094,0.57216465,0.47807902,0.8882202,0.03084107,0.21465413,0.3548473,0.8565952,0.6906906,0.437015,0.18404065,0.8055872,0.52921826,0.17223096,837.6923,855.0183,864.2857,816.7399,676.52014,0,100,0.177612305,0.164733887,0.967834473,1.570129395,2.631835938,2.504730225,1,1,1,1,1,95.52
07:05.2,1.2341101,1.2031708,0.674496,1.2825973,0.63386244,0.686977,0.07577464,0.56751096,0.47807902,0.8882202,0.03084107,0.18359779,0.4834227,0.99427867,0.6615467,0.48948506,0.26620597,0.8360236,0.50159067,0.21614447,813.91943,859.45056,853.8095,785.31134,714.7985,0,100,0.171203613,0.163146973,0.964233398,0.747680664,2.586975098,2.011260986,1,1,1,1,1,95.52
07:05.7,1.1840641,1.1308954,0.61008894,1.2257121,0.5996246,0.6026642,0.033518527,0.51665324,0.42707884,0.87790346,0.018339047,0.10627198,0.43940076,1.0140381,0.6190329,0.43028247,0.2741592,0.8249337,0.53267485,0.23071453,853.4066,838.49817,850.18317,865.09155,1002.49084,0,100,0.16027832,0.159667969,0.966369629,1.330871582,2.534637451,2.788848877,1,1,1,1,1,95.52
07:06.2,0.3013827,-0.2765731,-0.46122944,0.38066772,-0.005268631,-0.81069183,-0.48930532,-0.33821324,0.14268601,0.21992166,0.08813152,0.09611715,0.41535577,1.0028919,0.69393116,0.35172844,0.2672717,0.829647,0.50056344,0.21140341,888.0586,862.27106,864.2857,927.5458,1050.4396,0,100,0.169189453,0.160766602,0.966491699,1.428070068,1.764526367,2.796325684,1,1,1,1,1,95.52
07:06.7,0.34466946,-0.46843496,-0.6728363,0.35148984,-0.121231735,-0.8755354,-0.6272923,-0.025683483,0.06825999,0.19226839,0.117374554,0.32518148,0.39064047,0.9274366,0.71885276,0.3475516,0.19117624,0.8357626,0.49675477,0.16354696,817.5458,837.6923,846.9597,784.10254,724.4689,0,100,0.170715332,0.162353516,0.96295166,0.93460083,2.751464844,2.601928711,1,1,1,1,1,95.52
07:07.2,0.31420523,-0.47573662,-0.6087951,0.39630643,-0.14332221,-0.703828,-0.77130175,0.01483782,0.3092717,0.19473734,0.1635204,0.30823368,0.35393685,0.89770496,0.76224226,0.34587857,0.17825247,0.90307903,0.6488286,0.19842747,856.63007,855.42126,854.21246,877.1795,1007.72894,0,100,0.175292969,0.163085938,0.967590332,0.635528564,2.82623291,2.198181152,1,1,1,1,1,95.47
