Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
24:51.7,0.63730305,0.5834519,-0.063791305,0.145471,0.25036207,-0.39258155,-0.581749,0.41710454,1.0772595,0.07328183,-0.2660281,1.219055,0.11166784,-0.2634309,-0.4006224,0.2779639,-0.42436355,-0.82208884,-1.076772,-0.23191294,845.7509,862.674,852.6007,839.707,1030.2931,-0.020080566,0.135559082,0.980529785,0.254211426,2.534637451,2.639312744,1,1,1,1,1,99.22
24:52.2,0.5286235,0.32224724,-0.048981734,0.19216123,0.12995176,-0.4321635,-0.5636835,0.38745922,0.8802506,-0.04408911,-0.40373155,1.2220085,0.08396199,-0.34351623,-0.32256088,0.3738132,-0.38872465,-0.8294397,-0.95823056,-0.11906462,826.0073,848.5714,857.03296,822.381,821.5751,-0.023986816,0.138977051,0.982910156,0.695343018,2.84866333,2.80380249,1,1,1,1,1,99.22
24:52.7,0.2670971,0.000212,-0.07630506,0.1183435,0.1167684,-0.38198432,-0.54551524,0.34298295,0.8463544,-0.050880585,-0.38800296,1.2313106,0.0337609,-0.39972788,-0.21031219,0.36978436,-0.33043414,-0.9035441,-0.88324726,-0.06863905,847.76556,859.45056,853.4066,848.97437,848.5714,-0.014953613,0.133789063,0.981323242,0.13458252,3.566436768,1.973876953,1,1,1,1,1,99.22
24:53.2,0.60919386,0.52014124,0.33222187,0.37958476,0.2453233,-0.29549345,-0.64116806,0.21682931,0.82772654,-0.13544479,-0.4214478,0.9819988,-0.030677842,-0.41336063,-0.25475115,0.30566698,-0.2938454,-0.8964589,-0.81792814,-0.04556927,839.304,856.63007,857.03296,818.7546,629.7802,-0.019470215,0.136413574,0.979797363,0.717773438,2.370147705,2.377624512,1,1,1,1,1,99.22
24:53.7,0.6186381,0.5429009,0.33841515,0.36466962,0.2987485,-0.33467534,-0.7446729,0.2098081,0.82112455,-0.21495907,-0.36773124,1.0051602,-0.014149728,-0.47120106,-0.3344724,0.20289285,-0.3987646,-0.8631374,-0.815836,-0.17759255,829.2308,855.42126,856.63007,794.57874,699.89014,-0.021789551,0.136291504,0.98248291,0.598144531,2.377624512,2.474822998,1,1,1,1,1,99.22
24:54.2,0.5934563,0.50390023,0.2940016,0.40533602,0.24190554,-0.3917501,-0.68035287,0.33871192,0.81752706,-0.33703616,-0.21184492,1.0674063,-0.022341885,-0.4782484,-0.5065789,0.061345875,-0.37242937,-0.9071389,-0.8265998,-0.30573052,834.4689,860.65936,852.1978,827.619,938.022,-0.020507813,0.138061523,0.981994629,1.151428223,2.908477783,2.086029053,1,1,1,1,1,99.22
24:54.8,0.23300974,0.09094116,-0.23876183,0.27692842,0.25778347,-0.46156955,-0.6237423,0.5885806,0.81547177,-0.2201419,-0.18731111,1.0927051,-0.02148927,-0.49955866,-0.37771857,0.06470726,-0.35376707,-0.8980373,-0.77621627,-0.3097209,863.0769,853.00366,850.58606,879.19415,1095.1648,-0.016906738,0.132995605,0.981567383,0.261688232,2.220611572,2.205657959,1,1,1,1,1,99.22
24:55.3,0.39406812,0.190482,-0.4784857,0.4347142,0.32605106,-0.4315622,-0.6537381,0.6077201,0.8155377,-0.21641757,-0.13222924,1.0897534,0.045324232,-0.3845623,-0.3162256,0.08669083,-0.39448404,-0.8541402,-0.8040043,-0.31494746,860.65936,855.42126,852.6007,869.92676,953.73627,-0.019104004,0.13684082,0.983581543,0.448608398,2.676696777,2.527160645,1,1,1,1,1,99.22
24:55.8,0.2800905,0.14309777,-0.48705772,0.35752183,0.39246273,-0.56268364,-0.6510791,0.66406775,0.8744992,-0.2506041,-0.11916163,1.1079725,0.06622413,-0.30109656,-0.30179772,0.046220005,-0.4956171,-0.8087484,-0.8368334,-0.2688344,842.9304,854.61536,850.58606,830.84247,711.5751,-0.022094727,0.138366699,0.98059082,0.583190918,2.624359131,2.370147705,1,1,1,1,1,99.22
24:56.3,0.25931174,-0.04219988,-0.5796492,0.3237087,0.26419118,-0.7106659,-0.6538841,0.55685776,0.9980064,-0.18062216,0.004152644,1.1293801,0.052277584,-0.29168925,-0.3541739,-0.008621753,-0.57514685,-0.7754677,-0.9533111,-0.35488993,830.84247,863.47986,852.6007,801.4286,589.0842,-0.017822266,0.138183594,0.981262207,0.515899658,3.416900635,2.773895264,1,1,1,1,1,99.22
