Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
37:10.8,-0.2557366,-0.16352239,-0.7515114,0.0338524,0.053198356,-0.35501167,-0.7571333,0.40922117,0.8600504,-0.20690042,-0.2862631,1.1671025,0.20641,-0.063784055,0.1742626,0.24344096,0.027541112,-0.28529382,-0.23656231,0.014826845,838.0952,845.7509,844.1392,651.13556,707.5458,100,0,0.12322998,0.00970459,0.982788086,0.88973999,2.98324585,2.257995605,1,1,1,1,1,91.09
37:11.4,-0.29204053,-0.1004019,-0.37217924,-0.00806847,0.3625034,-0.26309052,-0.7475863,0.5678218,0.90498453,-0.22884758,-0.10833902,1.1388574,0.25275296,-0.085897945,0.15895909,0.38110182,-0.050565176,-0.2925303,-0.25193873,-0.043346856,840.5128,851.39197,840.10986,760.32965,899.7436,100,0,0.125854492,0.011169434,0.984741211,1.218719482,1.951446533,2.213134766,1,1,1,1,1,91.09
37:11.9,-0.12251582,0.016397148,-0.16904382,0.27689046,0.44848174,-0.26578894,-0.63562596,0.60731155,0.9213942,-0.16847579,-0.08529679,1.1492041,0.2752447,-0.18038775,0.12143257,0.42269507,-0.063696675,-0.2581427,-0.2758655,-0.021544851,851.79486,850.58606,844.1392,662.8205,772.8205,100,0,0.127197266,0.005004883,0.981872559,0.882263184,2.459869385,2.220611572,1,1,1,1,1,91.09
37:12.4,-0.14583947,-0.03574476,-0.14813858,0.28796577,0.3930945,-0.39454085,-0.63373077,0.48325467,0.8316887,-0.17380212,-0.121185444,1.0836885,0.28588328,-0.24206622,0.10245595,0.3329322,0.005985072,-0.21924926,-0.22601238,0.024574582,850.58606,852.6007,853.8095,1003.2967,883.22345,100,0,0.132629395,0.010009766,0.982849121,0.93460083,2.87109375,2.489776611,1,1,1,1,1,91.09
37:12.9,-0.16957144,-0.005551972,-0.32708946,0.30852374,0.20399566,-0.4815184,-0.6299096,0.41578263,0.71237504,-0.24374071,-0.25649452,1.0392995,0.2934698,-0.07842597,0.06384324,0.21294498,-0.05081498,-0.25528988,-0.20251128,-0.019196207,866.7033,856.2271,848.5714,776.04395,703.91943,100,0,0.127685547,0.011474609,0.989074707,0.471038818,2.878570557,2.078552246,1,1,1,1,1,91.09
37:13.4,-0.31993535,-0.057596847,-0.6331308,0.15024647,0.08721056,-0.42908114,-0.6935984,0.4923728,0.6731686,-0.34378007,-0.37138093,1.0159866,0.38653418,0.054377686,0.08127009,0.1743769,-0.11677368,-0.34231275,-0.19153936,-0.01346363,853.8095,844.94507,857.4359,651.53845,740.18317,100,0,0.12677002,0.006408691,0.983520508,1.600036621,2.594451904,2.527160645,1,1,1,1,1,91.09
37:13.9,-0.36785936,-0.16502605,-0.7505124,0.07643068,0.06912011,-0.3621185,-0.71332085,0.5289848,0.61484075,-0.4276546,-0.25756478,0.9436513,0.41260546,0.10124828,0.08282686,0.14287785,-0.040915504,-0.2712227,-0.27898747,-0.015959429,856.2271,859.85345,853.8095,827.2161,932.7839,100,0,0.125732422,0.008666992,0.983276367,0.859832764,3.110351563,1.906585693,1,1,1,1,1,91.09
37:14.4,-0.4293972,-0.39555,-0.7837431,0.031020626,-0.15505126,-0.43002576,-0.66134584,0.34275013,0.47489366,-0.35179627,-0.24125165,0.77657896,0.4130156,0.08967909,0.10775778,0.08334289,0.003549466,-0.14472157,-0.13318413,0.02934091,846.55676,857.4359,851.79486,1020.2198,1007.326,100,0,0.126525879,0.009460449,0.984863281,1.308441162,2.676696777,2.474822998,1,1,1,1,1,91.09
37:14.9,-0.23815386,-0.36325625,-0.68728876,0.16281255,-0.044168472,-0.60537964,-0.59453976,0.33802795,0.39130643,-0.14200646,-0.22216369,0.55091655,0.31268984,-0.024792233,0.03872132,0.12980358,0.05031354,-0.15132108,-0.1376074,0.020224907,850.18317,852.1978,847.3626,657.5824,709.15753,100,0,0.129638672,0.010498047,0.984619141,1.203765869,2.527160645,2.415008545,1,1,1,1,1,91.09
37:15.5,-0.08387856,-0.16537035,-0.49216378,0.28662255,-0.013104761,-0.5509594,-0.47153693,0.43971717,0.3912638,-0.16200592,-0.28159344,0.8830555,0.4120333,-0.061364636,-0.027872035,0.22937253,0.09882848,-0.29200786,-0.09911483,0.04317663,853.8095,853.8095,850.18317,746.2271,707.1429,100,0,0.131591797,0.010253906,0.98236084,1.151428223,2.811279297,2.811279297,1,1,1,1,1,91.09
37:16.0,-0.08197768,-0.20172192,-0.33520567,0.21041678,-0.028173212,-0.41506273,-0.4387816,0.41380832,0.39619824,-0.05381509,-0.37928662,0.8868099,0.38688758,-0.12864181,0.004341831,0.27198657,0.1172237,-0.33674344,-0.198471,0.088027656,846.55676,853.4066,844.1392,647.50916,749.0476,100,0,0.129577637,0.010192871,0.988952637,1.039276123,3.274841309,2.168273926,1,1,1,1,1,91.09
37:16.5,0.098557964,-0.4250163,-0.36077884,0.23946108,-0.0845532,-0.23707834,-0.4260201,0.3646785,0.41425622,-0.06353357,-0.31759644,0.8879033,0.38529018,-0.045622844,0.034578767,0.28880578,0.1675523,-0.24599425,-0.08471025,0.1734892,846.1539,852.6007,844.94507,828.4249,930.7692,100,0,0.125061035,0.013671875,0.985778809,1.704711914,2.990722656,2.549591064,1,1,1,1,1,91.08
37:17.0,0.15339251,-0.6635494,-0.37991136,0.1947683,-0.10039573,-0.30661818,-0.5024086,0.18850712,0.29560444,-0.008492362,-0.32540303,0.8692281,0.26397607,0.056688454,0.09287006,0.30780858,0.043900456,-0.20594129,-0.079588704,0.14132099,838.49817,856.2271,853.00366,1014.9817,1041.5751,100,0,0.122924805,0.009338379,0.982299805,1.009368896,2.80380249,2.175750732,1,1,1,1,1,91.08
37:17.5,0.1754199,-0.43986204,-0.54243237,0.19792342,-0.1191582,-0.32399443,-0.6831061,0.036446776,0.76748157,-0.023816941,-0.33006564,0.7432664,0.33375478,0.120482124,0.041389253,0.30165723,-0.014812069,-0.2033515,-0.14139403,0.09316301,844.5421,853.4066,854.61536,987.1795,878.7912,100,0,0.126708984,0.012207031,0.983886719,0.95703125,2.474822998,2.130889893,1,1,1,1,1,91.08
37:18.1,-0.013532071,-0.40614596,-0.5258029,-0.18215758,-0.019023636,-0.23856388,-0.8947223,-0.21433927,0.7722143,-0.028742244,-0.40300995,0.9230606,0.32623267,0.13091289,0.012814054,0.21586153,-0.10461185,-0.16800874,-0.14165266,-0.029555766,856.63007,847.76556,843.3333,762.3443,722.0513,100,0,0.12890625,0.00994873,0.983276367,1.128997803,2.243041992,2.512207031,1,1,1,1,1,91.08
37:18.6,0.08760995,-0.39975214,-0.5139049,0.23764142,0.3113157,-0.18675376,-0.7667496,0.45453537,0.83330715,0.006941437,-0.55097854,1.1493661,0.3746367,0.12139365,-0.10607077,0.3235273,0.006887419,-0.14543855,-0.08998003,0.003113256,838.49817,849.3773,846.55676,636.2271,720.4396,100,0,0.129638672,0.007507324,0.980957031,0.508422852,2.504730225,1.973876953,1,1,1,1,1,91.08
37:19.1,0.16344193,-0.4114105,-0.5294535,0.34583727,0.3628454,-0.17138647,-0.49564832,0.5867794,0.771179,-0.10451317,-0.4828129,1.1276879,0.3289597,0.06195144,-0.08577674,0.33752343,0.03062015,-0.15097,-0.070410535,-0.026117349,24.175825,844.5421,853.00366,777.6557,868.71796,100,0,0.127075195,0.008972168,0.986022949,1.368255615,3.043060303,2.332763672,1,1,1,1,1,91.08
37:19.6,0.27839708,-0.16281669,-0.4896102,0.41434562,0.44009173,-0.21643676,-0.45281124,0.60331637,0.760839,-0.14445715,-0.26003307,1.1934694,0.35264626,0.012293575,-0.11906979,0.43059635,0.06258567,-0.19888924,-0.13523093,0.1068761,24.578754,845.7509,868.71796,980.7326,1018.60803,100,0,0.125061035,0.011230469,0.985839844,1.114044189,2.654266357,2.594451904,1,1,1,1,1,91.08
37:20.1,0.20141101,0.07436835,-0.3069169,0.22106567,0.096038185,-0.22979575,-0.36221722,0.3122638,0.5360578,-0.087103345,-0.051322512,1.0791223,0.3365651,-0.02499796,-0.020963699,0.40990293,-0.14542851,-0.1817677,-0.1060707,0.21671264,1650,850.58606,851.79486,678.5348,700.293,100,0,0.124267578,0.010864258,0.984375,1.136474609,2.788848877,2.183227539,1,4,1,1,1,91.08
37:20.6,0.20141101,0.3361728,0.03356016,0.47130102,0.096038185,-0.07223292,-0.21849257,0.25581706,0.5360578,0.015794504,-0.051322512,0.99718016,0.3365651,0.02637503,0.017693128,0.45005444,-0.14542851,-0.13310985,-0.011557166,0.2909645,1269.2307,847.76556,840.5128,854.21246,733.3333,100,0,0.125488281,0.011108398,0.986877441,1.405639648,2.684173584,1.86920166,1,4,1,1,1,91.08
37:21.1,0.20141101,0.39129904,0.16377656,0.5530635,0.096038185,-0.15990089,-0.188878,0.31224263,0.5360578,0.024310635,-0.051322512,0.85758245,0.3365651,0.063345365,0.024540987,0.41450986,-0.14542851,-0.05181402,0.07101432,0.37732387,1000.4762,848.97437,846.55676,670.07324,690.6227,100,0,0.12713623,0.010437012,0.985961914,1.226196289,2.317810059,2.198181152,1,2,1,1,1,91.08
37:21.6,0.20141101,0.36188716,0.13505568,0.5987532,0.096038185,-0.18682268,-0.29232115,0.24652603,0.5360578,0.007476584,-0.21935214,0.670978,0.3365651,-0.008850824,-0.016925849,0.36681378,-0.14542851,0.021302935,-0.010431632,0.3370908,929.5604,850.18317,845.7509,698.2784,830.84247,100,0,0.12512207,0.00958252,0.986755371,0.777587891,2.616882324,1.973876953,1,1,1,1,1,91.08
37:22.1,1.7366856,0.03935265,0.001472377,0.4518346,0.09602535,-0.26201367,-0.43714115,0.0783267,0.3692609,0.038418274,-0.3314023,0.5973001,0.23950467,-0.08147526,-0.106555656,0.32110524,-0.17586048,0.025357557,-0.09737473,0.3020668,903.7729,853.8095,841.31866,906.5934,1010.14655,96,0,0.12512207,0.007324219,0.985900879,1.114044189,2.691650391,2.243041992,1,1,1,1,1,91.08
37:22.7,1.488392,-0.06896096,-0.15386228,0.36644813,0.03380712,-0.26584548,-0.3861787,-0.110165626,0.63450027,0.02987348,-0.27775744,0.5900502,0.3256245,-0.11880035,-0.003610673,0.31183317,-0.19676489,-0.10179819,-0.16334969,0.1570073,875.16486,854.21246,848.5714,1029.4872,996.8498,86.000015,0,0.124084473,0.011291504,0.986816406,1.039276123,2.676696777,2.123413086,1,1,1,1,1,91.08
37:23.2,1.3662559,-0.23364109,-0.21237063,0.24758151,0.07399122,-0.30668232,-0.4084693,-0.089204155,0.8879269,-0.018544804,-0.2652214,1.0450871,0.30041194,-0.045037992,0.061741088,0.25710315,-0.14397229,-0.23819655,-0.17969356,0.13349396,883.22345,843.73627,840.10986,652.3443,729.707,88.000015,0,0.125488281,0.010314941,0.98651123,1.457977295,2.82623291,2.287902832,1,1,1,1,1,91.08
37:23.7,0.61282986,-0.27189276,-0.45249772,0.034609765,0.33358052,-0.861031,-0.6872274,0.15346277,0.9492606,-0.24595883,-0.2632132,1.0967627,0.25969315,-0.053836234,0.12356105,0.14757046,-0.112910844,-0.33967182,-0.18935889,0.057116475,859.0476,857.4359,851.39197,709.9634,684.9817,100,0,0.121643066,0.009887695,0.985778809,1.188812256,2.631835938,1.966400146,1,1,1,1,1,91.08
