Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
09:47.8,1.1639663,0.18244928,0.13273035,1.0322518,0.7593497,-0.1206877,0.045498803,0.78854275,1.2858427,0.001339278,0.32839128,1.5143944,0.49706015,-0.40625563,-0.33662224,0.6815169,0.5175343,-0.63040245,-0.5840458,0.5923113,896.1172,850.989,848.5714,869.5238,847.3626,0.414672852,0.172851563,0.889343262,0.904693604,1.988830566,2.108459473,1,1,1,1,1,73.53
09:48.3,1.1507156,0.11793463,0.063675866,1.0945405,0.808769,-0.08637895,0.11432478,0.7329779,1.4267508,0.3663521,0.32996005,1.5162667,0.53562254,-0.42775735,-0.3889037,0.6031179,0.5014814,-0.6403463,-0.5467631,0.56442964,842.9304,856.2271,846.55676,849.7802,809.89014,0.415161133,0.173278809,0.890441895,0.732727051,2.078552246,2.115936279,1,1,1,1,1,73.53
09:48.8,0.90812534,0.031694066,0.09461672,1.0851008,1.2647593,0.07019688,0.1604479,1.2251992,1.4841908,0.39345986,0.30375916,1.5644662,0.5457632,-0.38143164,-0.37558025,0.7455941,0.4756868,-0.5787481,-0.4844501,0.7088927,829.2308,848.5714,846.55676,809.0842,779.67035,0.412719727,0.177368164,0.887695313,-0.104675293,2.631835938,0.598144531,1,1,1,1,1,73.53
09:49.3,0.8300857,-0.046767168,0.0978482,1.0876756,1.2835981,0.015108801,0.0916606,1.2948304,1.4850653,0.39345986,0.15172341,1.518647,0.57457817,-0.30849713,-0.25815007,0.81639117,0.44834763,-0.5682311,-0.53991336,0.69696236,850.18317,853.00366,848.97437,829.2308,787.326,0.413330078,0.170715332,0.889282227,1.039276123,2.377624512,2.183227539,1,1,1,1,1,73.53
09:49.8,0.75155234,-0.123979226,0.004217882,0.9974332,1.2469919,-0.12744738,-0.01693276,1.3239946,1.5086348,0.36334988,0.015074491,1.6129476,0.7887862,-0.1963905,-0.14880419,0.83155966,0.4616518,-0.5644696,-0.59320134,0.7220724,848.97437,857.8388,843.73627,849.7802,770.80585,0.407470703,0.170166016,0.89074707,1.263580322,2.00378418,2.572021484,1,1,1,1,1,73.53
09:50.3,0.36240792,-0.18976064,-0.3594256,0.5853226,0.86512727,-0.15032718,-0.20437232,1.0540705,1.3134207,-0.035843953,0.005968906,1.5117623,0.8915148,-0.083013944,-0.041093033,0.79817826,0.42357442,-0.44834685,-0.6521389,0.6439469,830.0366,854.61536,854.21246,844.94507,875.9707,0.412597656,0.175231934,0.891784668,0.897216797,1.98135376,2.160797119,1,1,1,1,1,73.53
09:50.8,0.31175983,-0.1274095,-0.5392894,0.38783893,0.73927647,-0.099652976,-0.37234092,0.8590437,1.297671,-0.026186325,0.011600472,1.4344476,0.97290933,-0.047217976,-0.08292036,0.85461277,0.46417484,-0.43869126,-0.6502553,0.59190243,871.9414,863.47986,849.3773,875.9707,949.707,0.414855957,0.17199707,0.892150879,0.84487915,1.8019104,2.474822998,1,1,1,1,1,73.53
09:51.3,0.17947678,-0.10995977,-0.7435031,0.22105977,0.7596606,-0.070294626,-0.23172589,0.7787251,1.2971668,-0.05151582,0.10726086,1.390419,0.91717446,-0.02989782,-0.082134865,0.9340882,0.43987164,-0.47067854,-0.65450704,0.60425967,830.84247,850.989,850.989,828.8278,832.0513,0.413574219,0.172058105,0.889587402,0.852355957,2.512207031,2.130889893,1,1,1,1,1,73.53
09:51.9,0.22503741,-0.16228251,-0.47515017,0.36659285,0.5783648,-0.3053388,0.028776793,0.89326024,1.2956201,-0.030093458,0.45465198,1.4389809,0.8409152,-0.18178897,-0.2435941,0.9744238,0.5219279,-0.5384257,-0.67673665,0.73621434,842.1245,852.6007,850.18317,840.10986,807.0696,0.41217041,0.174438477,0.882751465,0.717773438,3.140258789,2.0262146,1,1,1,1,1,73.53
09:52.4,0.30388382,-0.12361551,-0.28779146,0.53996676,0.5212377,-0.3544614,0.13149078,0.99657196,1.2920183,-0.09913477,0.45377314,1.4418442,0.8144307,-0.20054291,-0.2926154,0.9530107,0.5052399,-0.56481856,-0.69916946,0.8342932,886.4469,863.47986,851.39197,873.95605,839.707,0.419799805,0.172363281,0.888366699,1.173858643,2.684173584,2.422485352,1,1,1,1,1,73.53
09:52.9,0.4846838,-0.14616732,0.1439235,0.6276951,0.84393656,-0.090029225,0.26799947,1.2024603,1.0950791,0.050290357,0.4529757,1.4190098,0.768157,-0.16110075,-0.34211135,0.95196706,0.49750555,-0.5334425,-0.63184893,0.88374835,863.0769,861.8681,846.9597,845.7509,870.32965,0.40423584,0.17791748,0.889587402,-0.119628906,1.929016113,3.342132568,1,1,1,1,1,73.53
