Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
19:41.5,0.44915712,0.26827425,0.1632212,0.4089752,0.6210394,-0.036107913,0.20992558,0.85042447,1.3418262,0.27182934,0.30134785,1.4434394,0.2598205,-0.18058932,-0.08911285,0.25943825,-0.4400082,-0.32894576,-0.20825446,-0.31129283,823.5897,844.5421,858.6447,821.978,849.3773,100,0,0.062866211,0.160766602,0.977722168,1.308441162,2.385101318,2.459869385,1,1,1,1,1,50.34
19:42.0,0.42005205,-0.231638,0.1583692,0.33662662,0.6638905,-0.12169582,0.29535893,0.81917346,1.4038925,0.10787604,0.30638725,1.6289622,0.21974522,-0.09253419,-0.18802716,0.1845583,-0.44225484,-0.32651475,-0.18072844,-0.31306422,854.61536,850.18317,859.45056,853.00366,886.04395,100,0,0.06628418,0.15826416,0.97833252,0.583190918,2.684173584,1.996307373,1,1,1,1,1,50.34
19:42.6,0.46431944,-0.07373003,0.118001394,0.3621344,0.6380563,-0.011062939,0.36630225,0.6718162,1.4279174,0.1707504,0.40370113,1.6446373,0.2054204,-0.034189347,-0.21873212,0.11406514,-0.41191128,-0.36865574,-0.26552892,-0.377149,868.315,852.1978,848.97437,845.34796,863.47986,100,0,0.066162109,0.155700684,0.977294922,0.381317139,2.108459473,2.243041992,1,1,1,1,1,50.34
19:43.1,0.3928323,0.041445542,0.12644306,0.30754742,0.6500059,-0.061392043,0.23730609,0.5123404,1.4416858,0.16893755,0.35302117,1.6321727,0.29029304,-0.015407258,-0.08381686,0.11690211,-0.3931145,-0.33943796,-0.18304956,-0.20477976,842.52747,846.1539,851.39197,835.2747,869.12085,100,0,0.067932129,0.154296875,0.97644043,1.084136963,2.624359131,2.953338623,1,1,1,1,1,50.34
19:43.6,0.3501208,0.18753652,0.09867791,0.28234932,0.6009455,-0.049985424,0.11995145,0.43055934,1.4438126,0.13007239,0.33293313,1.5973926,0.37656006,0.002678918,0.01271829,0.1602191,-0.3742421,-0.34731555,-0.20060831,-0.16913441,836.4835,848.1685,852.1978,823.5897,840.9158,100,0,0.069458008,0.153503418,0.979003906,0.994415283,3.065490723,2.519683838,1,1,1,1,1,50.34
19:44.1,0.5442827,0.21650389,0.08006977,0.53838295,0.71212023,-0.02324557,0.07862414,0.71814954,1.366819,0.034442957,0.13787869,1.467015,0.36145142,0.023818936,0.053799305,0.22518194,-0.42537934,-0.3056358,-0.11705858,-0.14318867,821.5751,848.5714,845.34796,822.7839,860.65936,100,0,0.064941406,0.157226563,0.979492188,0.717773438,2.579498291,2.437438965,1,1,1,1,1,50.33
19:44.6,0.82639843,0.33770317,0.058022782,0.7041266,0.96519405,0.050835557,0.09879406,0.9828905,1.3639789,-0.025689691,0.007040445,1.7130208,0.27028498,-0.05356452,0.13491435,0.38175035,-0.43161717,-0.24199384,-0.07995453,-0.29591116,841.31866,844.94507,853.8095,834.4689,852.1978,100,0,0.067932129,0.158081055,0.974609375,0.08972168,2.243041992,2.183227539,1,1,1,1,1,50.33
19:45.2,0.8485652,0.2873431,0.117038146,0.7218097,1.0151048,-0.07037574,0.20293511,1.0293623,1.3445064,-0.06683789,0.3303237,1.7145479,0.14090292,-0.16146666,0.11962782,0.40625432,-0.45054302,-0.23317027,-0.06869933,-0.36210096,846.9597,853.4066,840.9158,835.2747,832.4542,100,0,0.067138672,0.155334473,0.979003906,0.702819824,2.340240479,2.287902832,1,1,1,1,1,50.33
19:45.7,0.74792576,0.3118172,0.2152027,0.66898286,0.9861307,-0.11913063,0.17065345,0.94478494,1.3541329,-0.06621851,0.33881617,1.7117494,0.15821122,-0.19493997,0.13278717,0.3813377,-0.36292726,-0.20167293,-0.15801226,-0.38091877,860.65936,849.7802,842.9304,854.61536,855.42126,100,0,0.067871094,0.153503418,0.979370117,0.351409912,2.452392578,2.108459473,1,1,1,1,1,50.33
19:46.2,0.42099458,0.17849793,0.39268106,0.6549142,0.7192594,-0.23640503,0.047658186,0.7018339,1.3018675,-0.07039119,0.36665034,1.589991,0.22372478,-0.19430912,0.14903882,0.2555372,-0.37245134,-0.33933014,-0.25709847,-0.3081454,852.1978,856.63007,847.76556,848.5714,866.7033,100,0,0.071228027,0.156616211,0.979370117,0.515899658,2.669219971,2.639312744,1,1,1,1,1,50.33
