Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
53:27.8,0.67012894,-0.27457893,0.08414742,0.44803238,0.38854322,-0.32328272,-0.36492783,0.31532615,0.9601647,-0.03916161,-0.27992654,0.8943612,0.18934621,-0.44423628,-0.23236,0.108557865,-0.16433613,-0.5321106,-0.49446675,0.028591761,862.674,846.1539,840.10986,870.32965,834.0659,0.244262695,0.247558594,0.934753418,0.710296631,1.988830566,2.601928711,1,1,1,1,1,92.03
53:28.3,0.9514476,-0.019249314,0.32701522,0.7291418,0.32882816,-0.34398684,-0.45041507,0.23572266,1.0065193,-0.016856508,-0.06820361,0.9455841,0.22825792,-0.32119846,-0.25435925,0.20719416,-0.17931403,-0.4591431,-0.4400585,-0.029171845,857.03296,854.21246,848.5714,844.5421,825.6044,0.245605469,0.24597168,0.940063477,0.949554443,2.901000977,2.714080811,1,1,1,1,1,92.03
53:28.9,0.9832949,0.011982318,0.40377718,0.766358,0.2721732,-0.31544232,-0.43734893,0.4162415,1.0835453,-0.024253156,0.061707105,1.1350279,0.2525869,-0.30606353,-0.25535625,0.278217,-0.13933504,-0.49177584,-0.43458447,-0.060425784,867.50916,856.2271,849.7802,866.7033,871.9414,0.243713379,0.249084473,0.934020996,0.88973999,2.586975098,2.78137207,1,1,1,1,1,92.03
53:29.4,0.83679533,-0.12723581,0.21671268,0.62547296,0.14724162,-0.5202101,-0.44016117,0.48779464,1.0566429,-0.024254197,0.06376968,1.1377672,0.16303317,-0.35664967,-0.1264432,0.23788585,-0.25131863,-0.586551,-0.47560674,-0.17059045,865.4945,855.0183,856.63007,877.5824,843.73627,0.242797852,0.246032715,0.933044434,0.800018311,2.89352417,2.497253418,1,1,1,1,1,92.03
53:29.9,0.32878575,-0.37627825,-0.10617702,0.20939054,0.14549801,-0.4905369,-0.3885282,0.5055136,1.0221635,-0.015288018,0.033502396,1.1373552,0.06822811,-0.49666575,-0.10473764,0.19778535,-0.32067597,-0.75882727,-0.4980062,-0.2390879,863.0769,857.03296,847.76556,848.97437,852.6007,0.244750977,0.247253418,0.933410645,0.994415283,2.89352417,2.422485352,1,1,1,1,1,92.03
53:30.4,0.8647491,-0.10051864,-0.17397623,0.9921682,0.35342845,-0.50367683,-0.34922907,0.43125275,0.91213715,0.004826405,-0.09104364,1.0777172,0.13895655,-0.46924043,-0.118633606,0.18224338,-0.30926213,-0.736762,-0.4172272,-0.10825855,851.79486,850.18317,850.18317,840.10986,838.49817,0.244506836,0.244262695,0.932495117,0.650482178,2.624359131,2.467346191,1,1,1,1,1,92.03
53:30.9,0.95564675,-0.042632483,-0.16221507,1.1075293,0.2978927,-0.3815597,-0.36915073,0.38462508,0.8999972,-8.14e-05,-0.13377738,1.0946347,0.19590163,-0.4826156,-0.16981944,0.3110615,-0.27173603,-0.8119072,-0.41345724,-0.035931934,863.47986,847.76556,850.18317,848.97437,840.5128,0.24395752,0.247314453,0.932922363,0.91217041,2.811279297,2.444915771,1,1,1,1,1,92.03
53:31.4,0.9821562,0.034191404,-0.19087145,1.1216524,0.3108892,-0.40756327,-0.38028535,0.32756665,0.9008684,-0.20793153,-0.13366573,1.0946347,0.1887343,-0.48136574,-0.1848849,0.3617089,-0.28627482,-0.73258495,-0.36840186,0.014509371,844.5421,858.24176,847.3626,820.3663,851.39197,0.244506836,0.247802734,0.933654785,0.84487915,2.497253418,2.482299805,1,1,1,1,1,92.03
53:31.9,0.66821337,-0.11769107,-0.2913121,0.74413866,0.034622204,-0.43966335,-0.19903255,0.06619496,0.8918977,-0.16612253,0.002314189,1.0045109,0.12620331,-0.5468927,-0.17622377,0.3701107,-0.36526895,-0.71081525,-0.44572467,-0.10122133,850.989,849.7802,841.31866,860.2564,832.0513,0.243713379,0.247009277,0.936950684,0.523376465,2.676696777,2.452392578,1,1,1,1,1,92.03
53:32.4,0.80590993,-0.16715209,0.033429056,0.7931853,0.21417359,-0.4401785,-0.08636219,-0.15237781,0.7652205,-0.18204257,0.049334105,0.76313317,0.1871956,-0.5020774,-0.2603654,0.32574117,-0.26639852,-0.6760513,-0.5109577,-0.104226284,880,857.03296,851.39197,882.01465,883.22345,0.245239258,0.244506836,0.933654785,0.493469238,2.557067871,2.115936279,1,1,1,1,1,92.03
