Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
13:11.6,0.6487318,0.6332764,0.66337377,0.79925615,0.6258963,0.27567106,0.34349242,0.7649613,1.8333911,0.4923302,0.21662085,1.5409782,0.46187124,0.27151185,-0.017726285,1.1785461,0.13463393,-0.18800628,-0.30434525,0.7881083,861.06226,881.2088,828.8278,872.74725,845.7509,100,0,0.202392578,0.174072266,0.957519531,0.942077637,2.766418457,2.205657959,1,1,1,1,1,53.8
13:12.1,0.5624223,0.94666237,0.8901623,0.6797193,0.43061894,0.35928375,0.5048585,0.6889286,1.7608492,0.24206509,0.22808577,1.5813926,0.50938535,0.3991682,-0.009688148,1.1297733,0.14910798,-0.17832649,-0.3570278,0.63334787,826.4103,836.4835,854.21246,819.9634,759.5238,100,0,0.204528809,0.165649414,0.961914063,0.717773438,2.527160645,2.639312744,1,1,1,1,1,53.8
13:12.6,0.70222807,1.0857869,0.92979044,0.7174,0.38070682,0.53906864,0.51852506,0.6243815,1.7374629,0.2649709,0.2994876,1.570454,0.58591336,0.44941282,-0.0847873,1.0588187,0.20253575,-0.1583533,-0.37207595,0.59780234,884.43225,846.9597,848.1685,853.00366,954.5421,100,0,0.205200195,0.172912598,0.952819824,0.493469238,2.953338623,2.220611572,1,1,1,1,1,53.78
13:13.1,1.0324,1.2084298,0.85026306,1.1558125,0.5122681,0.89532787,0.40193513,0.7353358,1.694606,0.49201667,0.32243422,1.5394373,0.63352823,0.40938258,-0.18626978,0.971824,0.21910754,-0.1972328,-0.45954528,0.48257223,882.8205,869.5238,846.55676,873.5531,910.2198,100,0,0.203308105,0.164978027,0.963439941,0.964508057,2.616882324,2.766418457,1,1,1,1,1,53.78
13:13.7,1.087392,1.229412,0.53489476,1.2276436,0.5451494,0.96041465,0.10294364,0.727658,1.4461246,0.4951503,0.3018748,1.3903708,0.6726861,0.26694763,-0.26521105,0.9097304,0.12037558,-0.08116306,-0.43916065,0.4844824,832.0513,853.8095,854.21246,806.6667,817.9487,100,0,0.201599121,0.173828125,0.957885742,0.770111084,3.222503662,2.168273926,1,1,1,1,1,53.78
13:14.2,1.0949882,1.1701382,0.34382632,1.2951925,0.4915207,0.9325782,0.07173285,0.7501978,1.4205457,0.48777467,0.24404821,1.4206717,0.65134436,0.24627727,-0.1894102,0.9757682,0.04964015,-0.007116534,-0.5016933,0.5009591,856.2271,848.1685,857.4359,842.9304,895.31134,100,0,0.203735352,0.16595459,0.960449219,0.613098145,3.267364502,1.84677124,1,1,1,1,1,53.78
13:14.7,0.8586182,0.9842163,0.3314051,0.93700504,0.49901414,0.5799096,0.10219955,0.5357993,1.4518547,0.49901024,0.49007168,1.5752943,0.67865264,0.36480275,-0.20540541,1.061918,0.0760208,0.011045864,-0.50892085,0.48850784,833.663,823.9927,849.7802,849.7802,795.78754,100,0,0.20501709,0.170837402,0.95690918,0.687866211,2.370147705,2.669219971,1,1,1,1,1,53.78
13:15.2,1.0939395,1.2711037,0.40243584,0.9600939,0.8273093,0.9671276,0.34288186,0.6431292,1.4251908,0.7995765,0.5520089,1.5752943,0.6384756,0.37393987,-0.2285971,1.1446439,0.22374126,-0.03087595,-0.48236698,0.6153656,875.16486,846.1539,849.3773,880,942.0513,100,0,0.207763672,0.16583252,0.952209473,0.261688232,2.160797119,2.751464844,1,1,1,1,1,53.78
13:15.7,1.2464489,1.3767653,0.43132782,0.9600939,0.9910869,1.092386,0.41947824,0.6431292,1.4000247,0.7995765,0.5515977,1.5752943,0.60623074,0.3950975,-0.25540924,1.1446439,0.21339616,-0.10029747,-0.4480126,0.6153656,836.8865,848.1685,855.42126,854.21246,840.5128,100,0,0.200134277,0.176757813,0.961608887,1.128997803,3.349609375,2.153320313,1,1,1,1,1,53.78
13:16.2,1.2784411,1.5108075,0.41462216,1.2322801,0.97151464,1.1802673,0.44625765,0.65120816,1.397353,0.80921984,0.49432296,1.1959324,0.5721643,0.23371097,-0.28720906,0.7782418,0.17168546,-0.09350182,-0.4234101,0.5378249,811.0989,849.3773,851.39197,815.9341,784.10254,100,0,0.205688477,0.170043945,0.960266113,1.016845703,2.98324585,2.190704346,1,1,1,1,1,53.78
