Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
10:03.1,0.64202976,0.16954856,-0.15525386,0.4687002,0.9963844,-0.13632998,-0.22036128,0.8729665,1.6353977,0.38488713,0.02342565,1.6931535,0.4606952,-0.20181054,-0.26816556,0.90303415,0.49469492,-0.67703813,-0.77244604,0.59989405,858.6447,849.3773,846.55676,859.85345,901.75824,0.421081543,0.173034668,0.890991211,1.278533936,2.601928711,1.921539307,1,1,1,1,1,73.5
10:03.6,0.5522938,-0.025600372,-0.23559475,0.3937151,0.6677635,-0.220096,-0.23711286,0.66131955,1.2976146,0.37367156,0.024584841,1.5137255,0.4808304,-0.19739488,-0.29859477,0.97803634,0.42369628,-0.49463904,-0.7474457,0.688822,841.31866,855.42126,847.76556,838.9011,810.293,0.418518066,0.172912598,0.887634277,0.777587891,2.04864502,2.332763672,1,1,1,1,1,73.5
10:04.1,0.23424523,-0.053054485,-0.4765091,7.89e-05,0.6471692,-0.49215752,-0.2880252,0.6769921,1.0877541,-0.022154726,-0.2299398,1.2560064,0.5245154,-0.23287643,-0.18911612,1.0336047,0.4557028,-0.4487966,-0.7100035,0.6989906,848.97437,861.4652,839.707,855.82416,813.91943,0.418884277,0.173034668,0.889587402,0.456085205,1.98135376,1.510314941,1,1,1,1,1,73.48
10:04.6,0.17787048,-0.07418618,-0.48475766,-0.031131815,0.64463675,-0.65519345,-0.2530278,0.6212327,1.0630788,-0.071738735,-0.046513133,1.154388,0.6453724,-0.23398404,-0.19038738,1.0922587,0.51415914,-0.3906098,-0.6786074,0.74331766,865.4945,861.8681,844.5421,859.85345,934.7985,0.419372559,0.174621582,0.891235352,1.09161377,2.527160645,2.676696777,1,1,1,1,1,73.48
10:05.1,0.28702527,-0.058386404,-0.4930338,0.067578875,0.6870521,-0.54893786,-0.26968166,0.6475025,1.0821121,-0.098417744,-0.034971137,1.158666,0.7462802,-0.2581591,-0.22930135,1.0598265,0.5523622,-0.5749261,-0.5191342,0.73903817,853.8095,856.63007,845.7509,854.61536,850.58606,0.416259766,0.171386719,0.887939453,0.874786377,2.213134766,2.474822998,1,1,1,1,1,73.48
10:05.6,0.31820464,-0.24744311,-0.42827833,0.13817774,0.7151613,-0.41019788,-0.47009245,0.6975543,1.1088729,0.028976103,-0.048405245,1.2173591,0.7539144,-0.2492451,-0.25782105,0.9480016,0.53627276,-0.64830405,-0.43502694,0.7133419,838.0952,856.2271,844.94507,833.663,764.7619,0.417541504,0.173461914,0.884887695,0.568237305,2.557067871,3.095397949,1,1,1,1,1,73.48
10:06.1,0.2465594,-0.32094637,-0.44088575,0.30503923,0.70455736,-0.4110633,-0.5947385,0.7710638,1.1049787,0.03224245,-0.06363604,1.2244598,0.75640047,-0.15459034,-0.20363142,0.8586685,0.5337872,-0.5941546,-0.43078774,0.6735855,856.2271,854.21246,851.39197,883.6264,913.8461,0.41973877,0.169677734,0.888671875,0.84487915,2.549591064,2.04864502,1,1,1,1,1,73.48
10:06.7,0.34316912,-0.3889294,-0.31950894,0.39589053,0.7516295,-0.4458745,-0.3444554,0.9269977,1.2347642,0.03128077,-0.2810582,1.3637667,0.7823023,-0.12895168,-0.12925217,0.75418353,0.5218343,-0.5292569,-0.48604923,0.67153835,860.65936,860.65936,849.7802,850.989,912.23444,0.418212891,0.170166016,0.886962891,0.91217041,2.80380249,2.302856445,1,1,1,1,1,73.48
10:07.2,0.5764529,-0.25469574,-0.2660554,0.53328544,0.69067574,-0.38345164,-0.19120492,1.0128145,1.2179518,-0.0887329,-0.27215898,1.4102973,0.73659027,-0.14571695,-0.15041861,0.8357294,0.5278883,-0.4726547,-0.54349816,0.6855416,853.8095,854.61536,853.00366,846.1539,755.09155,0.422363281,0.172363281,0.887512207,1.061706543,2.624359131,1.966400146,1,1,1,1,1,73.48
10:07.7,0.58030224,-0.20586811,-0.13529427,0.44022468,0.6962579,-0.37220407,-0.025732454,0.9925707,1.4324061,0.06358942,-0.12217725,1.4642053,0.70905155,-0.12763178,-0.13780119,0.9336669,0.50826603,-0.49836797,-0.62638015,0.6508297,844.94507,850.989,844.94507,856.2271,850.18317,0.422119141,0.172851563,0.886352539,0.755157471,2.407531738,1.951446533,1,1,1,1,1,73.48
10:08.2,0.52438927,-0.10651445,-0.18372805,0.37459257,0.64186573,-0.20721406,-0.171646,0.89193827,1.4085932,0.06328712,-0.17803119,1.4089296,0.7167689,-0.11056991,-0.21439034,0.95301235,0.51028466,-0.485057,-0.5838977,0.582232,869.12085,858.24176,848.5714,861.4652,920.696,0.422058105,0.170532227,0.889038086,0.628051758,2.400054932,2.400054932,1,1,1,1,1,73.48
10:08.7,0.25405034,-0.16572832,-0.21663338,0.14010522,0.60211253,-0.28356004,-0.18065958,0.75260234,1.4128051,0.05732526,-0.107500516,1.3837975,0.73010147,-0.10037068,-0.3061833,0.9513053,0.4951732,-0.43672264,-0.53333235,0.60459137,851.39197,854.21246,848.97437,858.6447,842.52747,0.421264648,0.170349121,0.884216309,0.91217041,2.549591064,2.347717285,1,1,1,1,1,73.48
10:09.2,0.39852202,0.053167082,-0.3294605,0.29150662,0.75716966,-0.02095642,-0.4283332,0.83123595,1.2583869,-0.08492091,-0.10317394,1.1725825,0.68264896,-0.10492947,-0.25947228,0.877897,0.4782785,-0.416157,-0.47079906,0.6153782,809.4872,853.00366,850.18317,831.2454,807.0696,0.419799805,0.172119141,0.885620117,0.800018311,2.474822998,2.071075439,1,1,1,1,1,73.48
10:09.8,0.42835596,0.17043768,-0.13023813,0.31423458,0.7449567,0.0179786,-0.28246507,0.67244023,1.2242472,-0.081131615,-0.12226973,1.0694158,0.5443258,-0.17563124,-0.21817912,0.8802215,0.5017413,-0.38920465,-0.56241125,0.6527286,838.0952,850.989,846.9597,843.3333,913.0403,0.425048828,0.169616699,0.885803223,0.396270752,2.100982666,1.876678467,1,1,1,1,1,73.48
10:10.3,0.56033885,0.23302536,-0.06534119,0.50924563,0.8185823,0.06259427,-0.22277166,0.835273,1.4990324,0.033944022,-0.030458769,1.5195439,0.52783585,-0.2258474,-0.16174448,0.82695574,0.52468157,-0.41869718,-0.6418765,0.61001045,847.76556,855.0183,843.3333,848.97437,755.09155,0.421691895,0.169677734,0.885620117,0.874786377,2.272949219,2.385101318,1,1,1,1,1,73.48
10:10.8,0.45863098,0.09444492,-0.048561703,0.6284602,0.62967795,-0.14208253,-0.26865807,0.77172893,1.4736779,-0.006117064,-0.08050028,1.5250528,0.48732007,-0.29120612,-0.22639637,0.8356053,0.5445476,-0.4768819,-0.57214415,0.5668058,832.8571,856.2271,847.76556,848.5714,888.46155,0.422668457,0.169250488,0.887817383,1.293487549,2.213134766,2.788848877,1,1,1,1,1,73.48
10:11.3,0.35200748,-0.028128391,-0.24572739,0.5753966,0.58967394,-0.32604083,-0.20148619,0.72382987,1.485094,-0.030758867,0.010690699,1.523895,0.67816854,-0.28948352,-0.2160594,0.90519106,0.5533701,-0.44248942,-0.5446773,0.60706115,875.16486,860.65936,844.5421,872.74725,902.5641,0.419006348,0.170471191,0.886291504,1.143951416,2.609405518,2.751464844,1,1,1,1,1,73.48
