Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
12:57.5,0.53575474,-0.12132796,0.9327122,1.331428,0.18307707,-0.11272454,0.36681837,0.9510498,0.98031425,0.29188362,0.5200371,0.83512855,1.224672,1.1366279,1.1429459,0.7112291,1.001892,0.76477,0.89933676,0.5393834,836.4835,852.6007,866.7033,690.2198,770,0,100,0.144897461,0.200866699,0.963378906,0.575714111,2.385101318,1.360778809,1,1,1,1,1,60.09
12:58.0,0.51256573,-0.39755037,0.87529707,1.331428,0.08480349,-0.0834723,0.30227852,0.9510498,0.98031425,0.29940054,0.5170143,0.83512855,1.1836609,1.1821742,1.2214104,0.7112291,1.0781395,0.6906344,0.88981915,0.5393834,794.17584,840.10986,856.2271,539.92676,741.79486,0,100,0.146606445,0.196044922,0.960754395,0.059814453,2.901000977,2.265472412,1,1,1,1,1,60.09
12:58.5,0.5021261,-0.6642804,0.9025102,1.331428,0.025257867,-0.193678,0.5589062,0.9510498,0.7487323,0.24079198,0.5118769,0.83512855,1.1185824,1.1704588,1.2337418,0.7112291,1.0166583,0.61923385,0.93260235,0.5393834,838.49817,844.94507,841.31866,754.2857,870.7326,0,100,0.146362305,0.197814941,0.965332031,1.719665527,3.050537109,2.841186523,1,1,1,1,1,60.09
12:59.0,0.21488154,-0.2663154,0.80614704,1.331428,0.03695973,-0.30044368,0.5773017,0.9510498,1.2023396,0.13805631,0.65582156,0.83512855,1.1268905,1.0990728,1.1533035,0.7112291,1.1136646,0.8029148,0.95176417,0.5393834,855.82416,850.18317,880.80585,1039.9634,972.27106,0,100,0.141235352,0.198364258,0.963500977,0.448608398,3.095397949,2.228088379,1,1,1,1,1,60.09
12:59.5,-0.039182954,-0.1783508,0.70115364,1.331428,0.08764992,-0.4325223,0.56381553,0.9510498,1.2044207,-0.039514113,0.7118386,0.83512855,1.1619763,1.0425136,1.1075933,0.7112291,1.0975423,0.95891505,1.002222,0.5393834,822.7839,831.2454,841.31866,761.13556,892.49084,0,100,0.1328125,0.19519043,0.962768555,1.009368896,3.147735596,2.706604004,1,1,1,1,1,60.09
13:00.1,0.2214247,-0.077462606,0.48171034,1.331428,0.16245073,-0.32579565,0.2814023,0.9510498,1.2052022,0.30988985,0.6887224,0.83512855,1.1690838,0.96751386,1.0477768,0.7112291,1.1080533,1.0166909,0.9737287,0.5393834,865.89746,863.8828,847.76556,871.13556,823.5897,0,100,0.146728516,0.202148438,0.963867188,0.837402344,1.532745361,3.185119629,1,1,1,1,1,60.09
13:00.6,0.3474397,0.32187188,0.48180938,1.331428,0.3796834,0.06555033,0.20968679,0.9510498,1.1769811,0.3937071,0.6658322,0.83512855,1.0902075,0.89533234,1.1004155,0.7112291,1.0579516,0.93509984,0.9505201,0.5393834,820.7692,868.315,861.4652,575.78754,721.6484,0,100,0.141662598,0.203796387,0.961669922,1.158905029,4.329071045,1.637420654,1,1,1,1,1,60.09
13:01.1,0.4846923,0.45804095,0.6612441,1.331428,0.4212717,0.042534273,0.2150356,0.9510498,0.85101616,0.3937071,0.5393475,0.83512855,1.0603458,0.9092611,1.1456884,0.7112291,0.99838686,0.7806843,0.90978926,0.5393834,840.10986,859.45056,841.31866,606.8132,798.60803,0,100,0.129821777,0.205627441,0.96295166,1.009368896,1.899108887,3.192596436,1,1,1,1,1,60.09
13:01.6,0.56399465,0.7182301,0.8316032,1.331428,0.5374328,0.048848532,0.27457857,0.9510498,0.7365661,0.37048206,0.6017679,0.83512855,1.0600679,0.8514343,1.1754717,0.7112291,0.93060476,0.7327527,0.91233474,0.5393834,899.7436,858.24176,857.03296,1075.0183,887.25275,0,100,0.137329102,0.206726074,0.965820313,0.740203857,1.428070068,3.947753906,1,1,1,1,1,60.09
13:02.1,0.61811376,0.73190004,0.9176313,1.331428,0.37185845,-0.26110387,0.19268203,0.9510498,0.7130936,0.13863757,0.57124937,0.83512855,1.0617223,0.86113733,1.1340585,0.7112291,0.8173605,0.7298903,0.83712584,0.5393834,832.4542,840.10986,856.63007,732.52747,778.86444,0,100,0.137268066,0.20300293,0.967590332,0.882263184,3.162689209,3.229980469,1,1,1,1,1,60.09
13:02.6,0.61357874,0.68645453,0.81258595,1.331428,0.3476514,-0.18957952,0.05647087,0.9510498,0.9019196,0.20734063,0.5238781,0.83512855,1.0900979,0.8658912,1.0283891,0.7112291,0.7966178,0.77511364,0.91043484,0.5393834,817.1429,858.6447,850.989,560.87915,739.3773,0,90.00001,0.139038086,0.207580566,0.964599609,0.508422852,2.78137207,2.265472412,1,1,1,1,1,60.09
13:03.1,0.6057644,0.4425002,0.5574005,1.331428,0.21859196,-0.22749229,-0.113452904,0.9510498,0.92000765,0.20734063,0.5335425,0.83512855,1.1375233,0.9301874,1.0640635,0.7112291,0.73472255,0.81177056,0.8540692,0.5393834,844.5421,888.46155,860.65936,738.1685,839.707,0,80.000015,0.149475098,0.196350098,0.963317871,0.336456299,3.00567627,2.041168213,1,1,1,1,1,60.09
