Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
01:47.8,0.12523578,1.3002309,-0.07009403,0.001851026,0.45649233,0.48599088,-0.31485254,0.4743419,1.1341481,0.29947856,0.001223563,1.305544,0.27769724,0.07197133,-0.03189958,0.52132887,0.102742665,-0.22235589,-0.20046732,0.24474321,853.00366,850.58606,841.31866,840.5128,883.22345,0.431213379,0.052185059,0.895385742,0.560760498,2.616882324,2.474822998,1,1,1,1,1,92.83
01:48.3,0.21953112,1.1745507,-0.114718035,0.122662716,0.42000693,0.27504608,-0.3288522,0.44956142,1.0343708,0.31700766,0.049150594,1.2471002,0.27424136,0.058077604,-0.022037543,0.53125495,0.15073313,-0.2165063,-0.1412784,0.21086435,851.39197,856.2271,844.5421,841.7216,887.25275,0.430725098,0.052307129,0.896484375,1.016845703,2.370147705,2.542114258,1,1,1,1,1,92.83
01:48.8,0.17242908,0.8271257,-0.09863445,0.23306318,0.34235132,0.18079312,-0.26487613,0.4677795,1.0056866,0.2248972,0.094261646,1.2431136,0.36346206,0.06843046,-0.046533506,0.5493933,0.16269863,-0.18503076,-0.099604584,0.27052084,832.8571,845.7509,834.0659,823.5897,863.0769,0.432312012,0.050598145,0.893798828,0.672912598,2.549591064,2.699127197,1,1,1,1,1,92.83
01:49.3,-0.013445955,0.7353476,0.36839378,0.32918343,0.30684066,0.35715306,-0.1585679,0.473758,1.0550852,0.46680665,0.20679961,1.2400281,0.33358657,0.090812325,0.007263893,0.5148582,0.17702155,-0.12581939,-0.09264983,0.35564086,869.92676,859.0476,852.6007,844.94507,892.8938,0.432739258,0.054199219,0.896362305,1.09161377,2.527160645,2.400054932,1,1,1,1,1,92.83
01:49.8,-0.2771286,0.67658985,0.5277248,0.23546328,0.3813683,0.31100163,-0.1150746,0.36784598,1.0030273,0.46680665,0.28159615,1.135825,0.31036675,0.12348508,0.09182711,0.5055484,0.19689949,-0.10318232,-0.036552977,0.34833166,842.1245,856.2271,840.5128,839.707,874.35895,0.41784668,0.046081543,0.905456543,0.88973999,3.267364502,2.385101318,1,1,1,1,1,92.83
01:50.3,0.18840545,0.69027793,0.5503305,0.2693426,0.4493707,0.2684235,-0.17378488,0.46896127,1.0035068,0.49551883,0.281997,1.234834,0.33130524,0.13546202,0.0991403,0.42455706,0.107925825,-0.16011171,0.02231805,0.2633672,853.00366,861.8681,850.58606,838.0952,821.5751,0.41973877,0.04876709,0.898681641,0.471038818,2.265472412,2.579498291,1,1,1,1,1,92.83
01:50.8,0.4357687,0.41295946,0.2933691,0.2541728,0.27686515,-0.05068409,-0.26512283,0.42967424,1.0277779,0.3323872,0.09886844,1.2421547,0.35813206,0.07576347,0.021811372,0.36061376,0.015917987,-0.2500583,0.008912333,0.24014749,840.10986,852.6007,855.82416,834.0659,856.2271,0.424255371,0.048278809,0.900756836,0.545806885,1.480407715,2.572021484,1,1,1,1,1,92.83
01:51.3,0.558862,0.5506954,0.021167515,0.2527363,0.0478439,-0.009509005,0.11085724,0.30801296,0.93590975,0.30392513,0.34196278,1.2402141,0.3115407,0.07157537,-0.06059492,0.32534096,-0.1080123,-0.24678582,-0.108556986,0.28790054,837.28937,844.1392,850.989,844.94507,826.4103,0.42010498,0.046875,0.902648926,0.463562012,3.058013916,2.250518799,1,1,1,1,1,92.83
01:51.9,0.4336555,0.5764967,0.2720935,0.13535677,0.093093306,0.15675528,0.28906187,-0.00374275,0.5637709,0.30446136,0.34991434,0.96285516,0.28792775,0.11461056,0.009924053,0.39585444,-0.12844566,-0.2296408,-0.25129902,0.26350498,851.39197,856.2271,850.18317,845.34796,898.5348,0.42565918,0.046569824,0.900085449,0.381317139,2.444915771,2.213134766,1,1,1,1,1,92.83
01:52.4,0.24264623,0.6284667,0.3369881,-0.12379627,0.19712761,0.11934936,0.30801857,0.03435469,0.7787599,0.21519344,0.34991434,0.98930913,0.4136645,0.16774671,0.07278211,0.44417965,-0.043780968,-0.13710487,-0.26593202,0.31252503,871.13556,857.8388,865.89746,869.5238,894.5055,0.426025391,0.051452637,0.901489258,0.829925537,2.586975098,2.00378418,1,1,1,1,1,92.83
