Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
37:20.0,0.47831643,-0.379407,-0.34874895,0.55094236,0.76125944,-0.32363576,-0.23316228,0.6285142,1.3287301,0.2463657,0.10501699,1.2150455,0.63392514,0.041031107,-0.14849661,0.5963861,0.6852652,0.23344477,-0.08194839,0.4743493,834.87177,848.1685,852.1978,866.7033,893.2967,100,100,0.064025879,0.175292969,0.976135254,0.949554443,2.534637451,2.601928711,1,1,1,1,1,91.84
37:20.5,0.17046721,-0.18095088,-0.2756063,0.4581256,0.53821826,-0.49034193,-0.45406944,0.5099304,1.3044989,0.2514628,0.09744805,1.24944,0.64717066,0.18644497,-0.17534435,0.6007504,0.6417013,0.23194048,-0.12112133,0.3994627,848.1685,853.00366,852.6007,831.2454,794.9817,100,100,0.065673828,0.180664063,0.979675293,1.614990234,2.788848877,2.385101318,1,1,1,1,1,91.84
37:21.0,-0.02292898,0.023096047,0.024736593,0.48782828,0.36548528,-0.39400253,-0.6470253,0.4781294,1.1017977,-0.067057624,-0.070534036,1.2463408,0.64714915,0.24049313,-0.13527669,0.540653,0.6165155,0.10752639,-0.26137897,0.39448947,872.74725,857.03296,847.3626,841.7216,824.3956,100,100,0.067443848,0.175292969,0.976989746,0.994415283,2.452392578,2.631835938,1,1,1,1,1,91.84
37:21.5,-0.15886205,0.16091307,0.052951206,0.35825318,0.44330302,-0.28710443,-0.65583634,0.45502695,1.0418507,0.010765537,-0.27937153,1.0856385,0.6560419,0.25352606,-0.099241406,0.5218868,0.6083991,0.021399572,-0.29030496,0.434269,832.4542,845.34796,845.7509,853.4066,811.9048,100,100,0.063415527,0.178771973,0.977111816,0.927124023,2.377624512,2.100982666,1,1,1,1,1,91.84
37:22.0,-0.056270264,0.14037326,0.017318942,0.2038827,0.5279362,-0.27960822,-0.67685175,0.54445326,0.99005735,0.022321858,-0.2111228,1.1299262,0.66963416,0.12862003,-0.082628466,0.4984152,0.61401546,0.034455687,-0.29956144,0.45108065,817.9487,849.3773,846.9597,809.89014,809.4872,100,100,0.065124512,0.174194336,0.975708008,1.016845703,2.654266357,2.168273926,1,1,1,1,1,91.84
37:22.5,0.13829535,0.019195572,-0.23594245,-0.000943,0.50750595,-0.46818838,-0.4792825,0.5963423,1.0914445,0.037227325,-0.048668787,1.1287779,0.67072874,0.000598,-0.112281024,0.45362818,0.6696632,0.06271631,-0.31210288,0.4798464,853.00366,858.24176,844.94507,832.0513,781.685,100,100,0.06854248,0.17578125,0.974365234,1.084136963,1.93649292,2.467346191,1,1,1,1,1,91.84
37:23.1,0.052950855,-0.121030346,-0.18191694,-0.018850595,0.39179772,-0.3874039,-0.49984062,0.5731296,1.1200261,0.098335624,-0.06439789,1.1364436,0.60642785,-0.099303536,-0.10828943,0.44588026,0.58644634,0.020419456,-0.24606739,0.5188717,847.76556,857.8388,853.8095,877.98535,912.23444,100,100,0.067993164,0.178771973,0.982299805,1.286010742,2.198181152,2.616882324,1,1,1,1,1,91.84
37:23.6,-0.064996526,-0.1205504,-0.122832894,-0.078590594,0.2961143,-0.41185597,-0.4903634,0.40601796,1.1108154,0.09296525,-0.06842321,1.0361582,0.6357909,0.05742043,-0.06786406,0.50447357,0.4167726,0.05226111,-0.13096745,0.5858968,849.7802,846.1539,852.6007,862.674,911.8315,100,100,0.066040039,0.173461914,0.97869873,0.88973999,2.78137207,2.833709717,1,1,1,1,1,91.84
37:24.1,0.20485923,-0.09577211,-0.14475611,-0.111185476,0.08657016,-0.41739812,-0.6495204,0.094115414,0.98547924,0.09507979,-0.058232125,0.9131372,0.5330258,0.1258342,-0.11131062,0.5413898,0.38679916,0.27496728,-0.1259675,0.5914997,854.61536,852.1978,844.5421,810.696,801.4286,100,100,0.065917969,0.177246094,0.975280762,1.039276123,2.489776611,2.302856445,1,1,1,1,1,91.84
37:24.6,0.53541744,-0.05086902,-0.23336615,0.47224957,0.47304168,-0.513642,-0.491954,0.40190142,1.1914591,-0.0970517,-0.023144998,1.204608,0.52406067,0.17926526,-0.22111732,0.6004368,0.41415435,0.33220482,-0.20000044,0.53072995,866.7033,851.79486,846.9597,818.3516,794.17584,100,100,0.060180664,0.172912598,0.974365234,0.897216797,2.317810059,2.534637451,1,1,1,1,1,91.84
