Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
54:49.4,0.7858401,0.57373875,0.7724877,0.7413532,0.5252609,0.03419091,0.13745844,0.5001485,1.235769,0.117595814,0.17957133,1.2048509,0.41412824,0.09924818,0.24515471,0.3679696,0.31285074,0.23521127,-0.05436759,0.28934503,808.2784,850.58606,844.5421,725.2747,780.07324,-0.12121582,0.189147949,0.966430664,0.545806885,3.162689209,1.996307373,1,1,1,1,1,71.52
54:49.9,1.0363863,0.63929284,0.784888,1.0601115,0.4514624,0.19392674,0.13787876,0.56776565,1.2302879,0.25033173,0.2117835,1.177414,0.44391644,0.016979586,0.14364886,0.3816718,0.18359363,0.16235842,-0.11712545,0.24088171,811.50183,853.8095,855.42126,799.41394,869.12085,-0.124267578,0.18347168,0.962890625,0.575714111,2.467346191,2.325286865,1,1,1,1,1,71.52
54:50.4,1.0557457,0.54375285,0.5588884,1.0923351,0.43076923,0.2033747,0.099942975,0.65082794,0.9487943,0.1907696,0.2006689,0.77099526,0.48044002,-0.029338112,0.065688364,0.36045548,0.13735609,-0.003818982,-0.17447934,0.11889529,783.69965,844.94507,846.1539,701.9048,755.09155,-0.125,0.188598633,0.963562012,0.194396973,2.676696777,2.243041992,1,1,1,1,1,71.52
54:50.9,1.1437285,0.32583046,0.1500663,1.2098339,0.42856166,0.0994188,-0.25691798,0.6803272,0.96658087,0.22167835,0.021371784,0.73664033,0.43867972,-0.003739178,0.025023045,0.32646903,0.15492566,0.008202532,-0.11600131,0.10272675,923.5165,859.0476,843.3333,993.22345,928.7546,-0.121887207,0.185974121,0.963195801,0.343933105,2.377624512,2.123413086,1,1,1,1,1,71.52
54:51.4,1.111587,0.075119995,-0.026498616,1.1891716,0.65437067,-0.098842464,-0.36375687,0.8068208,0.99866265,0.15975888,-0.23148884,0.81452477,0.3767997,-0.009307999,-0.069264896,0.26470804,0.26037842,-0.045844376,-0.048176277,0.17254536,877.98535,859.85345,848.97437,853.00366,817.9487,-0.125,0.191101074,0.965820313,1.226196289,2.923431396,2.930908203,1,1,1,1,1,71.52
54:51.9,1.1476547,0.003959284,-0.015575979,1.1839211,0.76986396,-0.09404588,-0.40270862,0.8238601,0.9023575,-0.00810907,-0.1884881,0.716398,0.3420194,0.06231432,-0.121225975,0.20977579,0.32151505,0.04182183,-0.087497324,0.1897813,807.0696,860.2564,849.7802,720.0366,737.76556,-0.127319336,0.18536377,0.957885742,0.328979492,2.654266357,2.153320313,1,1,1,1,1,71.52
54:52.5,0.97167283,0.010986473,0.14764376,1.0031209,0.7431395,-0.13073312,-0.2935064,0.7460395,0.9303433,-0.032293405,-0.04225047,0.87910527,0.37716922,0.13331594,-0.21583526,0.19548203,0.36977765,-0.026174366,0.039622173,0.23867092,784.5055,855.0183,843.73627,752.27106,820.7692,-0.123901367,0.186889648,0.967285156,0.680389404,2.422485352,1.674804688,1,1,1,1,1,71.52
54:53.0,0.8903703,0.06669507,0.15357254,0.93168336,0.45863324,-0.1108694,-0.36557403,0.39618158,0.9057834,-0.024107369,-0.047515076,0.8385243,0.35408857,0.15125147,-0.1696958,0.17377707,0.26444653,-0.084028974,-0.010837468,0.16649881,847.76556,862.674,853.4066,901.3553,895.7143,-0.122070313,0.186706543,0.961425781,0.441131592,1.562652588,2.332763672,1,1,1,1,1,71.52
54:53.5,0.8651657,0.0844974,0.2232702,0.95864356,0.39527032,-0.21600702,-0.30394888,0.4273945,0.82456756,-0.04964768,-0.031684127,0.94178605,0.26616457,0.05331613,-0.16806525,0.21300879,0.18789156,-0.16413821,0.030133363,0.20062603,805.05493,855.82416,846.9597,783.69965,838.0952,-0.127685547,0.186279297,0.967773438,0.239257813,2.631835938,2.437438965,1,1,1,1,1,71.52
54:54.0,0.79241186,-0.061070826,0.2783239,0.8537603,0.4659038,-0.32034376,-0.30128503,0.38862666,0.76416826,-0.1337818,-0.045237098,0.88768184,0.25507718,0.008452206,-0.183003,0.2803602,0.025282351,-0.2034358,-0.11654616,0.14491217,896.1172,847.3626,860.2564,900.14655,877.1795,-0.126098633,0.185974121,0.96697998,0.545806885,2.82623291,1.734619141,1,1,1,1,1,71.52
