Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
00:29.4,0.93641615,0.49425477,0.4589671,1.0292649,0.43130282,0.01752175,0.12118884,0.55092025,1.2919781,0.15576258,0.4308277,1.1829641,0.23365255,0.19700404,0.017210905,0.033989582,-0.3068161,-0.08281457,-0.41992676,-0.3854241,858.24176,867.50916,828.8278,824.3956,710.7692,24.000034,0,-0.054504395,-0.04498291,0.986999512,1.338348389,1.315917969,2.766418457,1,1,1,1,1,30.91
00:29.9,1.2640501,0.61390066,0.6423822,1.3551868,0.6896211,0.40853748,0.5448918,0.8353161,1.1976215,0.24481249,0.5946645,1.291126,0.23019078,0.16642018,0.017869681,0.01223422,-0.28245646,-0.22477794,-0.23210275,-0.19640937,838.49817,843.3333,867.1062,842.1245,904.57874,28.000036,0,-0.05480957,-0.047302246,0.985717773,0.82244873,2.743988037,1.988830566,1,1,1,1,1,30.91
00:30.4,1.4570074,0.8514861,0.8341386,1.5680871,0.88691795,0.5960258,0.7366434,0.94758487,1.1976215,0.32468572,0.6474301,1.2919252,0.14852695,0.04669982,0.009782906,0.102089435,-0.21792908,-0.2598168,-0.28705388,-0.1395354,851.79486,849.7802,852.1978,853.8095,1043.1868,18.000036,0,-0.056884766,-0.048339844,0.987426758,1.226196289,2.512207031,2.437438965,1,1,1,1,1,30.91
00:30.9,1.4914062,0.9188767,0.86343455,1.5920956,0.9250372,0.6830289,0.808382,0.9389705,1.10419,0.30755025,0.66472113,1.3027445,0.15557057,-0.027282579,0.060743704,0.12688921,-0.2092138,-0.2724293,-0.32953602,-0.10085019,842.9304,846.9597,850.18317,857.03296,984.7619,8.000038,0,-0.061157227,-0.047363281,0.988708496,0.770111084,4.052429199,2.175750732,1,1,1,1,1,30.91
00:31.4,1.4246981,0.81736374,0.80362195,1.5055864,0.9439513,0.5579697,0.6696159,0.88316345,1.0363181,0.32645154,0.6896555,1.1311046,0.1403437,-0.01608575,0.10177752,0.20387392,-0.17157099,-0.16470693,-0.42711246,-0.15382023,853.8095,849.7802,840.5128,829.2308,770.40295,3.87e-05,0,-0.057678223,-0.045837402,0.987731934,0.792541504,1.973876953,2.601928711,1,1,1,1,1,30.91
00:31.9,1.0170732,0.6801934,0.74710655,1.0003568,0.9042194,0.31606096,0.5280647,0.79314756,1.2134308,0.29276574,0.6349278,1.1362154,0.10968359,0.08801734,0.13051781,0.23452568,-0.16354157,-0.13070461,-0.26991114,-0.15298104,831.2454,857.4359,842.9304,801.02563,661.6117,0,0,-0.058349609,-0.047424316,0.988830566,1.136474609,2.594451904,1.77947998,1,1,1,1,1,30.91
00:32.4,0.7254397,0.5702662,0.6678376,0.773211,0.8377213,0.14023833,0.37730226,0.76655406,1.3867956,0.25690538,0.40061352,1.2341774,0.15475816,0.1330847,0.11433571,0.31801555,-0.1588089,-0.10448275,-0.24363126,-0.14451638,849.3773,843.3333,842.1245,861.06226,1043.1868,4,0,-0.055725098,-0.049133301,0.986694336,0.807495117,2.355194092,2.751464844,1,1,1,1,1,30.91
00:32.9,0.49429962,0.6580849,0.9462062,0.43939936,0.6203196,0.06263311,0.4138693,0.5375186,1.3856407,0.23718984,0.18961553,1.2432264,0.23869349,0.025406187,0.022512218,0.31325486,-0.18106167,-0.20758764,-0.2355413,-0.042226795,838.49817,850.18317,833.2601,840.5128,1003.2967,15.999998,0,-0.054077148,-0.051818848,0.988037109,0.904693604,3.170166016,2.272949219,1,1,1,1,1,30.91
00:33.5,0.554023,0.5778495,0.94552636,0.4145184,0.25343826,-0.09840029,0.23605233,0.17930165,1.3179632,0.16245459,0.20658804,1.1912124,0.2219921,-0.041640982,-0.03353772,0.29180178,-0.25665012,-0.23275308,-0.33432314,-0.078822345,847.76556,841.31866,855.82416,835.2747,685.78754,25.999996,0,-0.05267334,-0.053466797,0.989868164,1.09161377,2.975769043,1.9140625,1,1,1,1,1,30.91
00:34.0,0.60890406,0.7796465,1.0450338,0.32314226,0.53769904,-0.12671742,0.1915043,0.3541847,1.2780957,-0.116102494,0.14619939,1.1948774,0.16663665,-0.03407241,-0.045775495,0.23911345,-0.23378338,-0.28470054,-0.3218783,-0.13882303,846.55676,853.00366,854.21246,816.7399,709.9634,36,0,-0.054748535,-0.048583984,0.987609863,1.233673096,2.557067871,2.489776611,1,1,1,1,1,30.91
00:34.5,0.5682705,0.72370607,0.7931458,0.27404413,0.613319,-0.3819267,-0.054071795,0.43498945,1.2275182,-0.045256782,0.08311635,1.1367364,0.11961544,0.07828834,0.034958567,0.25997344,-0.2376281,-0.1551723,-0.29793972,-0.31729862,844.94507,850.18317,854.21246,843.73627,909.41394,46.000008,0,-0.055603027,-0.052734375,0.990844727,0.695343018,2.504730225,2.108459473,1,1,1,1,1,30.91
00:35.0,0.530836,0.6941899,0.71749365,0.29512462,0.6025404,-0.27875194,-0.12924834,0.44346762,1.2275182,0.029804636,-0.023091676,1.1367364,0.2980712,0.09471934,0.04185218,0.29168373,-0.09404553,-0.105093844,-0.22275014,-0.20081666,851.79486,856.63007,862.27106,877.98535,1038.7546,56,0,-0.060119629,-0.05456543,0.986816406,1.368255615,2.347717285,2.82623291,1,1,1,1,1,30.91
00:35.5,0.5436876,0.775053,0.779168,0.38561615,0.35603607,-0.1532901,0.0832636,0.33462608,1.123238,0.05077823,-0.052051518,0.89428705,0.46458614,0.04004485,0.12062851,0.35133603,-0.054059155,-0.08764781,-0.19182259,0.014677224,836.8865,835.6777,861.8681,858.24176,940.4396,65.99999,0,-0.052734375,-0.052429199,0.988037109,0.837402344,3.080444336,2.497253418,1,1,1,1,1,30.91
00:36.0,0.5299818,0.940913,0.97348773,0.40940747,0.24312626,-0.03162828,0.15398774,0.37419772,1.020068,0.23769502,-0.012420094,1.0383387,0.46104422,-0.033732124,0.07225621,0.36860436,-0.02205127,-0.14024079,-0.1881956,0.061427172,848.1685,846.55676,851.79486,843.3333,716.8132,71.999985,0,-0.050354004,-0.052429199,0.990722656,1.061706543,3.058013916,2.033691406,1,1,1,1,1,30.86
00:36.5,0.6107549,1.0540829,1.0009457,0.3969313,0.21100059,0.10779977,0.20692433,0.33584112,1.0399047,0.4060944,0.10859939,1.049963,0.41443294,-0.03972223,0.08610512,0.34606847,-0.089698724,-0.21840279,-0.2265208,0.052365124,846.55676,845.7509,837.28937,809.89014,670.87915,81.99998,0,-0.054931641,-0.052978516,0.989929199,1.861724854,2.743988037,2.482299805,1,1,1,1,1,30.86
00:37.0,0.65453184,0.9275041,0.80578816,0.4827964,0.15902284,0.00140789,0.014556522,0.22447759,1.0399047,0.39837247,0.102516666,1.0397382,0.26247123,-0.037359793,-0.055903934,0.2018663,-0.12065417,-0.28016064,-0.34972823,-0.13312657,850.58606,853.00366,839.304,838.9011,842.1245,91.99997,0,-0.059082031,-0.052856445,0.98815918,1.151428223,2.317810059,2.145843506,1,1,1,1,1,30.86
00:37.5,0.8441645,0.92715967,0.5301555,0.7952926,0.42797548,-0.013805005,-0.1175004,0.34616688,0.9609386,0.39837247,0.26699796,1.0923983,0.31059316,-0.07631869,-0.002166595,0.16472296,-0.1671461,-0.36369336,-0.44051304,-0.121586785,853.8095,846.1539,848.1685,864.2857,1023.44324,93.99996,0,-0.058410645,-0.055419922,0.988647461,1.196289063,2.235565186,2.407531738,1,1,1,1,1,30.86
00:38.1,0.7878048,0.7228496,0.29751906,0.8146534,0.47512373,-0.32706156,-0.3787588,0.43872657,0.963062,-0.07221577,0.24726275,1.2330517,0.26369408,-0.10890791,0.043511108,0.17679888,-0.21650879,-0.35313877,-0.34299633,-0.17736642,855.82416,856.2271,838.49817,870.32965,1020.2198,93.99996,0,-0.049987793,-0.053527832,0.987976074,1.009368896,3.364562988,2.235565186,1,1,1,1,1,30.86
