Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
46:05.6,0.96995986,-0.1946253,0.07936709,1.1263924,0.36796468,-0.58998394,-0.5898684,0.4298208,0.96100444,-0.55495673,-0.3732905,0.92182505,0.19901259,-0.46537963,-0.11411954,0.21883805,-0.12138249,-0.5078545,-0.5796074,-0.037179135,847.3626,852.6007,859.0476,939.6337,1003.2967,100,0,0.002563477,0.299072266,0.948425293,1.016845703,2.751464844,1.951446533,1,1,1,1,1,51.5
46:06.1,0.52774,-0.6276424,-0.04861837,0.64544934,-0.07307897,-0.5841362,-0.62054175,0.1813479,0.92441326,-0.2774179,-0.32604805,0.90286726,0.26723745,-0.35443312,-0.10650705,0.18843772,-0.30470586,-0.6004364,-0.54388887,-0.24033935,850.18317,847.3626,850.58606,893.69965,872.3443,100,0,0.001831055,0.294494629,0.947021484,1.031799316,2.788848877,1.966400146,1,1,1,1,1,51.5
46:06.6,0.033845697,-0.47089332,-0.14023732,0.07615319,-0.19026573,-0.5477926,-0.553108,0.081591375,0.57713085,-0.16756685,-0.20520088,0.6595921,0.20478083,-0.30630648,-0.17145085,0.25032288,-0.3270711,-0.681432,-0.5687952,-0.17640907,828.4249,847.3626,845.7509,913.8461,975.09155,100,0,0.00390625,0.299072266,0.948608398,1.375732422,2.990722656,2.175750732,1,1,1,1,1,51.5
46:07.1,0.21899031,-0.27385285,-0.21306254,0.008787267,-0.050348576,-0.45661044,-0.6056746,0.13641179,0.69990075,-0.16756685,-0.19975749,0.9659029,0.19033077,-0.31007713,-0.22541712,0.25422108,-0.35246986,-0.6508713,-0.54584235,-0.17389214,854.61536,848.5714,849.3773,854.21246,771.6117,100,0,0.002258301,0.30255127,0.950500488,1.390686035,2.549591064,2.661743164,1,1,1,1,1,51.5
46:07.6,0.37208408,-0.12650336,-0.2584876,0.16359663,0.15598194,-0.49263543,-0.49662706,0.31476358,0.79896456,-0.1404399,-0.0764788,1.1120528,0.2388361,-0.40265563,-0.29486382,0.33766547,-0.3752775,-0.6524354,-0.5388873,-0.24979837,848.97437,850.989,858.24176,884.83514,952.1245,100,0,0.004943848,0.299072266,0.947937012,0.84487915,2.84866333,1.629943848,1,1,1,1,1,51.5
46:08.2,0.52609295,-0.17908463,-0.18716611,0.44458425,0.380688,-0.62757087,-0.48883203,0.4994244,1.1328883,-0.2095057,0.110906966,1.2461938,0.28115818,-0.442702,-0.30978927,0.26032773,-0.39223906,-0.67942905,-0.52716875,-0.33217144,850.18317,851.79486,853.8095,931.978,982.74725,100,0,-0.001342773,0.298339844,0.947875977,0.882263184,2.467346191,2.429962158,1,1,1,1,1,51.5
46:08.7,0.46978056,-0.2695296,-0.16655621,0.46455267,0.5086911,-0.7158711,-0.4289917,0.6930235,1.1335322,-0.17882067,0.133408,1.263009,0.3850735,-0.44708842,-0.25789684,0.26145694,-0.39296108,-0.6655465,-0.46644923,-0.326492,830.84247,848.97437,846.1539,834.4689,803.44324,100,0,0.002685547,0.298217773,0.951171875,0.927124023,3.514099121,2.086029053,1,1,1,1,1,51.5
46:09.2,0.38151458,-0.22496149,-0.11634004,0.4237483,0.5667802,-0.63250995,-0.37560132,0.85124743,1.1441087,-0.22421414,0.15651067,1.3290886,0.3893739,-0.3156463,-0.21687278,0.21485835,-0.424928,-0.6603794,-0.41772795,-0.2704812,839.304,846.55676,835.6777,757.1062,687.3993,100,0,-0.001342773,0.299377441,0.955688477,1.181335449,2.018737793,2.228088379,1,1,1,1,1,51.5
46:09.7,0.57580394,-0.2643163,-0.018256998,0.5752674,0.6387944,-0.59596497,-0.27020758,0.87388337,1.1666768,-0.2696783,0.1199091,1.2497041,0.3885086,-0.27921557,-0.24043772,0.27229145,-0.3999259,-0.6752828,-0.3402454,-0.26318946,867.1062,860.65936,847.76556,827.619,847.76556,100,0,0.002075195,0.296081543,0.951049805,1.009368896,2.93838501,2.370147705,1,1,1,1,1,51.5
46:10.2,0.98318905,-0.34484693,0.19944353,1.0219581,0.6811654,-0.6341547,-0.12471756,0.7951331,1.0946808,-0.46020257,0.10937445,1.1822563,0.25638855,-0.23631926,-0.20579264,0.23765555,-0.27421796,-0.49625042,-0.3020796,-0.13586587,860.2564,860.65936,853.8095,920.293,1001.685,100,0,0.000183,0.299438477,0.948730469,1.271057129,2.340240479,2.235565186,1,1,1,1,1,51.5
46:10.7,1.0155224,-0.56738675,0.15993994,1.0737836,0.5986993,-0.5371057,-0.22149888,0.5084047,1.086164,-0.5385761,-0.03928732,1.0805064,0.21059935,-0.25780818,-0.22354576,0.22210911,-0.13025442,-0.3953592,-0.32964635,-0.12891412,854.61536,852.1978,850.18317,927.9487,930.7692,100,0,0.003417969,0.30078125,0.950805664,1.04675293,3.147735596,2.198181152,1,1,1,1,1,51.5
46:11.2,0.905666,-0.32308495,0.012136186,0.984048,0.43347436,-0.49874273,-0.33613774,0.33279622,1.0094346,-0.80268526,-0.29009572,0.8470841,0.19724469,-0.2663911,-0.16117498,0.1286682,-0.16522513,-0.38751692,-0.38239342,-0.132857,846.9597,849.3773,840.9158,795.78754,806.6667,100,0,0.003112793,0.297180176,0.949707031,1.158905029,2.295379639,1.973876953,1,1,1,1,1,51.5
46:11.7,0.25838885,-0.18271808,-0.53325635,0.443229,0.10802892,-0.4667776,-0.6230196,0.26057965,0.8696287,-0.6745721,-0.24371184,0.8830054,0.23586223,-0.25612333,-0.21770759,0.14393726,-0.22287223,-0.50649893,-0.4970857,-0.20670763,836.8865,851.79486,853.8095,904.57874,999.2674,100,0,0.004150391,0.299072266,0.946166992,0.919647217,2.773895264,2.071075439,1,1,1,1,1,51.5
46:12.2,-0.19994839,-0.032363463,-0.62584037,0.043190483,0.062026575,-0.51280844,-0.61927307,0.3338151,0.86993265,-0.49886787,-0.24665941,0.9087955,0.17220564,-0.29747975,-0.24048944,0.18904053,-0.30267245,-0.5755483,-0.56126106,-0.21658236,849.3773,845.34796,848.5714,842.1245,928.7546,100,0,-0.002929688,0.294311523,0.944274902,0.986938477,3.035583496,1.906585693,1,1,1,1,1,51.5
46:12.7,-0.42026895,-0.098342925,-0.55446506,-0.026896736,-0.18967994,-0.45292544,-0.71168965,0.2537479,0.8645642,-0.23954174,-0.08174918,0.9362756,0.15599737,-0.28987145,-0.22431532,0.21373928,-0.28442162,-0.53766084,-0.5489327,-0.21198164,847.3626,853.8095,841.7216,817.9487,733.73627,100,0,0.001647949,0.299194336,0.948120117,1.166381836,2.646789551,2.063598633,1,1,1,1,1,51.25
46:13.3,-0.27121785,-0.16029078,-0.34555596,-0.06413303,-0.1147158,-0.40168262,-0.5583112,0.18201663,0.73103374,-0.19598606,-0.025715899,0.94196546,0.11929798,-0.2751478,-0.12959662,0.1949462,-0.30988103,-0.4854294,-0.5666116,-0.24723971,847.76556,848.5714,836.4835,758.71796,728.9011,100,0,-0.000244,0.296264648,0.945983887,0.426177979,1.629943848,2.198181152,1,1,1,1,1,51.25
46:13.8,-0.20132038,-0.41034585,-0.24937002,0.07258586,0.032554906,-0.43534395,-0.47373348,0.097259864,0.7283062,-0.2101684,-0.011333677,0.94850606,0.16511904,-0.2921821,-0.073160484,0.21646553,-0.3038425,-0.52544916,-0.4403308,-0.2429388,851.79486,851.39197,848.5714,845.34796,933.9927,100,0,0.001220703,0.296691895,0.950073242,1.06918335,2.407531738,2.340240479,1,1,1,1,1,51.25
