Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
08:56.8,0.913276,1.1218235,1.0316336,0.75505054,-0.0412246,0.45243013,0.15147579,-0.05914228,1.430769,0.5854428,0.3129596,1.3281724,0.79574746,0.19900303,0.24778618,0.4288613,0.5307969,-0.1270915,-0.15595064,-0.12005152,836.4835,875.16486,855.0183,820.7692,826.0073,76.00002,70.00003,-0.071166992,0.144775391,0.978271484,0.643005371,2.729034424,2.228088379,1,1,1,1,1,85.69
08:57.3,0.94960904,1.0548184,1.0855192,0.89070624,0.24136902,0.39844185,-0.04355073,0.05816026,1.3353331,0.3705123,0.3088034,1.2473927,0.6782873,0.20509465,-0.005426732,0.33852944,0.5559824,-0.28311005,-0.091287725,-0.04935955,875.9707,861.06226,838.0952,863.0769,901.75824,76.00002,80.000015,-0.070495605,0.148925781,0.977050781,0.852355957,2.198181152,2.527160645,1,1,1,1,1,85.69
08:57.8,0.8680933,1.2397816,1.1277583,0.91861016,0.30520633,0.44622988,-0.06351207,0.115493104,1.3351514,0.3785598,0.047052175,1.193281,0.68769604,0.20544195,-0.08081032,0.3953172,0.692595,-0.2674247,-0.02291226,-0.011903022,840.10986,850.58606,851.39197,849.3773,846.9597,76.00002,90.00001,-0.067077637,0.14654541,0.978637695,0.800018311,2.138366699,2.661743164,1,1,1,1,1,85.69
08:58.3,0.8288388,1.1171916,0.9948985,0.9156485,0.36865768,0.26004785,-0.13528018,0.38322887,1.3343287,0.35823542,-0.054516513,1.2570837,0.7886846,0.24574146,-0.13834442,0.52885467,0.7023947,-0.26527134,-0.056419175,-0.009197191,858.24176,873.95605,847.3626,838.49817,898.1319,74.00002,100,-0.067687988,0.145324707,0.979370117,0.680389404,2.631835938,2.063598633,1,1,1,1,1,85.69
08:58.8,0.7550975,1.1200079,1.0883142,0.8159379,0.42971912,0.39101076,0.061122745,0.57940143,1.2015258,0.22842622,-0.036450524,1.2148933,0.8031921,0.31484467,-0.081065945,0.6440373,0.6947671,-0.19122098,-0.18614,-0.06775237,842.1245,859.85345,841.31866,846.1539,851.79486,64.00003,100,-0.067871094,0.147766113,0.975341797,0.702819824,2.968292236,2.228088379,1,1,1,1,1,85.67
08:59.3,0.81125546,1.2726238,1.1425481,0.70770955,0.553298,0.48842144,0.13252224,0.68152356,1.3469123,0.290789,0.013626048,1.3303438,0.82600707,0.39447376,0.04002298,0.6396121,0.54825157,-0.17069164,-0.20207971,-0.08264258,813.1135,840.9158,851.39197,848.5714,835.2747,60.00004,100,-0.067016602,0.149597168,0.980102539,1.577606201,2.572021484,2.80380249,1,1,1,1,1,85.67
08:59.9,0.7900692,1.406915,1.1355568,0.58564603,0.51213545,0.59670246,0.18622836,0.59173805,1.349124,0.48209742,0.21164575,1.3269438,0.73650205,0.3479651,0.075385205,0.509589,0.45102954,-0.1315891,-0.12685554,-0.1065528,821.978,851.39197,859.45056,820.7692,877.1795,60.00004,100,-0.071044922,0.148132324,0.977294922,0.635528564,2.519683838,2.78137207,1,1,1,1,1,85.67
09:00.4,0.7445709,1.3500551,0.9227238,0.5222554,0.417709,0.45962626,0.077002965,0.5864236,1.3359829,0.5516843,0.17935438,1.4469123,0.8400795,0.2603873,0.07437824,0.5257638,0.38029233,-0.1722308,-0.104515046,-0.13063565,957.76556,844.94507,840.10986,832.4542,878.3883,62.00004,100,-0.06842041,0.147827148,0.978027344,0.829925537,2.213134766,2.108459473,1,1,1,1,1,85.67
09:00.9,0.70969296,0.88349026,0.6689104,0.5319733,0.26105815,0.20327237,0.04976947,0.6166634,1.2984172,0.57268274,0.22087805,1.4782468,0.82331234,0.15708165,0.071801245,0.65385455,0.3075363,-0.1783624,-0.19183244,0.07845189,833.663,870.7326,838.49817,846.55676,857.4359,62.00004,98,-0.067871094,0.148193359,0.979003906,0.493469238,2.990722656,2.198181152,1,1,1,1,1,85.67
09:01.4,0.6994844,0.88948685,0.81344277,0.5481901,0.46846116,0.21487136,0.083968535,0.7034877,1.2735035,0.65957063,0.22719091,1.4936271,0.9452445,0.19958398,0.045899235,0.7413165,0.3060875,-0.16196103,-0.24530517,0.16832703,810.696,851.39197,840.10986,840.10986,842.52747,62.00004,98,-0.071899414,0.143737793,0.979919434,0.635528564,3.170166016,2.093505859,1,1,1,1,1,85.67
09:01.9,0.72087103,1.1775496,0.96426284,0.57492185,0.4902071,0.563107,0.07992654,0.6139224,0.9936718,0.7773425,0.11587686,1.4914763,0.8770832,0.2135477,0.038334835,0.7701904,0.65595204,-0.16367865,-0.28737953,0.20439471,835.2747,847.3626,851.39197,842.9304,882.4176,60.00004,100,-0.068115234,0.144287109,0.975219727,0.755157471,2.429962158,2.415008545,1,1,1,1,1,85.67
09:02.4,0.73736703,1.1347239,0.90327173,0.4517616,0.46582302,0.5431205,-0.117373616,0.48590547,1.0769801,0.76236963,0.055458885,1.3108581,0.7986172,0.24821648,0.054870326,0.67888576,0.66078377,-0.18161425,-0.3770508,0.064308375,850.989,866.7033,833.663,848.5714,880.40295,50.000046,100,-0.06817627,0.144287109,0.979675293,0.650482178,2.908477783,2.325286865,1,1,1,1,1,85.67
09:02.9,0.9491847,1.0015614,0.7169044,0.4535573,0.43449777,0.4504142,0.06330535,0.3560255,1.1060066,0.7573666,0.28036183,1.202695,0.8534374,0.31073037,0.35695574,0.6026755,0.58934975,-0.2061273,-0.26527452,-0.11588681,822.381,824.7985,859.0476,819.9634,841.31866,38.000042,100,-0.071594238,0.145812988,0.981628418,0.643005371,2.84866333,2.220611572,1,1,1,1,1,85.67
09:03.4,1.0533872,1.017501,0.8519845,0.38845468,0.42779183,0.48640183,0.15916196,0.302587,1.2212032,0.5873973,0.43427926,1.2517996,0.78758234,0.27852368,0.42871875,0.47251868,0.5236607,-0.2433891,-0.22422893,-0.17404778,822.381,864.2857,842.1245,836.08057,873.5531,30.000036,100,-0.071044922,0.147277832,0.977722168,0.994415283,2.639312744,2.489776611,1,1,1,1,1,85.67
09:03.9,1.0025795,1.2926817,1.14098,0.33945137,0.39278343,0.6686197,0.339591,0.3498567,1.3958598,0.74383867,0.45996538,1.411886,0.8234432,0.21125859,0.4479031,0.51856554,0.46130073,-0.28607783,-0.16472356,-0.005530669,848.97437,857.4359,847.3626,836.08057,881.6117,30.000036,100,-0.065917969,0.145446777,0.978393555,0.762634277,2.265472412,2.265472412,1,1,1,1,1,85.67
09:04.4,0.87251073,1.451044,1.2093796,0.21313861,0.40919074,0.75786024,0.32899657,0.3656802,1.4031856,0.73744744,0.4154017,1.3857207,0.78223073,0.11406974,0.37712,0.56275624,0.53493947,-0.3315956,-0.16543302,0.04827588,818.3516,850.58606,852.1978,848.97437,835.2747,32.00004,100,-0.071777344,0.14453125,0.978820801,0.643005371,2.631835938,2.198181152,1,1,1,1,1,85.67
09:05.0,0.53931063,1.5105795,1.1632462,0.034605715,0.29526603,0.7139851,0.31453818,0.22485147,1.4147524,0.70325196,0.4468453,1.3832011,0.76894736,0.12610935,0.3124844,0.6288177,0.5087956,-0.3420624,-0.10717918,0.07308758,836.08057,849.7802,843.73627,859.85345,839.707,42.000042,100,-0.071228027,0.144165039,0.979675293,0.620574951,2.317810059,2.467346191,1,1,1,1,1,85.67
