Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
19:57.0,-0.07666498,0.025162427,0.36939797,0.11413191,0.90524983,0.038799662,0.09707424,1.105562,1.6474959,0.14617503,0.17155746,1.7919095,0.3326536,-0.16463116,0.14190489,0.22336698,-0.50266105,-0.39619976,-0.038004555,-0.2776719,867.9121,863.47986,856.2271,870.32965,848.97437,100,0,0.075073242,0.147705078,0.978271484,1.555175781,2.474822998,3.147735596,1,1,1,1,1,50.31
19:57.6,0.14234097,0.09912254,0.46627226,0.07255406,1.0205699,0.08758547,0.21242051,1.2464685,1.6542907,0.14856458,0.481123,1.8243965,0.4494291,-0.071169145,0.13298778,0.32701996,-0.5063543,-0.29910883,-0.059028186,-0.24086504,854.21246,850.18317,841.7216,849.7802,865.89746,100,0,0.073730469,0.153320313,0.977478027,0.994415283,3.020629883,2.489776611,1,1,1,1,1,50.31
19:58.1,0.3478584,0.18078732,0.4565875,0.31470522,1.0400618,0.14360021,0.1999468,1.2653215,1.65914,0.22583029,0.5132011,1.8369669,0.425009,-0.07923013,0.13949645,0.31600496,-0.46427092,-0.20566675,-0.07481853,-0.32267007,851.79486,851.39197,853.00366,853.00366,866.30035,100,0,0.067199707,0.159179688,0.979309082,0.747680664,2.654266357,2.482299805,1,1,1,1,1,50.31
19:58.6,0.7562911,0.5944149,0.5566153,0.8145473,0.841175,0.3353246,0.23242672,0.89338064,1.6842682,0.24650015,0.5723728,1.8094661,0.36204696,0.023970708,0.1988462,0.2977181,-0.46786126,-0.23893209,-0.13124011,-0.18466415,857.4359,853.8095,854.21246,844.94507,859.45056,100,0,0.075256348,0.154052734,0.979736328,0.381317139,2.878570557,1.831817627,1,1,1,1,1,50.31
19:59.1,0.7675092,0.5817249,0.469389,0.7867782,0.7740161,0.3368437,0.024714725,0.82813364,1.5145326,0.32806632,0.43744463,1.6583061,0.33844382,-0.01830698,0.156736,0.24393654,-0.48860535,-0.30723912,-0.1824064,-0.20103253,854.21246,856.63007,842.9304,848.97437,869.92676,100,0,0.077453613,0.149475098,0.978759766,0.553283691,2.355194092,2.377624512,1,1,1,1,1,50.31
19:59.6,0.70163924,0.51333344,0.38124174,0.7564252,1.018803,0.27501202,-0.0804955,0.8820167,1.7175859,0.33623537,0.3939382,1.6216027,0.40300044,0.026985267,0.19393876,0.27405515,-0.5404645,-0.37384096,-0.16168003,-0.20198458,832.8571,846.55676,840.9158,834.4689,869.92676,100,0,0.076904297,0.149719238,0.978942871,0.605621338,2.788848877,2.452392578,1,1,1,1,1,50.31
20:00.1,0.17397726,0.34504354,0.015352566,0.31304058,0.978796,0.09273873,-0.21338789,0.9086639,1.6613088,0.23697768,0.16897853,1.5923691,0.44221255,0.011801628,0.15687658,0.23740709,-0.4472753,-0.25823265,-0.15810981,-0.26201776,854.21246,845.7509,848.1685,845.34796,848.5714,100,0,0.078186035,0.149719238,0.98236084,0.762634277,2.684173584,2.429962158,1,1,1,1,1,50.31
20:00.6,0.012934517,0.33261493,0.077217676,0.19610953,0.92298037,0.118542485,-0.24496432,0.8451367,1.6588459,0.2462022,0.24695466,1.5923691,0.31322432,0.014079688,0.19709973,0.22923143,-0.42368183,-0.21077576,-0.17331882,-0.28174222,829.2308,846.9597,846.55676,835.6777,865.09155,100,0,0.079528809,0.148620605,0.977111816,0.747680664,2.407531738,2.444915771,1,1,1,1,1,50.31
20:01.1,0.000422,0.39916652,0.08376196,0.11510912,0.57616574,0.08703229,-0.06688308,0.6589502,1.3558228,0.39834964,0.23672462,1.4812881,0.2843583,0.024282219,0.1288628,0.2178784,-0.39375398,-0.19332954,-0.18450992,-0.29498634,828.4249,842.1245,840.9158,826.4103,861.4652,100,0,0.073913574,0.151245117,0.977111816,0.93460083,3.252410889,2.295379639,1,1,1,1,1,50.31
20:01.6,-0.05148029,0.19758952,0.017357519,0.19822419,0.7239622,0.110369235,0.048623335,0.6775739,1.3858802,0.56889874,0.29254448,1.3756233,0.2800212,0.005742698,0.051005334,0.2137393,-0.4682847,-0.26562464,-0.09021528,-0.36314434,866.7033,852.6007,847.3626,863.0769,866.30035,100,0,0.073303223,0.152893066,0.979003906,-0.127105713,2.459869385,2.011260986,1,1,1,1,1,50.31
20:02.2,0.049693912,0.12839195,-0.10005458,0.22781803,0.8414416,-0.012475458,0.06203363,0.720473,1.4312916,0.56714267,0.33589256,1.2772961,0.26139778,-0.011308634,0.026256707,0.21715154,-0.4163914,-0.2704953,-0.032043707,-0.33604947,846.9597,854.21246,845.7509,843.3333,871.13556,100,0,0.075073242,0.150024414,0.977722168,0.351409912,2.721557617,1.82434082,1,1,1,1,1,50.31
20:02.7,0.14193483,-0.23790431,-0.10739726,0.3221711,0.8887449,-0.022173025,-0.09163997,0.852722,1.4782406,0.50610685,0.21635221,1.4905639,0.10173392,-0.06538906,0.08438444,0.20946611,-0.36845034,-0.33257547,-0.039767012,-0.27097917,848.97437,848.1685,852.1978,850.18317,888.0586,100,0,0.074890137,0.144958496,0.980285645,0.575714111,2.721557617,2.220611572,1,1,1,1,1,50.31
20:03.2,0.15101717,-0.4202931,0.033684794,0.22471364,0.78962415,-0.3311525,-0.11583051,0.77413785,1.4811952,0.09338348,0.20103092,1.4934655,0.06059616,-0.095641665,0.14144625,0.20849304,-0.2941414,-0.2435951,-0.11967197,-0.26952755,842.9304,861.4652,855.42126,846.9597,870.32965,100,0,0.080444336,0.149291992,0.977111816,0.807495117,2.474822998,2.138366699,1,1,1,1,1,50.31
20:03.7,0.1875969,-0.020381277,0.13726524,0.18513691,0.6785353,-0.2858757,-0.16038883,0.5910277,1.4774803,0.11725855,0.39331016,1.4906204,0.22554897,-0.071166866,0.120817,0.23352812,-0.30194518,-0.26415998,-0.23519611,-0.24372187,835.2747,846.55676,846.9597,831.2454,841.31866,100,0,0.078430176,0.147521973,0.978393555,1.031799316,3.349609375,2.033691406,1,1,1,1,1,50.31
20:04.2,0.15961212,0.19588466,0.23637788,0.1891154,0.60361445,-0.1754381,-0.24389714,0.53530073,1.2615038,0.14446007,0.46578783,1.4778091,0.36493486,-0.12930048,0.17460957,0.3001211,-0.36118695,-0.21121746,-0.38621065,-0.3038273,858.6447,857.03296,852.1978,855.42126,869.12085,100,0,0.076599121,0.15234375,0.979675293,1.158905029,3.439331055,2.220611572,1,1,1,1,1,50.3
20:04.8,0.34844095,0.30508828,0.23193507,0.5242911,0.63787013,-0.0259366,-0.47721794,0.66703624,1.2997465,0.124121934,0.45599943,1.476597,0.34866822,-0.21435286,0.15591457,0.23507729,-0.49300534,-0.20787486,-0.39211458,-0.35905075,855.82416,856.63007,846.1539,849.7802,871.9414,100,0,0.076843262,0.154968262,0.979248047,0.149536133,2.198181152,2.00378418,1,1,1,1,1,50.3
20:05.3,0.30182284,0.23415153,0.24093543,0.5667241,0.607414,0.039603982,-0.5233138,0.75319785,1.2984376,0.031868335,0.27770382,1.48017,0.25278556,-0.24001215,0.1504044,0.21277007,-0.5903329,-0.23447587,-0.31407806,-0.43773085,853.00366,850.989,851.79486,848.97437,878.7912,100,0,0.075683594,0.149536133,0.980834961,0.882263184,2.310333252,2.616882324,1,1,1,1,1,50.3
20:05.8,0.36512586,0.052331116,0.20120595,0.5058144,0.5159049,-0.014445258,-0.26893497,0.72558284,1.2619263,0.004177057,0.14776014,1.5132831,0.17336783,-0.19966754,0.065667205,0.14008239,-0.5717234,-0.36535573,-0.28734055,-0.42135823,860.2564,858.6447,851.39197,842.9304,848.5714,100,0,0.083251953,0.15020752,0.977416992,0.82244873,2.534637451,2.317810059,1,1,1,1,1,50.3
