Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
58:54.4,0.99093133,1.2043225,0.5813055,1.1107737,0.5097072,0.61806023,0.19406186,0.75923264,1.5614649,0.4991392,0.38119742,1.5581417,0.9235145,0.12547398,0.21468647,0.7122744,0.6293943,-0.119554795,0.19648033,0.22012785,833.2601,840.9158,840.10986,799.81683,834.0659,-0.046813965,0.221740723,0.969482422,1.121520996,2.407531738,2.654266357,1,1,1,1,1,46.8
58:54.9,0.8340167,0.83536196,0.27702817,0.8889953,0.46942365,0.18710406,-0.19752781,0.6225918,1.5762706,0.7141287,0.31634313,1.5627562,0.95555025,0.112976365,0.21413852,0.7511317,0.5888598,-0.114700764,0.23460175,0.17696524,828.4249,848.5714,853.8095,830.0366,857.4359,-0.048522949,0.218078613,0.967834473,0.687866211,3.028106689,2.108459473,1,1,1,1,1,46.8
58:55.4,1.0628959,0.79344964,0.26784983,0.9639846,0.51517177,0.17947698,-0.22990234,0.49717164,1.556103,0.70559216,0.40936312,1.4930608,0.83764356,0.11882051,0.18458343,0.690464,0.5344432,-0.1674966,0.26216862,0.019642847,850.989,853.4066,835.2747,846.9597,898.1319,-0.044067383,0.221679688,0.966064453,0.874786377,2.646789551,2.355194092,1,1,1,1,1,46.8
58:55.9,1.1285671,0.856871,0.5217693,1.0595843,0.63627523,0.09214372,0.15825023,0.54327464,1.5164071,0.7041949,0.48378405,1.6725242,0.7410259,0.08716509,0.2847406,0.6604257,0.5532081,-0.13262545,0.271461,0.066376254,848.1685,844.94507,844.94507,879.59705,869.92676,-0.050720215,0.217773438,0.970214844,0.456085205,2.818756104,2.018737793,1,1,1,1,1,46.8
58:56.4,1.0799068,1.0933118,0.6153695,1.1233406,0.6927451,0.054743152,0.27529064,0.5568176,1.478924,0.41655943,0.43945333,1.718614,0.6796028,0.13988802,0.33058602,0.71672624,0.6103648,0.016152043,0.29548588,0.16330984,844.5421,843.3333,832.0513,820.7692,846.1539,-0.053161621,0.217956543,0.96875,0.785064697,2.385101318,2.527160645,1,1,1,1,1,46.8
58:56.9,0.9873612,1.1401654,0.67306584,1.0951376,0.7327415,0.38523728,0.38235727,0.6826918,1.4802454,0.5435977,0.3336785,1.7231113,0.7370454,0.16010597,0.32037932,0.7493722,0.66453236,0.045420203,0.30662486,0.20732747,855.0183,872.74725,853.4066,787.72894,809.89014,-0.054992676,0.216247559,0.971069336,1.00189209,3.633728027,2.654266357,1,1,1,1,1,46.8
58:57.4,1.0240405,1.1712668,0.6544983,1.0974778,0.73978996,0.5735185,0.33451375,0.7294272,1.4722158,0.5577616,0.28764322,1.6094856,0.7400306,0.11291359,0.23171675,0.76550007,0.62955755,0.0865876,0.2746609,0.17096058,840.10986,840.9158,849.7802,826.0073,796.1905,-0.051696777,0.220703125,0.96661377,0.687866211,2.504730225,2.287902832,1,1,1,1,1,46.8
58:58.0,1.1094388,1.1708783,0.53067654,1.1999258,0.7165655,0.6957624,0.17998247,0.80014974,1.3997792,0.5539985,0.06168148,1.5743214,0.71362174,0.010705769,0.15988274,0.6810896,0.5332339,0.06024441,0.18986984,-0.013631349,852.1978,840.9158,849.3773,864.68866,843.3333,-0.049804688,0.219726563,0.97052002,0.403747559,2.534637451,2.213134766,1,1,1,1,1,46.8
58:58.5,1.1849477,1.1552758,0.42892015,1.2914131,0.7827315,0.6878641,0.10656541,0.82585317,1.5517507,0.56942236,0.18073437,1.5684575,0.77428585,-0.022211332,0.15843077,0.64365274,0.4385708,0.03662983,0.0515497,-0.07209687,861.06226,832.4542,844.94507,841.31866,830.4396,-0.051513672,0.218811035,0.967468262,0.86730957,1.95892334,2.96081543,1,1,1,1,1,46.8
58:59.0,1.2355491,1.2957935,0.44583076,1.4005696,0.7898467,0.5965931,0.065010704,0.8365965,1.5517507,0.56362695,0.3339292,1.5582987,0.80499303,0.07398065,0.21629545,0.58892196,0.41398793,-0.027808044,0.034660734,-0.027987365,815.12823,863.0769,842.9304,799.81683,846.55676,-0.057373047,0.21496582,0.969543457,0.381317139,3.723449707,2.377624512,1,1,1,1,1,46.8
58:59.5,1.322426,1.3193406,0.577101,1.4570761,0.89210594,0.5426083,0.27667677,0.8130906,1.5453451,0.55428165,0.36429724,1.4352937,0.9261072,0.07496558,0.15339233,0.6659598,0.47522318,-0.11263327,-0.005607555,0.02644657,855.82416,845.34796,844.5421,854.21246,863.0769,-0.055175781,0.217224121,0.968444824,0.785064697,2.863616943,2.235565186,1,1,1,1,1,46.8
59:00.0,1.3137739,1.4301391,0.6958653,1.563771,0.74331754,0.5620213,0.32272613,0.87253517,1.2693763,0.26358438,0.33186245,1.4149953,0.5749426,0.010880468,0.19488588,0.69423765,0.24976549,-0.13432416,0.05340682,0.07596204,847.76556,838.0952,846.55676,846.55676,832.4542,-0.054321289,0.215270996,0.96496582,0.568237305,2.908477783,1.996307373,1,1,1,1,1,46.8
59:00.5,1.3736503,1.418676,0.6554207,1.563771,0.8851448,0.6740393,0.25991198,0.87253517,1.5141491,0.30926687,0.20682429,1.4149953,0.6659113,-0.02389406,0.13147247,0.69423765,0.20885602,-0.13892569,0.09823682,0.07596204,833.2601,846.55676,846.1539,800.2198,825.6044,-0.054016113,0.219604492,0.969116211,0.800018311,2.317810059,2.347717285,1,1,1,1,1,46.8
59:01.0,1.3642555,1.4072268,0.53085107,1.4513263,0.8761701,0.7240212,0.029705193,0.77797455,1.5141491,0.6013641,0.22008798,1.2181937,0.67302144,-0.000332,0.086439,0.57653326,0.3066597,-0.14829779,0.12875241,0.11829576,818.3516,840.10986,844.94507,813.5165,848.5714,-0.056640625,0.216796875,0.967895508,0.702819824,2.347717285,2.183227539,1,1,1,1,1,46.77
59:01.5,1.3388911,1.2322931,0.44274983,1.3259406,0.8446905,0.6647317,-0.15941747,0.7311946,1.5139573,0.6383422,0.25268707,1.4697053,0.71350545,0.046923045,0.002536595,0.69217414,0.30337703,-0.16305147,0.102480575,0.17849854,851.39197,844.5421,849.7802,861.4652,903.36993,-0.058837891,0.214904785,0.96862793,0.276641846,2.98324585,2.250518799,1,1,1,1,1,46.77
59:02.0,1.2118462,0.9514889,0.47902843,1.2585155,0.73039234,0.54597557,0.008958478,0.6795709,1.3445019,0.656592,0.25149956,1.489771,0.7565686,0.06741832,0.09457221,0.7101205,0.43595108,-0.14112972,0.05496419,0.18936984,850.58606,843.73627,850.18317,869.12085,873.1502,-0.055908203,0.216491699,0.971374512,0.717773438,3.050537109,2.280426025,1,1,1,1,1,46.77
