Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
22:33.0,1.4752854,0.7611495,0.5731326,1.5996175,0.7466917,0.09634131,0.14909713,0.7579872,1.2592381,0.5593904,0.49236813,1.1588103,0.6473513,0.15478499,0.3359352,0.75443393,0.40063357,-0.043674473,0.4773875,0.8365144,815.12823,848.1685,813.91943,853.4066,952.52747,0,80.000015,-0.182312012,0.134887695,0.963012695,1.016845703,2.811279297,4.882354736,1,1,1,1,1,26.8
22:33.5,1.1923158,0.6018301,0.59610873,1.3740299,0.68614906,-0.03344416,0.039446015,0.65526444,1.2453492,0.42349958,0.49430352,1.1754559,0.66201913,0.11420081,0.27583238,0.57691985,0.4105609,-0.032813147,0.39541593,0.4863838,820.7692,848.5714,811.50183,841.7216,805.05493,0,86.000015,-0.170837402,0.139892578,0.967529297,1.271057129,2.078552246,0.628051758,1,1,1,1,1,26.8
22:34.0,0.839679,0.51191634,0.4877592,0.9618028,0.525851,0.13633545,0.12845217,0.5552403,0.90234053,0.42341125,0.4441301,1.1031485,0.6649483,0.062481534,0.40387082,0.49171308,0.3839451,-0.0736984,0.30918953,0.2786163,813.5165,855.82416,833.2601,828.022,726.08057,0,88.000015,-0.174743652,0.135925293,0.966552734,0.396270752,3.140258789,2.115936279,1,1,1,1,1,26.78
22:34.5,0.3408599,0.3835038,0.4666089,0.5138585,0.38746703,0.1440078,0.1134177,0.30700114,0.9105811,0.31863478,0.34087104,1.0341531,0.6448484,0.07999018,0.4751056,0.5454493,0.41036066,0.07013967,0.44609538,0.3409062,818.7546,853.00366,832.0513,834.87177,856.2271,0,98,-0.174499512,0.135375977,0.963562012,0.657958984,2.310333252,2.676696777,1,1,1,1,1,26.78
22:35.0,0.12154538,0.5013306,0.4868297,0.31878898,0.11253214,0.20051661,0.15541743,0.1943824,0.88380426,0.22429945,0.23601937,1.0000265,0.58322424,0.13234425,0.46405762,0.5826759,0.40434292,0.12326398,0.4554253,0.34670734,835.6777,847.76556,828.4249,857.03296,992.4176,0,100,-0.178771973,0.1328125,0.971923828,0.650482178,3.701019287,2.033691406,1,1,1,1,1,26.78
22:35.6,0.68117326,0.4856964,0.3980854,0.75774497,0.35253766,0.17765665,0.028036322,0.3874072,1.0454875,0.12649071,0.22983146,1.1076134,0.5337865,0.09967848,0.33753374,0.54662675,0.31708175,0.0539757,0.37787932,0.3096849,803.44324,848.5714,834.87177,814.7253,749.45056,0,100,-0.187133789,0.135681152,0.964172363,1.241149902,3.843078613,2.601928711,1,1,1,1,1,26.78
22:36.1,0.8367622,0.6690344,0.48987237,0.9114653,0.5743812,0.22706747,0.11699594,0.55121106,1.1692806,0.062100023,0.22413434,1.3102381,0.6157324,0.15044034,0.2849463,0.54666775,0.23908222,-0.12625414,0.114796184,0.27813596,834.4689,848.5714,827.619,846.55676,932.7839,0,98,-0.17401123,0.136413574,0.968444824,0.149536133,1.472930908,2.385101318,1,1,1,1,1,26.78
22:36.6,0.8912823,0.6405472,0.43118936,0.96998245,0.6445495,0.20738323,-0.015602658,0.5840736,1.3406435,-0.052386213,0.27675167,1.4093369,0.625634,0.09375213,0.22299923,0.5957443,0.22137839,-0.24832304,-0.06613534,0.24656211,832.4542,865.89746,820.3663,868.71796,988.3883,4,88.000015,-0.155517578,0.130187988,0.976379395,0.598144531,2.901000977,1.82434082,1,1,1,1,1,26.78
22:37.1,0.7750908,0.7372735,0.6752002,0.9192556,0.55396897,0.26747194,-0.0934452,0.42953777,1.3906081,0.31537625,0.40044868,1.4020433,0.643635,0.091072194,0.21300706,0.5960397,0.19943486,-0.21864024,-0.14793529,0.21650974,834.87177,855.42126,825.6044,849.3773,810.696,13.999998,78.00002,-0.141845703,0.130432129,0.97467041,0.239257813,1.136474609,3.581390381,1,1,1,1,1,26.78
22:37.6,0.6333812,0.7490242,0.7874961,0.863917,0.43480402,0.27442053,-0.13932398,0.3294497,1.3942986,0.44615835,0.4063811,1.4071012,0.5749738,0.117500864,0.11815039,0.5470388,0.19770674,-0.18236865,-0.11126333,0.15210721,835.2747,848.1685,836.8865,863.8828,942.8571,21.999996,70.00003,-0.141784668,0.129150391,0.966796875,0.007476807,3.289794922,1.996307373,1,1,1,1,1,26.78
22:38.1,0.626752,0.7931671,0.7870867,0.8107039,0.49970946,0.23924743,-0.10112574,0.24786814,1.3690093,0.5790389,0.27441537,1.2915506,0.56876534,0.1732863,-0.019873293,0.40877935,0.09093575,-0.24626021,-0.11830626,0.08549008,826.0073,859.45056,844.1392,844.1392,836.08057,34,58.00004,-0.15423584,0.132629395,0.971435547,1.039276123,3.087921143,2.280426025,1,1,1,1,1,26.78
22:38.6,0.3777791,0.7030746,0.69435877,0.4539537,0.43246093,0.13149789,-0.060213745,0.19352068,1.1353651,0.59568685,0.2509788,1.1089585,0.5391568,0.20425661,-0.0446648,0.4535457,0.13713872,-0.24138819,-0.094585925,0.116579965,846.55676,834.87177,842.9304,883.6264,969.85345,44.000008,52.000046,-0.158508301,0.129394531,0.971679688,1.009368896,2.280426025,2.422485352,1,1,1,1,1,26.78
22:39.1,0.28245008,0.53026545,0.57665235,0.11156435,0.3068131,0.07995223,-0.007573443,0.18902254,1.2496188,0.4195222,0.15295489,1.2505254,0.5181019,0.1389352,0.04642672,0.41333532,0.16695443,-0.2847912,-0.18494876,0.1307872,835.6777,846.1539,834.87177,862.27106,893.69965,54.000004,50.000046,-0.155822754,0.127563477,0.972290039,0.560760498,3.439331055,2.878570557,1,1,1,1,1,26.78
22:39.7,0.16672638,0.60101384,0.70894164,0.2285506,0.14498553,0.16008323,0.18267614,0.3626614,1.3233759,0.37504852,0.20312901,1.3954495,0.53915066,0.085409254,0.11445754,0.37326688,0.3259776,-0.24618202,-0.23955712,0.19344385,817.1429,850.18317,840.9158,816.7399,730.5128,63.999992,46.000046,-0.150756836,0.132324219,0.972167969,1.233673096,2.908477783,2.654266357,1,1,1,1,1,26.78
