Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
46:26.2,1.1381787,0.5586492,0.32108942,1.262322,0.2650529,-0.20969129,-0.3789278,0.2658894,0.82950675,-0.16263098,-0.08678819,1.1250025,0.3377722,-0.37189153,-0.42488605,0.17408231,0.15420726,-0.8092153,-0.848648,0.053487856,804.2491,854.61536,834.87177,785.31134,856.63007,100,0,-0.202514648,0.080383301,0.966308594,0.852355957,1.577606201,4.78515625,1,1,1,1,1,90.98
46:26.7,0.71530735,0.6711156,0.5758097,0.8952727,0.007721539,-0.01981189,-0.22247943,0.22631492,1.1524155,-0.066056475,-0.045674387,1.1676878,0.36048844,-0.4943853,-0.42344952,0.24036786,0.11985229,-0.87151146,-0.77236664,0.0358594,827.2161,858.24176,827.619,812.3077,836.08057,100,0,-0.206420898,0.082519531,0.970703125,0.358886719,3.095397949,0.725250244,1,1,1,1,1,90.98
46:27.2,0.53901017,0.6533259,0.5631502,0.8327971,-0.08655736,-0.009071496,-0.25332478,0.23922648,1.4782724,0.10847048,-0.0708852,1.2268052,0.37573558,-0.47891366,-0.41997382,0.34341437,0.043335754,-0.86562663,-0.79314613,-0.052942757,848.5714,822.7839,843.3333,839.304,841.31866,100,0,-0.209594727,0.082763672,0.967712402,0.747680664,1.839294434,3.050537109,1,1,1,1,1,90.98
46:27.7,0.82380867,0.78769314,0.57502437,0.95850724,0.4035286,0.33974344,0.014929702,0.57214355,1.5002003,0.42380193,0.29568428,1.2676257,0.4075963,-0.44924268,-0.4443473,0.3868284,0.042210367,-0.7547249,-0.7553215,0.007602922,822.381,858.6447,826.4103,814.3223,864.2857,100,0,-0.203979492,0.075073242,0.965393066,0.261688232,2.669219971,1.173858643,1,1,1,1,1,90.98
46:28.3,0.88537663,0.8037394,0.34875008,1.0083207,0.52157444,0.4405397,0.08515409,0.66153735,1.5002003,0.41675407,0.2538033,1.2562503,0.3683421,-0.40214574,-0.52550185,0.33616677,0.072031915,-0.67653525,-0.8691161,-0.015078062,833.2601,860.65936,827.619,816.7399,838.9011,100,0,-0.204040527,0.072021484,0.97265625,0.680389404,3.686065674,2.056121826,1,1,1,1,1,90.98
46:28.8,0.76869565,0.7933834,0.26068118,0.90596443,0.50561017,0.4366408,0.0940944,0.6389891,1.426869,0.40428004,0.2538033,1.2632042,0.31670815,-0.40310422,-0.4601909,0.29201207,0.042226147,-0.6942768,-0.93311167,-0.04769081,826.4103,859.0476,829.2308,809.0842,880.80585,100,0,-0.210449219,0.073242188,0.967102051,0.643005371,3.244934082,2.310333252,1,1,1,1,1,90.98
46:29.3,0.37708116,0.49963915,0.04865042,0.56715745,0.16950196,0.10678274,-0.20091458,0.3014006,0.95758545,0.1779485,0.18356425,1.4463074,0.19168042,-0.36010748,-0.41680267,0.29326728,-0.067554146,-0.6832719,-0.9860348,-0.20943537,819.9634,858.24176,829.2308,808.2784,871.9414,100,0,-0.214416504,0.074523926,0.963867188,0.269165039,2.661743164,2.235565186,1,1,1,1,1,90.98
46:29.8,0.08923219,-0.4178653,-0.42487258,0.09336887,-0.18525566,-0.61769325,-0.7115849,-0.023411497,0.8186115,-0.19844401,-0.23270331,1.4405961,0.10366639,-0.29828888,-0.456973,0.31625465,-0.25751162,-0.7013482,-0.90638465,-0.23605196,825.2015,855.0183,832.4542,816.337,867.50916,100,0,-0.219482422,0.066467285,0.965698242,0.523376465,2.542114258,3.992614746,1,1,1,1,1,90.98
46:30.3,0.80950105,-0.059357278,0.14708003,0.82075614,-0.1054472,-0.52240825,-0.73078585,0.08861892,0.79339296,-0.24202804,-0.19597657,1.4339709,0.14588413,-0.32429013,-0.51689094,0.31383994,-0.21092321,-0.6064124,-0.91678053,-0.16445151,834.4689,859.0476,832.0513,822.7839,859.45056,100,0,-0.213989258,0.067810059,0.963806152,0.239257813,1.899108887,1.405639648,1,1,1,1,1,90.98
46:30.8,1.1034604,0.5334113,0.36657917,1.1650605,0.16579759,-0.14872362,-0.29424247,0.30936134,0.56947196,0.26534837,0.19038823,1.2074186,0.38041627,-0.07421624,-0.14909038,0.39934123,0.010748064,-0.33674306,-0.6645743,-0.007717022,828.4249,859.45056,845.7509,818.3516,800.6227,100,0,-0.200805664,0.076538086,0.967468262,0.583190918,2.123413086,3.364562988,1,1,1,1,1,90.98
