Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
10:32.4,0.7850195,1.7405708,0.7018104,1.7406133,0.4844359,0.8764547,0.26142067,0.9922521,0.4478759,0.7782229,0.39969325,0.6092434,0.4288779,0.31544137,0.24189149,0.8143969,0.18408394,0.4262888,0.13023807,0.19614883,871.13556,831.2454,842.1245,1324.8352,1124.1758,0,0,0.648193359,0.106201172,0.75402832,0.949554443,3.043060303,2.145843506,1,1,1,1,1,66.98
10:32.9,1.0252763,1.7898128,0.7543653,1.7406133,0.30956218,0.85965186,0.2574936,0.9922521,0.64132726,0.7782229,0.40041056,0.6092434,0.23271486,0.26018882,0.22980726,0.8143969,0.13638178,0.475985,0.15810603,0.19614883,842.1245,845.7509,848.1685,870.32965,699.89014,0,0,0.647827148,0.106018066,0.755126953,1.173858643,3.192596436,2.332763672,1,1,1,1,1,66.98
10:33.4,0.86534756,1.7614716,0.71109545,1.7406133,0.12840857,0.8010456,0.148977,0.9922521,0.68870944,0.77754945,0.3815226,0.6092434,0.4488217,0.12999962,0.07460621,0.8143969,-0.001275607,0.4912195,0.13788356,0.19614883,808.2784,869.92676,855.42126,384.79852,608.4249,0,0,0.639770508,0.105285645,0.757263184,1.106567383,2.901000977,2.609405518,1,1,1,1,1,66.98
10:33.9,0.76428086,0.92026645,0.23197393,1.7406133,0.27912354,-0.31309113,-0.5561928,0.9922521,0.75962585,0.26731986,0.23764682,0.6092434,0.4916976,-0.004185326,-0.005683521,0.8143969,-0.047031906,0.4354712,0.05147748,0.19614883,878.3883,850.58606,844.94507,1223.6996,939.6337,0,0,0.639160156,0.103027344,0.757080078,0.904693604,2.594451904,2.175750732,1,1,1,1,1,66.98
10:34.4,0.47089288,-0.23981541,-0.30593592,1.7406133,0.25869304,-0.38705224,-0.7839695,0.9922521,0.7161771,-0.009335236,0.009398055,0.6092434,0.47883883,0.05103764,0.026088431,0.8143969,-0.089842245,0.4201507,0.03779212,0.19614883,811.9048,859.85345,845.7509,511.72162,576.99634,0,0,0.637695313,0.104248047,0.755981445,0.86730957,2.89352417,2.250518799,1,1,1,1,1,66.98
10:34.9,0.34713307,-0.37280682,-0.52331626,1.7406133,0.34631792,-0.32058915,-0.64529777,0.9922521,0.68260896,0.02456794,-0.025718182,0.6092434,0.3903034,0.08704023,0.017815925,0.8143969,-0.09012095,0.41060236,-0.012771297,0.19614883,821.5751,857.8388,854.21246,547.5824,810.696,0,0,0.643798828,0.104675293,0.755065918,1.151428223,2.153320313,2.220611572,1,1,1,1,1,66.98
10:35.4,0.20974319,-0.47752365,-0.52044725,1.7406133,0.26569733,-0.27408507,-0.50459963,0.9922521,0.6646949,0.027216928,-0.002861936,0.6092434,0.22343016,0.048469808,-0.06655982,0.8143969,-0.055595905,0.39142618,0.005437094,0.19614883,874.7619,857.4359,853.00366,1234.1758,1170.5128,0,0,0.644042969,0.103942871,0.757568359,0.493469238,2.392578125,2.123413086,1,1,1,1,1,66.98
10:36.0,0.24898168,-0.39167303,-0.30327603,1.7406133,0.24267223,-0.37796867,-0.3547975,0.9922521,0.602507,-0.05810249,0.024188895,0.6092434,0.12497676,-0.034428593,-0.14474693,0.8143969,-0.08600288,0.4056276,-0.010328375,0.19614883,862.674,844.94507,848.5714,1107.2528,851.39197,0,0,0.636901855,0.104431152,0.759094238,0.994415283,2.527160645,2.482299805,1,1,1,1,1,66.86
10:36.5,0.24642064,-0.41822007,-0.117815666,1.7406133,0.15458485,-0.49952137,-0.3644642,0.9922521,0.5902868,-0.18245637,0.030885812,0.6092434,0.14112626,-0.07894217,-0.119069315,0.8143969,-0.14476359,0.3449772,0.006505337,0.19614883,797.3993,859.45056,853.4066,424.2857,553.6264,0,0,0.642883301,0.104431152,0.764038086,1.128997803,2.534637451,2.370147705,1,1,1,1,1,66.86
10:37.0,0.47031558,-0.3285286,-0.14454448,1.7406133,0.15381594,-0.7904747,-0.40370217,0.9922521,0.505054,-0.16912772,0.019562019,0.6092434,0.13277239,-0.07212255,-0.005479052,0.8143969,-0.21972004,0.30758324,0.072691895,0.19614883,888.86444,861.06226,855.82416,1320.8059,1085.4945,0,0,0.63873291,0.10546875,0.761291504,1.151428223,2.377624512,2.467346191,1,1,1,1,1,66.86
