Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
04:13.9,0.56998414,0.2169637,0.21804884,0.5908584,0.49787885,-0.16837399,-0.28300607,0.737017,1.2615696,0.20358138,0.028214913,1.395457,0.20350072,-0.33264437,-0.42845136,0.592577,-0.119721435,-0.6610512,-0.7316237,0.362278,883.6264,863.8828,844.5421,851.39197,930.3663,0.400024414,0.134155273,0.905273438,1.031799316,2.00378418,2.422485352,1,1,1,1,1,74.19
04:14.4,0.5239601,0.44344607,0.17740779,0.50191337,0.51805454,-0.08730908,0.2134513,0.7042728,1.3170372,0.19989131,0.12243838,1.4473802,0.29321787,-0.36464715,-0.39821306,0.5587672,-0.160457,-0.6037557,-0.714888,0.31653687,864.2857,857.4359,844.94507,854.21246,792.1612,0.400817871,0.13104248,0.901672363,0.523376465,1.973876953,2.287902832,1,1,1,1,1,74.17
04:14.9,0.5001133,0.38049513,0.295527,0.48376825,0.5593538,-0.1532164,0.26331148,0.74133414,1.3041476,0.19094208,0.12243838,1.441217,0.25056848,-0.36395788,-0.40108216,0.6414544,-0.17852062,-0.6337694,-0.7031104,0.3912581,834.4689,855.82416,840.10986,837.28937,818.3516,0.408752441,0.131347656,0.900817871,1.128997803,2.392578125,2.82623291,1,1,1,1,1,74.17
04:15.4,0.47222674,0.28269812,0.30857426,0.44435462,0.618013,-0.12250754,0.27392265,0.7881619,1.0413538,0.16098887,0.122535914,1.3938093,0.30910432,-0.36900184,-0.44756994,0.6961569,-0.12782997,-0.5271161,-0.67313725,0.52317214,871.13556,861.8681,841.31866,855.0183,845.7509,0.419250488,0.13092041,0.898254395,1.510314941,3.372039795,2.908477783,1,1,1,1,1,74.17
04:15.9,0.33771187,-0.07160345,0.07280058,0.40342054,0.5872249,-0.06507146,-0.16884254,0.700679,0.9984234,-0.10828193,-0.04812341,1.4422834,0.18578677,-0.3441597,-0.44905892,0.6566514,0.002217267,-0.4835507,-0.7840111,0.6095243,884.43225,863.8828,847.3626,868.315,898.1319,0.403503418,0.124450684,0.898498535,0.680389404,3.185119629,2.78137207,1,1,1,1,1,74.17
04:16.4,0.37945965,-0.39300618,-0.30782595,0.38835606,0.68395543,-0.10961462,-0.24400589,0.72033286,1.1048609,-0.066957794,0.01723984,1.5071685,0.23939854,-0.46367446,-0.39776278,0.6305767,0.00233796,-0.50913507,-0.81893325,0.60917395,836.08057,858.24176,842.1245,832.4542,780.4762,0.415100098,0.124755859,0.899291992,0.583190918,1.652374268,2.878570557,1,1,1,1,1,74.17
04:16.9,0.41618,-0.4594545,-0.44496807,0.3409434,0.684515,-0.1940621,-0.26232073,0.7047918,1.1043519,-0.064477324,0.018793406,1.5092951,0.23044021,-0.44573033,-0.40274477,0.60355616,0.012483273,-0.65702176,-0.79437935,0.5827027,891.28204,859.0476,835.6777,893.2967,930.7692,0.414611816,0.123718262,0.896118164,0.770111084,2.975769043,1.943969727,1,1,1,1,1,74.17
04:17.5,0.47683382,-0.10024948,-0.36328843,0.41283777,0.77007955,-0.15460414,-0.20127891,0.797289,1.0973682,-0.055473298,0.036009897,1.4750388,0.32368913,-0.3391009,-0.35289985,0.68978155,0.009732164,-0.78232044,-0.8229893,0.57981193,847.76556,861.8681,838.49817,835.2747,808.2784,0.416687012,0.129760742,0.897644043,0.897216797,3.633728027,0.82244873,1,1,1,1,1,74.17
04:18.0,0.626095,0.04719479,-0.19871067,0.5237473,0.71667284,-0.14372045,-0.27528214,0.76329607,1.0058538,-0.08940464,0.16238277,1.2072595,0.2781341,-0.25195947,-0.41895592,0.690508,0.061240923,-0.73016596,-0.77940845,0.7274643,819.5604,847.3626,844.94507,828.4249,812.71063,0.420898438,0.128845215,0.897277832,0.762634277,1.816864014,2.661743164,1,1,1,1,1,74.17
04:18.5,0.5783791,0.06476594,-0.254023,0.59337854,0.65377784,-0.20245628,-0.40864718,0.71214616,1.2448826,-0.09831569,0.15641375,1.2332959,0.34219757,-0.28463653,-0.35828918,0.70996374,0.041448604,-0.6693667,-0.74208045,0.7132866,890.87915,863.47986,839.304,864.68866,939.2308,0.420043945,0.126647949,0.897216797,0.732727051,2.579498291,2.422485352,1,1,1,1,1,74.17
04:19.0,0.67627543,-0.044606082,-0.20956503,0.8283592,0.42313886,-0.35297033,-0.5458136,0.5502516,1.2364241,-0.119830094,0.047632873,1.2190924,0.3661384,-0.3377385,-0.3418787,0.6600829,0.07408592,-0.68247736,-0.64679277,0.64641625,884.43225,850.58606,836.4835,864.2857,873.5531,0.419921875,0.123596191,0.885192871,0.224304199,2.086029053,2.235565186,1,1,1,1,1,74.17
04:19.5,0.76325625,0.17327257,-0.34678,0.99794,0.6293624,-0.039429642,-0.48741072,0.7636432,1.3350921,-0.049625643,-0.062599376,1.2512791,0.5665062,-0.28623915,-0.21654254,0.80126184,0.019301405,-0.7193821,-0.6827842,0.33643863,823.9927,855.82416,841.31866,813.1135,772.01465,0.418640137,0.128356934,0.892150879,0.545806885,3.506622314,3.080444336,1,1,1,1,1,74.17
04:20.0,1.0597818,0.47390717,-0.25493205,1.2399031,0.7704464,0.090437114,-0.2620386,0.92533153,1.2917174,-0.17202663,-0.032858703,1.2420104,0.5361966,-0.256407,-0.20540836,0.7963344,-0.039111324,-0.71466315,-0.7318551,0.26316884,839.707,875.16486,839.707,844.94507,873.1502,0.430358887,0.126525879,0.889160156,0.927124023,2.459869385,1.308441162,1,1,1,1,1,74.17
04:20.5,1.069887,0.5921211,-0.22993627,1.2153481,0.8039277,0.077448204,-0.22105812,0.94612646,1.2641711,-0.09300198,-0.042208474,1.298637,0.50639987,-0.27984053,-0.20440729,0.842507,-0.2494204,-0.74156886,-0.82062775,0.4122237,886.8498,867.1062,836.4835,870.32965,920.696,0.421081543,0.125,0.896362305,0.373840332,2.347717285,2.482299805,1,1,1,1,1,74.17
04:21.0,0.9994995,0.59772176,-0.10709599,1.1050832,0.6693027,-0.12582712,-0.2285111,0.78640133,1.180631,-0.12892908,-0.06281624,1.3245913,0.29511338,-0.3182098,-0.29825515,0.6967378,-0.3248629,-0.7106531,-0.8182812,0.54542017,834.87177,853.00366,838.9011,834.87177,790.54944,0.423583984,0.129150391,0.893615723,0.598144531,2.714080811,2.377624512,1,1,1,1,1,74.17
04:21.5,0.5716463,0.40173873,-0.1427423,0.6737886,0.40036812,-0.31403804,-0.34923115,0.52374667,1.1127008,-0.098301664,-0.13714592,1.3599515,0.3646006,-0.36250168,-0.31136197,0.720435,-0.20529151,-0.68284804,-0.71928906,0.5908742,896.9231,862.27106,842.1245,873.95605,945.2747,0.421936035,0.130371094,0.893676758,0.672912598,2.699127197,1.742095947,1,1,1,1,1,74.17
04:22.1,0.1467325,0.16283226,-0.25795573,0.31552777,0.3489312,-0.36100596,-0.16243537,0.4865069,1.1269972,-0.055101905,-0.19079264,1.3551445,0.3388481,-0.42160642,-0.3582314,0.69675434,-0.14513086,-0.6505662,-0.65804946,0.56764853,857.4359,856.2271,834.0659,848.5714,873.5531,0.423156738,0.125183105,0.894287109,1.02432251,2.429962158,1.510314941,1,1,1,1,1,74.17
04:22.6,0.26195914,-0.10370203,-0.4024035,0.3443149,0.33688575,-0.44473356,-0.13859186,0.67218363,1.1190188,-0.060986817,-0.14572085,1.3139057,0.31181043,-0.51403236,-0.22625278,0.78285027,-0.1033469,-0.6544427,-0.6427303,0.6127563,886.4469,860.65936,838.9011,856.2271,906.99634,0.424926758,0.126098633,0.895812988,0.852355957,3.357086182,2.699127197,1,1,1,1,1,74.17
04:23.1,0.34868553,-0.16082524,-0.3319607,0.4008194,0.40273315,-0.3649104,-0.016114669,0.73597884,0.98867935,-0.061719075,-0.18487507,1.3869772,0.26180518,-0.48395726,-0.15609221,0.75309944,-0.07765117,-0.63618493,-0.7438639,0.6511942,843.73627,861.4652,841.7216,808.2784,884.0293,0.422058105,0.126831055,0.898193359,0.605621338,2.213134766,2.624359131,1,1,1,1,1,74.17
04:23.6,0.45160976,-0.17541672,-0.31010342,0.47015616,0.5631505,-0.41121757,-0.02863608,0.83621955,1.1552193,0.034047935,0.26128814,1.4677618,0.30771387,-0.40024987,-0.16814016,0.68846756,-0.083739005,-0.6393696,-0.7335199,0.66261584,884.43225,865.4945,843.73627,863.8828,950.5128,0.419555664,0.127502441,0.893310547,0.785064697,3.237457275,2.743988037,1,1,1,1,1,74.17
04:24.1,0.36145437,-0.3893787,-0.3834582,0.41118157,0.67307025,-0.305014,-0.019210212,0.81463194,1.1669171,0.05613273,0.2702685,1.4838188,0.36460936,-0.2545746,-0.29097995,0.5577536,-0.10860065,-0.5664613,-0.73142135,0.59527135,857.8388,854.61536,844.1392,859.85345,801.8315,0.422851563,0.128356934,0.893615723,0.732727051,2.930908203,1.89163208,1,1,1,1,1,74.17
