Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
35:07.6,1.3459305,1.0151054,0.78974,1.2059402,0.43901408,0.302394,-0.10800146,0.9823808,0.9685254,0.17764899,0.22215447,0.70489484,0.9617367,0.5735305,0.5200577,0.92309326,0.9627913,0.5402014,0.23426825,0.46752062,832.4542,857.03296,844.94507,1209.1941,972.27106,0,0,0.059509277,0.007629395,0.986572266,-1.360778809,3.970184326,1.517791748,1,1,1,1,1,91.3
35:08.1,1.2222314,1.0200624,0.3499016,1.2059402,0.4602256,0.19455706,-0.17115362,0.9823808,0.75675035,0.2071981,0.15168954,0.70489484,0.89730114,0.5266751,0.48610383,0.92309326,0.8973864,0.49897236,0.09696594,0.46752062,856.63007,848.97437,835.6777,898.5348,772.01465,0,0,0.080505371,0.021484375,0.991638184,1.04675293,3.558959961,1.286010742,1,1,1,1,1,91.3
35:08.6,1.3387418,1.171476,0.41002724,1.2059402,0.4616899,0.1445017,-0.21703146,0.9823808,0.54735667,0.20681486,-0.18418948,0.70489484,0.7399959,0.34663048,0.44121093,0.92309326,0.75223416,0.3902532,0.16011404,0.46752062,840.5128,857.03296,843.3333,505.67764,711.1722,0,0,0.087585449,0.020751953,0.985717773,0.650482178,1.749572754,2.340240479,1,1,1,1,1,91.3
35:09.1,1.2815039,1.1679775,0.31369177,1.2059402,0.35858315,0.119203374,-0.34329304,0.9823808,0.5454413,0.15551318,-0.38276878,0.70489484,0.6465561,0.12605007,0.29993656,0.92309326,0.66940427,0.31765527,0.15289526,0.46752062,831.2454,845.7509,853.00366,1194.6886,1015.38464,0,0,0.090515137,0.023071289,0.987976074,1.353302002,2.661743164,2.73651123,1,1,1,1,1,91.3
35:09.6,1.2768224,0.96061224,0.3297437,1.2059402,0.34138185,-0.027757114,-0.45776594,0.9823808,0.59194666,0.08923976,-0.3191206,0.70489484,0.65588033,0.05672665,0.1881182,0.92309326,0.56681746,0.1891791,0.13038902,0.46752062,831.6484,853.4066,844.5421,921.9048,796.5934,0,0,0.089599609,0.026367188,0.989562988,1.585083008,2.504730225,2.631835938,1,1,1,1,1,91.3
35:10.2,0.6826608,0.5383273,0.20719127,1.2059402,0.1066629,0.13409181,-0.7569047,0.9823808,0.64645207,0.21525007,-0.15449268,0.70489484,0.6781168,0.061856963,0.029832518,0.92309326,0.47868386,0.30786738,0.11661657,0.46752062,842.1245,846.1539,847.76556,1169.7069,944.0659,0,0,0.091308594,0.031738281,0.989135742,0.717773438,2.407531738,2.437438965,1,1,1,1,1,91.3
35:10.7,0.59771675,0.33406842,0.20530556,1.2059402,0.14758237,0.045151483,-0.75192684,0.9823808,0.64645207,0.19462284,-0.13609265,0.70489484,0.6349552,0.05568796,0.030053562,0.92309326,0.4987215,0.2588627,0.12819357,0.46752062,847.76556,842.1245,848.97437,826.0073,742.1978,0,0,0.094238281,0.027770996,0.982299805,1.06918335,2.257995605,2.886047363,1,1,1,1,1,91.3
35:11.2,0.73674625,0.15589209,0.09380714,1.2059402,0.1608106,-0.035308607,-0.9049118,0.9823808,0.7187127,0.19036432,-0.1514512,0.70489484,0.55075175,0.08941331,-0.010091333,0.92309326,0.4566879,0.037883956,0.03340955,0.46752062,853.00366,843.3333,850.18317,996.4469,999.2674,0,0,0.096801758,0.032470703,0.986572266,0.732727051,2.796325684,2.317810059,1,1,1,1,1,91.3
35:11.7,0.90569854,0.3269611,-0.12339608,1.2059402,0.28369707,-0.16039394,-0.9126504,0.9823808,0.58593786,0.010402045,-0.33549336,0.70489484,0.43206722,-0.009719642,-0.12150793,0.92309326,0.32732973,-0.3561039,-0.17981791,0.46752062,849.7802,859.45056,838.49817,1178.1685,970.65936,0,0,0.101379395,0.028381348,0.988830566,1.390686035,2.729034424,2.04864502,1,1,1,1,1,91.3
35:12.2,0.8479561,0.5994175,-0.07419596,1.2059402,0.18324205,-0.18667741,-0.903186,0.9823808,0.53597283,-0.07987561,-0.44406685,0.70489484,0.43768844,-0.010075131,-0.06517052,0.92309326,0.26352116,-0.2500267,-0.1940156,0.46752062,846.55676,857.8388,839.304,912.6374,787.326,0,0,0.100463867,0.033203125,0.98840332,1.323394775,2.714080811,2.407531738,1,1,1,1,1,91.3
