Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38
58:12.8,0.83843607,0.82140213,-0.04906184,0.45184928,0.453502,0.4164425,-0.42153782,-0.055500627,0.7722646,0.16113462,0.0954679,0.15930831,0.3832901,0.21944296,-0.054089047,0.3918413,-0.060746267,0.18600763,0.012969706,-0.08696584,792.1612,829.6337,825.6044,612.8571,720.0366,0.307983398,0.13293457,0.933105469,-0.343933105,3.431854248,1.899108887,1,1,1,1,1,66.11
58:13.3,0.79734737,0.52590495,0.06799781,0.695036,0.41429892,0.1669151,-0.26080158,-0.09309637,0.72055095,0.048963916,0.06339364,0.6561537,0.46408704,0.162096,-0.016117817,0.30975732,-0.106234044,0.16307661,-0.09244783,-0.08525394,829.6337,844.5421,843.73627,795.38464,897.72894,0.314147949,0.134399414,0.939758301,1.84677124,0.904693604,2.250518799,1,1,1,1,1,66.11
58:13.8,0.4993819,0.35589394,-0.12520346,0.6338713,0.25420907,-0.31053475,-0.2937654,0.007233635,0.41111094,-0.29935384,-0.34701365,0.68638515,0.4230044,0.08571756,0.010699075,0.24634245,-0.14643839,0.09522435,-0.26887617,-0.049735893,795.38464,832.4542,830.4396,623.3333,697.0696,0.324768066,0.135620117,0.930908203,0.142059326,2.250518799,2.272949219,1,1,1,1,1,66.11
58:14.3,0.43816426,0.3784816,-0.13143815,0.58713293,0.28326234,-0.27005982,-0.27617398,-0.009387235,0.43492195,-0.28612676,-0.1734077,0.6837327,0.37013045,0.090455934,0.043572515,0.17029472,-0.069873095,0.14859502,-0.25622448,-0.043857772,901.75824,851.79486,842.52747,1073.0037,988.3883,0.33215332,0.135009766,0.930847168,0.388793945,2.444915771,2.729034424,1,1,1,1,1,66.11
58:14.8,0.33753023,0.42534688,-0.5368759,0.29109135,0.39269644,-0.053126734,-0.45063055,0.09914301,0.38068113,-0.026106687,-0.1757205,0.60775465,0.3093895,0.11097437,0.009007338,0.121813454,-0.005527925,0.15340237,-0.19778699,0.03374445,880,848.5714,845.34796,898.1319,798.20514,0.333374023,0.131408691,0.928466797,0.523376465,3.342132568,3.177642822,1,1,1,1,1,66.11
58:15.3,0.49908462,0.37834108,-0.4073579,0.43088922,0.4155463,0.018401831,-0.35162467,0.1759492,0.4336386,-0.044256486,-0.06369375,0.33434513,0.33627152,0.21576196,0.006286298,0.12946482,-0.04704683,0.14175823,-0.15274185,0.09370274,888.0586,845.34796,843.3333,1079.0476,982.3443,0.333374023,0.134460449,0.925842285,0.538330078,2.205657959,2.377624512,1,1,1,1,1,66.11
58:15.8,0.682027,0.5357877,-0.16202128,0.6275715,0.40904334,0.19632207,-0.21854888,0.20010427,0.41100755,-0.0278261,-0.015528506,0.3586425,0.33654648,0.23078123,-0.000924,0.12390855,-0.0608109,0.08396183,-0.1378983,0.123306446,804.2491,828.022,839.304,624.1392,726.4835,0.335083008,0.133972168,0.927978516,0.575714111,2.153320313,2.572021484,1,1,1,1,1,66.11
58:16.3,0.667525,0.4404273,0.03448266,0.6697144,0.32123557,0.20774303,-0.06704381,0.13368991,0.35737345,-0.012634298,0.17067695,0.44462314,0.31155387,0.21090563,0.060019422,0.15627353,-0.09999273,0.13085315,-0.15939724,0.112369426,828.022,832.8571,846.9597,787.326,896.1172,0.331359863,0.132751465,0.928344727,0.456085205,3.065490723,2.549591064,1,1,1,1,1,66.11
58:16.8,0.5638444,0.41018245,0.006807967,0.5518741,0.276764,0.20799312,-0.12620884,0.015313608,0.4666298,0.003781074,0.17788789,0.36351138,0.2699059,0.18972245,0.028897576,0.15456048,-0.120739385,0.099079184,-0.2399862,0.07297895,857.8388,837.6923,842.52747,1003.69965,1022.23444,0.330932617,0.134765625,0.929077148,0.650482178,2.968292236,2.257995605,1,1,1,1,1,66.11
58:17.4,0.46103287,0.272731,-0.05755334,0.4847256,0.23396185,0.023953006,-0.089286424,0.12817052,0.52925485,0.07599599,0.25174457,0.49463838,0.2964606,0.19822238,-0.00604572,0.2451175,-0.12259568,0.08343131,-0.2803962,0.04189531,896.9231,839.707,843.73627,1066.9597,1012.1612,0.325073242,0.132507324,0.932617188,0.785064697,2.347717285,2.549591064,1,1,1,1,1,65.92
58:17.9,0.36467093,0.43056476,-0.1924615,0.48671448,0.266525,-0.10929633,-0.19882162,0.15448955,0.51247865,-0.005191993,0.15171163,0.4945237,0.24965559,0.17886417,-0.10944767,0.22856015,-0.03921838,0.075851396,-0.30172902,0.015419801,879.19415,850.18317,840.10986,925.9341,826.8132,0.333129883,0.131713867,0.922912598,0.852355957,1.502838135,2.751464844,1,1,1,1,1,65.92
58:18.4,0.4638581,0.49271753,-0.029013209,0.59379536,0.26898056,-0.3339954,-0.18433553,0.18252142,0.41017848,-0.014327174,0.115649514,0.5076429,0.2579821,0.22185029,-0.027219433,0.26263592,-0.032422487,0.05900901,-0.2736756,-0.02981001,832.4542,836.8865,836.08057,704.3223,684.9817,0.332641602,0.134094238,0.929016113,-0.014953613,2.347717285,1.525268555,1,1,1,1,1,65.92
58:18.9,0.58327186,0.4385703,0.059597988,0.70027596,0.24918471,-0.41828108,-0.27839804,0.18361375,0.37459064,-0.0735391,-0.16601191,0.28678507,0.24052761,0.16798249,0.04169443,0.19859454,-0.07034124,0.106748976,-0.21176235,-0.016641608,867.50916,850.989,846.1539,998.0586,1037.5458,0.331420898,0.134033203,0.929260254,0.643005371,2.833709717,2.272949219,1,1,1,1,1,65.92
58:19.4,0.62620133,0.35972965,0.032905973,0.6915789,0.1771009,-0.58157915,-0.2374892,0.11298044,0.2424486,-0.18529709,-0.17184597,0.13779902,0.18685572,0.20760162,0.09706679,0.1381315,-0.13864172,0.1732672,-0.15450372,-0.025646519,896.1172,840.9158,837.6923,1062.1245,996.8498,0.331237793,0.133300781,0.929870605,0.86730957,2.968292236,2.549591064,1,1,1,1,1,65.92
58:19.9,0.58433807,0.18865547,0.02930931,0.62918615,0.19579962,-0.25640073,-0.06095512,0.046594124,0.2976652,0.100515604,0.044520445,0.3297378,0.2600188,0.19113605,0.036374416,0.10076622,-0.09079603,0.2272939,-0.12842989,0.056295536,876.77655,837.6923,841.7216,921.9048,828.4249,0.333068848,0.133544922,0.930297852,0.672912598,3.312225342,2.542114258,1,1,1,1,1,65.92
58:20.4,0.30144235,0.25395533,-0.06390336,0.29449686,0.089672185,-0.23993543,-0.034876976,-0.13988768,0.2976652,0.09962787,0.044520445,0.33018523,0.2943168,0.27988923,0.027257537,0.2701058,-0.039863434,0.25875854,-0.12202887,0.07209283,819.15753,822.7839,839.304,694.65204,666.4469,0.329223633,0.13671875,0.929138184,0.82244873,2.519683838,2.265472412,1,1,1,1,1,65.92
58:20.9,0.19502862,0.57008135,0.30785286,0.3744555,0.14603633,-0.010136622,0.18931697,0.13080052,0.6961969,0.102363236,0.072029434,0.6511626,0.41945657,0.3436019,0.017821584,0.43516392,-0.025967615,0.22733293,-0.082299046,0.11122836,863.8828,847.76556,853.4066,991.2088,1032.7106,0.332458496,0.138366699,0.925720215,0.485992432,1.637420654,3.708496094,1,1,1,1,1,65.92
58:21.4,0.29978022,0.5880171,0.3583541,0.50827974,0.20565933,-0.005115741,0.15493697,0.21068425,0.7147304,-0.070772536,0.09320344,0.65048516,0.50159883,0.33310091,0.07281087,0.49640754,0.067067996,0.31741095,-0.049400814,0.122874506,882.4176,837.28937,840.10986,1064.5421,1006.9231,0.337890625,0.13494873,0.926513672,1.330871582,2.773895264,3.334655762,1,1,1,1,1,65.92
58:21.9,0.30798554,0.59545994,0.40869343,0.5231569,0.3488004,-0.012951424,0.1586458,0.30938417,0.7172237,-0.11336466,0.07428266,0.6832739,0.4812333,0.28542802,0.09580039,0.42110115,0.044425845,0.3248667,0.009482178,0.11860752,879.19415,851.39197,847.3626,934.7985,852.6007,0.339538574,0.141113281,0.926086426,1.308441162,2.601928711,2.841186523,1,1,1,1,1,65.92
58:22.4,0.3179789,0.2321865,0.14175828,0.360655,0.38342285,-0.14852764,-0.13029613,0.27510515,0.6601362,-0.070477545,0.1705228,0.59836876,0.38661167,0.24633816,0.08342736,0.27162808,0.044221558,0.40473238,0.10549065,0.15239841,844.5421,844.5421,833.2601,725.6777,704.7253,0.344848633,0.136962891,0.923706055,0.852355957,2.370147705,2.691650391,1,1,1,1,1,65.92
58:22.9,0.11762233,0.110721506,-0.0128146,0.055188883,0.34842986,-0.3240152,-0.25538433,0.3035618,0.5277613,-0.09994138,0.12460494,0.45134827,0.26565236,0.21578723,-0.000287,0.19730724,0.031281646,0.46505296,0.11548482,0.15036204,805.05493,823.1868,838.0952,620.9158,690.2198,0.346618652,0.138183594,0.923095703,0.097198486,2.228088379,2.168273926,1,1,1,1,1,65.92
58:23.4,0.08499721,0.07463509,0.11725655,0.09554398,0.21296932,-0.27565584,-0.21736611,0.19549567,0.45600787,-0.10738478,0.06697924,0.23060833,0.2352707,0.25543362,0.006696944,0.1613604,0.13748744,0.5348277,0.13536017,0.23080292,809.4872,838.0952,848.1685,743.4066,865.89746,0.344238281,0.137084961,0.925720215,0.209350586,2.788848877,1.600036621,1,1,1,1,1,65.92
58:23.9,0.2370403,0.4123553,0.47813687,0.3799176,0.14863199,-0.3184472,-0.04895299,0.11873641,0.45096323,0.04792936,0.18791547,0.26759052,0.32812876,0.36807063,0.1643222,0.2973145,0.166665,0.5063819,0.0961136,0.17822148,868.71796,836.4835,853.4066,923.1135,804.2491,0.337280273,0.135375977,0.926025391,-0.254211426,3.416900635,1.876678467,1,1,1,1,1,65.92
58:24.5,0.22504295,0.623615,0.66687727,0.49557173,0.06280935,-0.25988665,0.013573059,0.126619,0.18765806,0.048644114,0.21082313,0.3993014,0.28412735,0.4032519,0.21942388,0.2792627,0.1071302,0.40975004,0.1089408,0.1383999,832.8571,828.4249,831.6484,695.4579,684.9817,0.339172363,0.138671875,0.927062988,0.964508057,2.512207031,2.930908203,1,1,1,1,1,65.92
58:25.0,0.28420672,0.60977733,0.6348143,0.46172658,0.06477601,-0.27409515,0.024931885,0.19008148,0.3072006,0.13293241,0.21082313,0.38042232,0.2823329,0.45018303,0.17286551,0.28059116,0.01720585,0.3450779,0.059213813,0.050264563,815.5311,825.2015,838.9011,626.1539,725.2747,0.347900391,0.13494873,0.924377441,0.93460083,2.512207031,2.841186523,1,1,1,1,1,65.92
58:25.5,0.06948652,0.40361804,0.5283481,0.17025162,0.07384105,-0.36254907,-0.07169609,0.15363617,0.39954463,-0.00451386,0.19359812,0.28497925,0.18150201,0.35805425,0.06612422,0.20573327,-0.04950041,0.360269,0.103902325,0.052748337,832.0513,850.18317,852.6007,764.7619,857.4359,0.346435547,0.13482666,0.923156738,0.448608398,2.87109375,2.160797119,1,1,1,1,1,65.92
58:26.0,0.24841605,0.26987478,0.76037556,0.30460325,0.28361347,-0.29126865,0.11618969,0.007429437,0.4946456,0.2044735,0.49656302,0.57660306,0.24605605,0.30574813,0.13331881,0.29798484,-0.08376061,0.4069752,0.2231376,0.070465945,865.09155,853.4066,824.7985,987.1795,1025.8608,0.342529297,0.135253906,0.922241211,0.590667725,3.140258789,2.437438965,1,1,1,1,1,65.92
58:26.5,0.18208747,0.3682177,0.90774745,0.37975773,0.4706195,-0.2412283,0.158862,0.23550479,0.5816198,0.25081456,0.49656302,0.64704245,0.28235966,0.22260748,0.19544908,0.28351602,-0.09288296,0.3959675,0.31135127,0.086548775,822.7839,838.0952,825.2015,761.53845,842.52747,0.342712402,0.135009766,0.925109863,0.396270752,3.028106689,2.332763672,1,1,1,1,1,65.92
58:27.0,0.12836498,0.4210579,1.2153589,0.40908843,0.48827714,-0.17582764,1.0150841,0.3152702,0.6057174,0.2287118,1.3640752,0.6539498,0.38969463,0.33870864,0.35528037,0.29775962,-0.101318456,0.35603857,0.34864977,0.09059373,861.8681,842.52747,863.8828,967.03296,1047.619,0.333557129,0.136413574,0.928527832,0.583190918,3.215026855,2.616882324,1,1,1,1,1,65.92
58:27.5,-0.1984946,0.3555354,1.416277,0.0695802,0.35048965,-0.16244619,1.2239817,0.3217047,0.6599694,0.17586648,1.3757656,0.6104593,0.36733758,0.3941816,0.40609607,0.27286896,-0.15335734,0.33568394,0.17390929,0.07664145,837.28937,844.5421,863.0769,717.619,670.87915,0.338317871,0.135375977,0.929443359,1.286010742,2.347717285,2.497253418,1,1,1,1,1,65.64
58:28.0,-0.21932189,0.22643153,1.5243516,-0.13356632,0.049725883,-0.19938014,1.1446567,0.061109867,0.5031476,-0.08495746,1.3757656,0.5268664,0.34635365,0.39647794,0.3696656,0.34849364,-0.20181145,0.3389507,0.11696956,0.062340796,801.02563,837.28937,832.8571,623.3333,675.31134,0.337646484,0.13861084,0.927246094,0.882263184,2.220611572,2.542114258,1,1,1,1,1,65.64
58:28.6,-0.15420216,0.26556826,1.4329985,-0.32502922,-0.01941911,-0.15292524,0.93945754,0.0494323,0.4582767,-0.046020333,1.3358083,0.4983427,0.19303727,0.28538755,0.3161187,0.3364005,-0.16911006,0.38407,0.11748118,0.0589472,819.15753,834.0659,861.8681,770,872.3443,0.336669922,0.135498047,0.926391602,0.500946045,2.953338623,2.347717285,1,1,1,1,1,65.64
58:29.1,0.069974035,0.44219348,1.3377323,-0.18809016,0.056290913,-0.22734952,0.86593634,0.11845148,0.14379239,-0.043011777,0.7520844,0.30177805,0.1241335,0.2651717,0.32239848,0.31541693,-0.1017944,0.39687622,0.17461488,0.08468761,848.1685,866.30035,853.4066,950.5128,1042.381,0.336853027,0.137573242,0.927307129,0.672912598,3.267364502,2.422485352,1,1,1,1,1,65.64
58:29.6,0.6431727,0.57955223,0.95895493,0.70150185,0.319314,0.023156557,0.6172499,0.3426002,0.055788312,-0.086248845,0.5929361,0.22514594,0.10829524,0.22434223,0.24356738,0.26217905,-0.12893708,0.35105705,0.19231625,0.09783847,829.2308,826.4103,839.304,701.9048,660.80585,0.333984375,0.137023926,0.926025391,0.628051758,2.98324585,2.415008545,1,1,1,1,1,65.64
58:30.1,0.87671816,0.6113552,0.75458443,0.9875435,0.44057068,0.15067698,0.48896044,0.37796825,0.21173412,-0.14907609,0.33885154,0.47349352,0.13320462,0.24794815,0.23755285,0.30983236,-0.17204665,0.3640343,0.21335366,0.13569051,877.1795,850.58606,853.4066,936.0073,853.4066,0.335205078,0.13873291,0.927368164,0.717773438,2.751464844,2.497253418,1,1,1,1,1,65.64
58:30.6,0.8742161,0.46445552,0.40038174,1.0065124,0.39981943,0.12562086,-0.20265308,0.29477185,0.28221285,-0.14907609,0.11060689,0.5454526,0.0931873,0.24848768,0.12502943,0.32138738,-0.099022545,0.4635563,0.21644428,0.17360216,823.9927,831.6484,845.7509,764.7619,859.0476,0.332946777,0.137329102,0.928466797,0.493469238,3.177642822,2.302856445,1,1,1,1,1,65.64
58:31.1,0.62766826,0.2728317,0.17269447,0.78262347,0.27163556,-0.07601459,-0.32859695,0.037376955,0.4490542,-0.1823033,-0.018767867,0.5454526,0.19221814,0.27455094,0.21558818,0.3455173,-0.004077295,0.516652,0.25439346,0.18330747,869.12085,846.55676,842.9304,968.24176,1026.2638,0.33001709,0.138122559,0.928588867,0.717773438,2.624359131,2.287902832,1,1,1,1,1,65.64
58:31.6,0.080117635,0.15594938,0.5099485,0.1531868,0.147127,-0.21411675,-0.13681376,-0.2612086,0.46828383,-0.20801875,0.039707664,0.50132114,0.21811952,0.25517866,0.20119838,0.35128617,0.02944565,0.4855809,0.26165435,0.14347574,880,836.8865,842.1245,1042.7839,1006.1172,0.329833984,0.138000488,0.931213379,0.463562012,2.609405518,2.347717285,1,1,1,1,1,65.64
58:32.1,-0.10602323,0.082240775,0.7246958,-0.114904605,0.1825036,-0.13966678,0.032192264,-0.20043673,0.53856635,-0.014386535,0.0722172,0.76759917,0.3236791,0.2732043,0.23272523,0.38150537,-0.00485196,0.41868412,0.26592615,0.1022283,858.24176,850.58606,839.707,912.23444,844.94507,0.329467773,0.137756348,0.929504395,0.560760498,2.84866333,2.542114258,1,1,1,1,1,65.64
58:32.6,0.92018825,0.37044322,0.82975656,0.7924378,0.33374882,0.072918184,0.1468202,0.17495814,0.74350417,0.2595707,0.1333208,0.8372144,0.36050835,0.36711556,0.33776426,0.3899759,-0.042495187,0.37302434,0.26358306,0.08846271,828.4249,839.304,844.5421,775.2381,886.04395,0.331237793,0.140319824,0.929321289,0.897216797,2.302856445,2.534637451,1,1,1,1,1,65.64
58:33.1,1.2194601,0.519408,0.7589373,1.1708093,0.4252071,0.11099869,0.13771251,0.34827727,0.7444015,0.26465487,0.17851913,0.8384964,0.40969396,0.40525603,0.38709497,0.38294694,-0.07294301,0.32792217,0.23015137,0.16286074,858.24176,841.31866,837.6923,980.32965,1005.7143,0.332702637,0.140563965,0.928588867,0.650482178,2.489776611,2.497253418,1,1,1,1,1,65.64
58:33.6,1.2340468,0.53023386,0.5311376,1.1906217,0.42168766,0.08697728,0.025671626,0.37139955,0.7493168,0.28373972,0.08741424,0.80650175,0.33276498,0.36414415,0.40736255,0.26594016,-0.007232186,0.31215936,0.2161183,0.16553426,888.86444,850.18317,848.1685,1047.2161,1012.5641,0.327819824,0.13873291,0.931213379,0.523376465,3.274841309,2.295379639,1,1,1,1,1,65.64
58:34.1,1.0038648,0.35730594,0.23964432,0.9526923,0.33292806,-0.08545288,-0.12887888,0.11683202,0.6644167,0.08259198,0.09800786,0.50608987,0.23108132,0.26399168,0.30280107,0.23308411,0.008118286,0.3177381,0.2467343,0.18687852,869.92676,832.0513,841.31866,915.8608,792.5641,0.3203125,0.137573242,0.93170166,0.777587891,2.975769043,2.272949219,1,1,1,1,1,65.64
58:34.7,0.38478747,0.06619007,-0.17483272,0.29006454,0.17981355,-0.36725065,-0.3568144,-0.023979763,0.38086858,-0.108229466,-0.05348139,0.55168426,0.25225517,0.16195153,0.25649494,0.24551694,-0.02714991,0.32702297,0.2921148,0.10634421,828.8278,831.2454,847.76556,705.12823,659.19415,0.322509766,0.140014648,0.931274414,0.994415283,2.497253418,2.489776611,1,1,1,1,1,65.64
58:35.2,0.341638,0.045526903,0.02010956,0.22582987,0.20959887,-0.24029839,-0.3388586,0.11168626,0.3860322,-0.16724022,0.08326264,0.5668404,0.3684624,0.18697962,0.266954,0.314355,-0.10406916,0.3218772,0.2583409,0.10096957,878.3883,857.4359,853.00366,1002.8938,1049.6337,0.323852539,0.142089844,0.930847168,0.84487915,1.98135376,2.811279297,1,1,1,1,1,65.64
58:35.7,0.35644224,0.2361129,0.10343555,0.28480244,0.14607508,-0.13302433,-0.25132057,0.1806444,0.46686965,-0.16070615,0.07314194,0.59014934,0.46213144,0.1917908,0.24674751,0.36159867,-0.1718142,0.34723747,0.27617887,0.0701395,823.5897,826.8132,831.2454,780.4762,895.7143,0.328857422,0.140930176,0.930236816,0.523376465,2.616882324,2.145843506,1,1,1,1,1,65.64
58:36.2,0.25818655,0.3043571,0.17019895,0.09932317,0.13109943,-0.1303424,-0.008547928,0.1532954,0.48121688,0.017945202,0.040196363,0.5471106,0.44185334,0.26365247,0.2352704,0.33460817,-0.1445324,0.45108977,0.27942002,0.067603305,842.9304,862.27106,842.1245,964.61536,1066.1538,0.322692871,0.140869141,0.930969238,0.814971924,3.110351563,2.557067871,1,1,1,1,1,65.64
58:36.7,1.0729309,1.0397903,0.65762025,1.1320618,0.44706014,-0.17549773,0.23370191,0.32163528,0.47979635,0.06176526,-0.081604555,0.3674856,0.38609403,0.37891078,0.28290564,0.32434303,-0.14511243,0.46127132,0.25555152,0.028755838,894.90845,854.61536,850.18317,1054.4689,981.53845,0.323791504,0.138671875,0.930969238,0.500946045,2.945861816,2.168273926,1,1,1,1,1,65.64
58:37.2,1.191119,1.2062651,0.72892743,1.2681719,0.49274915,-0.3175472,0.24010415,0.3551551,0.48754323,0.07415352,0.002572491,0.36156073,0.33532128,0.42446494,0.34024173,0.261934,-0.017230306,0.5147138,0.1937857,0.06381382,875.9707,843.3333,837.6923,899.34064,802.6374,0.316894531,0.140075684,0.933044434,0.807495117,3.110351563,2.422485352,1,1,1,1,1,65.64
58:37.7,1.1889306,1.2125129,0.6901214,1.2671782,0.45340967,-0.34001204,0.145751,0.31768206,0.46366683,0.032548532,0.021705568,0.35340023,0.30810186,0.39580402,0.31712455,0.22402048,0.053696457,0.5065187,0.26105374,0.14969629,839.304,847.76556,839.707,825.6044,927.9487,0.314025879,0.142272949,0.930603027,1.031799316,2.437438965,2.564544678,1,1,1,1,1,65.47
58:38.2,0.8913081,0.98022175,0.33960444,0.97446066,0.19569103,-0.5299554,-0.14857727,0.067273445,0.43292966,0.009166977,0.021705568,0.33695817,0.3472937,0.2962458,0.23523368,0.1678614,0.090534754,0.5351172,0.282619,0.15432675,878.7912,850.18317,852.6007,1005.31134,1041.5751,0.31463623,0.142089844,0.932861328,0.665435791,2.706604004,2.489776611,1,1,1,1,1,65.47
58:38.7,0.2177779,0.17006265,-0.16030933,-0.10664664,0.030830987,-0.4994237,-0.318275,0.107824616,0.3177496,-0.30030146,-0.04262236,0.27468562,0.32338512,0.23080051,0.1159817,0.13443203,0.12279336,0.5461829,0.39881703,0.20228258,892.8938,855.42126,844.1392,1032.3077,953.3333,0.323242188,0.141662598,0.930603027,0.725250244,2.302856445,2.557067871,1,1,1,1,1,65.47
58:39.2,0.22453943,-0.18902537,-0.055060126,-0.024091685,0.15096168,-0.464399,-0.32472965,0.18676014,0.5160229,-0.27582887,-0.021663127,0.4133989,0.3060811,0.29177037,0.09597072,0.11544489,0.061387744,0.5055107,0.3532318,0.15658443,872.3443,852.1978,836.4835,868.71796,781.28204,0.32232666,0.143432617,0.928833008,0.919647217,2.579498291,2.788848877,1,1,1,1,1,65.47
58:39.7,0.2853789,-0.0629034,-0.031086396,0.018074686,0.11210633,-0.27791336,-0.23220879,0.26699618,0.545054,-0.029537708,-0.032408956,0.42433086,0.23640072,0.3087411,0.09176246,0.10670699,0.03435895,0.38877746,0.41437396,0.1584966,822.7839,824.7985,838.9011,662.8205,678.5348,0.323730469,0.141540527,0.930541992,0.485992432,2.639312744,2.250518799,1,1,1,1,1,65.47
