Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
14:05.2,0.51052374,1.3337597,0.92904145,0.9116479,0.30685857,0.53002644,0.09186406,0.39241013,1.1638362,0.5909109,0.2045331,1.2381679,0.5021239,0.066164635,0.040727895,0.46764097,0.35662696,0.058819637,0.10520624,0.41525948,857.03296,842.52747,856.63007,819.9634,818.3516,100,100,0.212280273,0.271484375,0.937011719,0.433654785,2.624359131,1.9140625,1,1,1,1,1,50.02
14:05.7,0.6956946,1.3452048,0.9760498,1.0698361,0.370758,0.52722466,0.22583652,0.38756546,1.1285921,0.5909109,0.2045331,1.2089884,0.5283064,0.036561493,0.10455489,0.50490606,0.3705174,-0.009151862,0.003831397,0.39964864,815.5311,852.1978,854.21246,884.43225,882.8205,100,100,0.204956055,0.274841309,0.933898926,1.09161377,2.512207031,2.347717285,1,1,1,1,1,50.02
14:06.2,0.8844802,1.0852034,0.8237044,1.1139094,0.35960862,0.08109605,0.10017828,0.28887627,1.0259396,0.5285482,-0.035937827,1.1654627,0.5780006,-0.015482388,0.094306104,0.4658027,0.3841408,0.033152983,-0.09539519,0.38082388,805.4579,857.03296,853.4066,918.2784,956.55676,100,100,0.211975098,0.27545166,0.933227539,0.613098145,1.84677124,2.295379639,1,1,1,1,1,50.02
14:06.7,0.8645141,0.59425324,0.522996,0.97490096,0.13835663,-0.3772246,0.060990334,-0.007034052,0.78447247,0.076036446,0.010333818,1.0913069,0.49670345,-0.10495933,0.22364455,0.49860016,0.34562013,0.004226014,-0.13115336,0.36977533,889.2674,859.0476,856.63007,817.1429,767.98535,100,100,0.205322266,0.269104004,0.936096191,0.628051758,2.624359131,2.392578125,1,1,1,1,1,50.02
14:07.2,0.776752,0.6545423,0.5152983,0.75368476,-0.008638434,-0.16030087,-0.007562414,-0.06441128,0.8401989,0.09661206,0.34230056,1.0636072,0.5183204,-0.04449723,0.28680843,0.53473914,0.29823682,0.000938,-0.012756768,0.41225052,884.0293,857.4359,852.1978,834.87177,771.6117,100,100,0.205200195,0.276428223,0.934265137,0.800018311,3.125305176,2.347717285,1,1,1,1,1,50.02
14:07.7,0.43088737,0.43255728,0.29624185,0.32065672,-0.14004286,-0.05959097,-0.05176893,-0.101166576,0.77444637,0.15418026,0.35026044,1.0403969,0.489002,0.01336496,0.34722576,0.6009814,0.23218401,-0.12147492,0.05408957,0.34152612,902.96704,859.45056,851.79486,838.49817,793.7729,100,100,0.207946777,0.270141602,0.938049316,0.209350586,3.611297607,2.071075439,1,1,1,1,1,50.02
14:08.2,0.3053727,0.40263978,0.34583285,0.3411072,-0.0507419,0.037425615,-0.056805864,-0.07353905,1.122921,0.15534183,0.35026044,1.1299124,0.49107078,0.03735282,0.24197695,0.5953542,0.22728506,-0.12902322,0.119901076,0.2669724,850.58606,852.6007,864.2857,888.86444,870.7326,100,100,0.205444336,0.268981934,0.936218262,0.927124023,3.072967529,3.013153076,1,1,1,1,1,50.02
14:08.8,0.29515618,0.25728136,0.24748911,0.35969976,0.055215545,-0.067347266,-0.116238885,-0.13274308,1.1240828,0.16058326,0.117619045,1.1833724,0.46649423,0.102962695,0.18379922,0.61929286,0.26029155,-0.0715656,0.05569287,0.18431829,827.619,857.4359,855.82416,938.8278,943.663,100,100,0.20513916,0.270751953,0.932250977,0.388793945,2.549591064,2.691650391,1,1,1,1,1,50.02
14:09.3,0.31902406,0.59988666,0.2818702,0.34349552,0.33829558,0.1576053,0.03907069,0.19563428,1.2652327,0.14883843,0.18987548,1.2679629,0.383155,0.069673076,0.17406872,0.6371198,0.30876464,-0.05921188,0.00048,0.2538528,897.326,849.3773,867.50916,823.5897,765.9707,100,100,0.208251953,0.267700195,0.938476563,0.13458252,1.398162842,1.899108887,1,1,1,1,1,50.02
14:09.8,0.27864462,0.69658744,0.30139476,0.24738815,0.35533231,0.22362933,0.0574852,0.37776747,1.1862227,0.20718469,0.27679747,1.2404989,0.39119706,0.059724532,0.23311551,0.6001433,0.33172148,-0.042731076,-0.04827571,0.24853615,873.5531,865.4945,863.0769,831.6484,757.1062,100,100,0.209899902,0.26776123,0.937011719,0.942077637,2.818756104,2.04864502,1,1,1,1,1,50.02
