Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
02:46.8,0.7260871,0.16897063,-0.34000972,0.7212266,0.645427,-0.5255132,-0.35823175,0.43982902,1.4126455,0.14469182,-0.10944002,1.2917417,0.047602437,-0.29371652,-0.11480886,0.24807982,-0.32322162,-0.3349548,-0.3544692,-0.15192652,840.5128,848.97437,854.61536,832.4542,805.4579,63.999992,0,0.078857422,-0.121582031,0.980712891,0.717773438,2.594451904,2.00378418,1,1,1,1,1,53.52
02:47.3,0.95222706,0.37453637,-0.07602066,0.98079115,0.63636047,-0.753872,-0.25642452,0.5144669,1.4391867,0.1460114,-0.0956259,1.3504827,0.13158062,-0.2865347,-0.06366568,0.28229433,-0.27858445,-0.295273,-0.3268583,-0.16119222,854.61536,854.21246,862.27106,861.06226,890.4762,73.999985,0,0.078613281,-0.11541748,0.980773926,0.650482178,2.302856445,1.93649292,1,1,1,1,1,53.52
02:47.9,0.9894208,0.54561985,0.009505414,1.0491573,0.6995273,-0.43313932,-0.11712798,0.6030508,1.4554112,0.25356954,-0.0811935,1.3739787,0.18832994,-0.2135078,-0.030074628,0.27030337,-0.22989716,-0.25735754,-0.34004575,-0.118272856,855.0183,850.58606,844.1392,854.61536,866.7033,83.99998,0,0.078979492,-0.117248535,0.984313965,0.560760498,2.564544678,2.669219971,1,1,1,1,1,53.52
02:48.4,1.02583,0.7239883,0.112207845,1.1069459,0.56244934,-0.0735185,-0.22573358,0.4337022,1.3174987,0.09126374,-0.1480664,1.2781458,0.22389789,-0.15428881,-0.031757217,0.18164566,-0.22100617,-0.30337605,-0.3716234,-0.09955512,857.03296,848.5714,843.73627,879.59705,882.8205,95.99996,0,0.079162598,-0.117919922,0.983032227,0.493469238,2.93838501,2.175750732,1,1,1,1,1,53.52
02:48.9,1.0472234,1.0004554,0.49418366,1.0951421,0.64954776,0.49229035,0.20457235,0.52303296,1.3051329,0.1394786,0.51305723,1.2681992,0.19274929,-0.1837673,-0.028233936,0.120857336,-0.22615056,-0.42304337,-0.404406,-0.09096025,843.3333,852.1978,856.2271,846.1539,847.76556,100,0,0.079528809,-0.116882324,0.979797363,0.254211426,2.841186523,2.272949219,1,1,1,1,1,53.52
02:49.4,1.0333228,0.98628694,0.55175674,1.0273583,0.47609663,0.5145621,0.21973544,0.38038167,0.9528654,0.15766561,0.5030983,0.94419664,0.21346855,-0.25130403,-0.10265577,0.15852056,-0.31007078,-0.47318554,-0.36347154,-0.08305363,855.42126,857.8388,845.7509,834.87177,809.89014,96,0,0.075561523,-0.117980957,0.980773926,0.904693604,2.89352417,2.534637451,1,1,1,1,1,53.52
02:49.9,1.0094842,0.91462755,0.54171723,1.0562301,0.3855016,0.49328467,0.26267,0.35517168,0.77699816,0.15986155,0.5160974,0.89584875,0.25004697,-0.22543016,-0.009104756,0.31657144,-0.27522147,-0.44384804,-0.3372595,-0.027441096,849.3773,848.1685,846.55676,837.28937,819.15753,86.000015,0,0.075256348,-0.11895752,0.98260498,0.665435791,2.631835938,1.95892334,1,1,1,1,1,53.52
02:50.4,0.87437814,0.46782017,0.13954192,0.98563355,0.23487183,-0.08538796,-0.16991311,0.13045369,0.86464584,-0.05494983,0.27321798,0.93065065,0.23448074,-0.2502823,-0.0259605,0.33744618,-0.26686406,-0.45267347,-0.23794095,0.022017734,855.0183,853.4066,848.5714,848.97437,921.0989,76.00002,0,0.072692871,-0.117004395,0.980224609,0.710296631,2.482299805,2.512207031,1,1,1,1,1,53.52
02:50.9,0.7415115,0.071657084,-0.20007369,0.89939517,0.39788464,-0.4185857,-0.4010227,0.093158,1.0533437,-0.08656727,0.09732858,0.90886813,0.24990216,-0.23894383,-0.015762893,0.2942195,-0.201276,-0.40556005,-0.1790244,-0.03229522,858.6447,850.58606,860.65936,877.98535,891.28204,76.00002,0,0.073608398,-0.114379883,0.981994629,0.328979492,2.527160645,2.347717285,1,1,1,1,1,53.52
02:51.5,0.67679524,-0.002594597,-0.6443651,0.7309129,0.4671051,-0.3358395,-0.6702768,0.18814446,1.0567319,-0.20383184,-0.13420317,0.92654455,0.29745477,-0.21734887,-0.120265625,0.2774287,-0.16557743,-0.50891614,-0.1829015,-0.07208413,846.9597,848.5714,857.8388,842.52747,792.5641,86.000015,0,0.079711914,-0.117858887,0.983215332,0.575714111,2.287902832,2.056121826,1,1,1,1,1,53.52
02:52.0,0.75194067,0.12671658,-0.47683567,0.8426225,0.49824437,-0.17164421,-0.6504002,0.33968145,1.1386606,-0.17708384,-0.09243397,0.9044393,0.33836234,-0.20708822,-0.16287939,0.3056164,-0.13613677,-0.46569037,-0.2726506,-0.11278904,842.9304,857.4359,853.00366,828.022,821.5751,88.000015,0,0.075378418,-0.118408203,0.983337402,0.426177979,2.96081543,2.235565186,1,1,1,1,1,53.52
