Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
23:21.2,0.3254985,0.29312065,0.13184537,0.488514,0.5219193,0.4106263,-0.003616997,0.480029,0.38836575,0.35552323,0.1296262,0.45002428,0.29541638,0.69173,0.85957396,0.2583068,0.088070676,0.7175893,0.65708584,0.14797093,942.0513,857.03296,856.2271,996.8498,1124.5787,0,0,0.309082031,0.117919922,0.942443848,1.390686035,2.968292236,2.138366699,1,1,1,1,1,47.95
23:21.7,0.8053179,0.8991808,0.587426,0.868423,0.5299832,0.5291154,0.24192116,0.49626076,0.32160363,0.36545935,0.10859581,0.23234023,0.32704508,0.75950825,0.8528437,0.23407403,0.05803676,0.59848857,0.54092187,0.075606465,902.5641,851.39197,834.0659,933.9927,853.4066,0,0,0.293762207,0.116516113,0.943847656,0.740203857,3.372039795,2.00378418,1,1,1,1,1,47.95
23:22.2,1.0392314,1.1653954,0.81393486,1.1061753,0.62178844,0.6753995,0.44022498,0.6571414,0.48997477,0.020815996,0.12732793,0.4586553,0.35226974,0.66682875,0.7140013,0.2037062,0.12224293,0.56541026,0.5089872,0.090741344,769.19415,844.5421,853.4066,704.3223,592.71063,0,0,0.294250488,0.117797852,0.944213867,1.226196289,2.228088379,2.482299805,1,1,1,1,1,47.95
23:22.7,1.0440612,1.1594971,0.81684625,1.1069597,0.60025954,0.67259496,0.43771306,0.7007514,0.4985228,0.054396946,0.117099866,0.5448408,0.316382,0.66755563,0.6796843,0.19972697,0.18883042,0.6279355,0.53161323,0.15568738,812.3077,853.8095,855.42126,772.01465,857.8388,0,0,0.295654297,0.115905762,0.943115234,0.882263184,2.676696777,2.130889893,1,1,1,1,1,47.95
23:23.2,0.7655,0.86640483,0.519412,0.84890264,0.3615334,0.3418689,0.15080732,0.47171548,0.49716973,0.08137855,0.25040993,0.5454328,0.2765579,0.6702976,0.6965972,0.22069174,0.15098146,0.646172,0.6214593,0.14418167,833.2601,849.3773,865.09155,831.6484,710.7692,0,0,0.297973633,0.116821289,0.939758301,0.859832764,2.788848877,2.115936279,1,1,1,1,1,47.95
23:23.7,0.53201973,0.16202979,0.50846434,0.5346316,0.20234872,0.097052924,0.073848926,0.28553078,0.49855,0.80398893,0.4497103,0.43711486,0.28441772,0.7486127,0.74684644,0.27752864,0.030766765,0.5901266,0.6441185,0.07227794,757.9121,833.2601,845.34796,677.326,667.6557,0,0,0.301757813,0.115539551,0.942687988,0.837402344,2.609405518,2.190704346,1,1,1,1,1,47.95
23:24.2,0.6971352,0.31706202,0.6881691,0.6922855,0.31329435,0.18815343,0.18947992,0.25225505,0.38537556,0.8023377,0.44076914,0.33277047,0.34102875,0.7846139,0.72741055,0.31117874,0.07240442,0.6005483,0.68084794,0.11869786,872.3443,834.87177,839.707,870.7326,984.7619,0,0,0.29675293,0.11517334,0.939758301,0.88973999,3.072967529,2.437438965,1,1,1,1,1,47.95
23:24.8,0.6897706,0.32854053,0.68052506,0.7007056,0.3174887,0.11780981,0.1551692,0.15312952,0.5726061,0.8023377,0.44001347,0.3236097,0.34821063,0.8030007,0.7232213,0.29584923,0.226822,0.75944,0.70949614,0.2896901,937.619,853.4066,868.71796,1013.7729,1037.5458,0,0,0.296875,0.114562988,0.943725586,0.807495117,2.908477783,1.734619141,1,1,1,1,1,47.95
23:25.3,0.40094,0.031382494,0.28521615,0.4592914,0.17094049,-0.23969287,-0.26231945,-0.068362206,0.571322,0.61219865,0.12612294,0.13026538,0.3314249,0.82212067,0.6943698,0.27038532,0.31756032,0.8695844,0.7765583,0.34949893,820.7692,852.1978,838.49817,799.41394,664.43225,0,0,0.295593262,0.116821289,0.943054199,1.480407715,3.312225342,2.474822998,1,1,1,1,1,47.95
23:25.8,0.625775,0.23163632,0.64384496,0.63117164,0.34196234,-0.096278235,0.10624505,0.17343487,0.64072514,0.3921425,0.24438517,0.27078602,0.2913091,0.7531504,0.68270344,0.25850004,0.25620675,0.82336026,0.75331235,0.2850057,762.3443,838.9011,840.5128,693.0403,715.6044,0,0,0.28503418,0.116271973,0.93963623,0.717773438,3.170166016,2.474822998,1,1,1,1,1,47.95
