Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40
56:50.6,0.20814705,1.3139526,0.19713004,0.35172844,0.87314165,0.63473934,-0.258595,1.0234866,1.5973756,0.84333646,0.088219754,1.5678867,0.41569296,-0.06809525,-0.12765497,0.29467276,-0.34995702,-0.49383226,-0.47848377,-0.35454446,835.6777,844.1392,843.3333,843.3333,863.0769,100,0,0.00213623,0.167358398,0.978881836,0.88973999,2.796325684,2.497253418,1,1,1,1,1,44.42
56:51.1,0.806953,1.4124612,0.20341088,0.6301272,0.92609733,0.72310543,-0.09860224,0.9319281,1.4666177,0.8398103,0.21839195,1.5809617,0.37996024,-0.1348703,-0.10849734,0.28200403,-0.30349442,-0.5502552,-0.45392507,-0.32064718,813.1135,832.4542,844.5421,819.15753,857.4359,100,0,0.008789063,0.167541504,0.978271484,1.323394775,2.00378418,2.586975098,1,1,1,1,1,44.42
56:51.7,1.0318094,1.4265203,0.24537873,0.8394343,1.067955,0.72253084,0.065559685,0.9096473,1.577637,0.8639091,0.38910607,1.6008679,0.36486882,-0.14914724,0.015249323,0.36380532,-0.27443284,-0.28196958,-0.2879787,-0.088120475,850.58606,848.97437,851.39197,848.1685,850.18317,100,0,0.00189209,0.164550781,0.975769043,0.545806885,3.267364502,1.682281494,1,1,1,1,1,44.42
56:52.2,1.1039541,1.0634807,0.4737909,0.9716994,1.1839321,0.52442497,0.23055369,0.9483236,1.5639931,0.7166333,0.33134332,1.550643,0.38991114,0.00038,-0.003398369,0.42960736,-0.3139397,-0.21571176,-0.24281502,-0.027603552,832.8571,840.5128,842.1245,840.10986,874.35895,100,0,0.006286621,0.167358398,0.97857666,1.293487549,2.482299805,2.89352417,1,1,1,1,1,44.42
56:52.7,0.96219575,0.9722236,0.568217,0.8824441,1.1514874,0.44247663,0.2276173,0.9646416,1.6413004,0.74869525,0.32604486,1.578522,0.5232549,0.0489125,0.014665534,0.49299434,-0.3866268,-0.2554798,-0.28787366,-0.0353804,833.2601,842.1245,843.73627,841.31866,889.2674,100,0,0.002563477,0.166931152,0.979309082,1.009368896,3.140258789,2.168273926,1,1,1,1,1,44.42
56:53.2,0.964763,0.85578287,0.6025594,0.8146915,1.0891265,0.40079612,0.23315758,0.96710503,1.6006305,0.74869525,0.27752748,1.5567753,0.5659183,0.044451635,0.046510275,0.49563697,-0.25465178,-0.49456236,-0.34873578,-0.1350216,837.28937,844.94507,847.76556,832.8571,900.14655,100,0,0.006896973,0.166748047,0.977416992,0.373840332,2.706604004,2.123413086,1,1,1,1,1,44.42
56:53.7,1.0160117,0.37668312,0.46209326,0.7973342,1.0574975,0.008016056,0.36637104,1.0783972,1.5265213,0.47940624,0.6236238,1.60058,0.5361669,0.06265823,0.101496704,0.4450664,-0.26698324,-0.6474905,-0.40395862,-0.16056885,862.674,849.3773,846.55676,860.2564,858.6447,100,0,0.006652832,0.1640625,0.97869873,0.717773438,2.317810059,2.063598633,1,1,1,1,1,44.42
56:54.2,1.0291333,0.40031064,0.2976039,0.8168445,1.1982325,0.11028066,0.54848677,1.1925968,1.4085344,0.39515588,0.62717265,1.5997227,0.42535883,0.06875518,0.09944389,0.3504493,-0.24835095,-0.6539356,-0.4408355,-0.1857625,843.3333,848.1685,851.39197,840.10986,825.6044,100,0,0.007263184,0.16796875,0.978515625,1.218719482,3.013153076,2.542114258,1,1,1,1,1,44.42
56:54.8,0.8865544,0.33190182,0.10833117,0.80364025,1.2305927,0.13327853,0.5672359,1.2548946,1.4561855,0.3784462,0.6333841,1.5990595,0.41385782,0.005996683,-0.04026582,0.25525457,-0.3687412,-0.6469038,-0.54344994,-0.21850611,860.65936,856.63007,846.55676,849.3773,818.7546,100,0,0.008666992,0.169372559,0.979064941,0.672912598,2.729034424,2.325286865,1,1,1,1,1,44.42
56:55.3,0.74986476,0.40991935,0.08784831,0.6331195,1.2128035,0.20877753,0.39196375,1.1998447,1.5798379,0.4143214,0.551323,1.5222393,0.37943903,-0.10369345,-0.0814944,0.22694053,-0.30691007,-0.5438322,-0.47100386,-0.20303577,856.63007,841.7216,843.73627,862.674,859.0476,100,0,0.006774902,0.169189453,0.976135254,0.986938477,2.093505859,2.407531738,1,1,1,1,1,44.42
56:55.8,0.65669596,0.29639322,0.11571025,0.69704163,1.1384917,0.13448524,0.105830595,1.1607891,1.5960903,0.28505483,0.32474458,1.557294,0.45548803,-0.17603174,-0.12399592,0.30793035,-0.24331063,-0.4592987,-0.37701923,-0.18195039,866.30035,861.4652,847.76556,858.24176,869.12085,100,0,0.008544922,0.167419434,0.980712891,1.099090576,2.549591064,2.340240479,1,1,1,1,1,44.42
56:56.3,0.6691478,0.46475688,0.33791754,0.7364861,1.0410137,0.035345685,-0.021723296,1.0489289,1.576767,0.2920158,0.43367854,1.6120281,0.42639446,-0.026515294,-0.005528532,0.32096422,-0.20057632,-0.46230522,-0.31122088,-0.1112023,828.022,832.0513,836.8865,819.15753,838.0952,100,0,0.011291504,0.168884277,0.976501465,0.672912598,1.921539307,2.444915771,1,1,1,1,1,44.42
56:56.8,0.59313846,0.53733516,0.48921707,0.8428808,0.8422824,0.23333587,-0.016636506,0.9038951,1.564396,0.35171798,0.46364394,1.6175007,0.3188844,0.000866,0.016359262,0.32133964,-0.20376883,-0.49442586,-0.31802022,-0.089221835,846.1539,850.989,851.79486,835.2747,828.022,100,0,0.00970459,0.166870117,0.977172852,0.583190918,2.459869385,1.884155273,1,1,1,1,1,44.42
56:57.3,0.7444464,0.632135,0.5087056,0.7698658,0.7705724,0.28662926,-0.08646501,0.7909421,1.6143,0.34780174,0.43749368,1.6548113,0.1982413,0.045836303,0.047608104,0.2988489,-0.2898109,-0.48658362,-0.38284627,-0.13062494,867.50916,849.7802,853.00366,879.19415,828.8278,100,0,0.011535645,0.167053223,0.98034668,0.859832764,3.155212402,1.86920166,1,1,1,1,1,44.42
56:57.8,0.884165,0.60998756,0.61013275,0.80289555,0.82272,0.36922526,0.014153309,0.82718694,1.6854752,0.40333143,0.36325678,1.7189714,0.22680806,0.011494037,0.036257923,0.4222967,-0.37679446,-0.45225742,-0.44237506,-0.1894052,865.4945,854.21246,842.1245,877.1795,903.7729,100,0,0.012268066,0.170349121,0.978881836,0.919647217,2.063598633,2.220611572,1,1,1,1,1,44.42
56:58.3,0.8506451,0.56198484,0.5920761,0.71264344,0.9750355,0.21421756,0.032072477,1.0410244,1.722433,0.39136893,0.4072256,1.7980806,0.2831471,0.001731207,0.001043075,0.47173813,-0.23995684,-0.42221257,-0.4592337,-0.2573574,842.52747,849.3773,853.00366,847.76556,882.8205,100,0,0.013977051,0.16784668,0.979614258,1.450500488,3.386993408,2.452392578,1,1,1,1,1,44.38
56:58.8,0.8877467,0.5448535,0.7629523,0.8802544,0.9729938,0.24900591,0.19709794,1.0344105,1.7204367,0.6376914,0.48991904,1.8078114,0.42216778,0.029637348,0.015751915,0.55262494,-0.16763617,-0.4311836,-0.40503517,-0.20946185,843.3333,841.31866,854.21246,863.0769,826.8132,100,0,0.016540527,0.167358398,0.977844238,0.657958984,2.557067871,1.861724854,1,1,1,1,1,44.38
56:59.3,0.7426681,0.43031988,0.6400426,0.7638616,0.97488284,0.27544415,0.4064829,1.065693,1.7108518,0.67938477,0.4452075,1.7631336,0.4313121,0.01185664,0.005808658,0.46981096,-0.113147885,-0.40856376,-0.36502358,-0.18211466,826.4103,822.7839,827.2161,815.5311,859.45056,100,0,0.007446289,0.167053223,0.97845459,0.777587891,2.89352417,2.519683838,1,1,1,1,1,44.38
56:59.9,0.75478125,0.5313147,0.73041177,0.7499148,0.8695694,0.26857114,0.44654918,0.8747067,1.7086518,0.67938477,0.38681325,1.7432512,0.5097215,-0.06375285,0.049932696,0.5800734,-0.2151882,-0.43762034,-0.4261622,-0.07584059,833.2601,837.6923,839.304,817.1429,856.63007,100,0,0.003234863,0.165283203,0.975585938,0.500946045,2.422485352,2.00378418,1,1,1,1,1,44.38
57:00.4,0.5895627,0.8358948,0.7702924,0.6453868,0.79022384,0.11256593,0.445847,0.7976105,1.5759145,0.6554563,0.3628053,1.453673,0.45284495,-0.08819589,0.020478837,0.6018802,-0.23225477,-0.47016558,-0.4821657,-0.051778674,828.4249,844.94507,845.34796,835.2747,890.07324,100,0,-0.001525879,0.170715332,0.981323242,1.816864014,0.777587891,0.628051758,1,1,1,1,1,44.38
